 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),43035,23681,4404,23284,12864,8815,5432,22362,18156,21565,15810,14821,10847, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1443,1002,320,810,720,315,266,1011,537,726,504,219,--, 
 收到的其他与经营活动有关的现金(万元),1093,1043,235,238,270,23,194,255,524,560,2402,36,28, 
 经营活动现金流入小计(万元),45572,25725,4958,24331,13854,9152,5892,23628,19217,22850,18716,15076,10875, 
 购买商品、接受劳务支付的现金(万元),21897,15943,5729,14745,9459,5165,2249,11152,8339,11359,10687,7687,5339, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7804,5177,2108,5577,3793,2622,1228,4865,3527,4231,3436,2617,1455, 
 支付的各项税费(万元),2889,1907,430,2824,2569,1494,949,3399,2270,2036,2201,1769,1134, 
 支付的其他与经营活动有关的现金(万元),2123,1251,714,1519,1652,626,514,1452,1866,1410,1009,1030,577, 
 经营活动现金流出小计(万元),34713,24278,8980,24665,17472,9907,4940,20869,16002,19036,17333,13102,8505, 
 经营活动产生的现金流量净额(万元),10859,1447,-4022,-334,-3619,-755,952,2760,3215,3815,1383,1974,2370, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
