 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),42646,18022,7553,37451,16933,12708,5207,25750,7579,25576,22447,24693, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),414,719,1399,834,509,250,355,813,220,937,616,848, 
 经营活动现金流入小计(万元),43059,18741,8952,38285,17442,12958,5561,26563,7799,26513,23062,25542, 
 购买商品、接受劳务支付的现金(万元),44106,25944,16361,21753,13577,8838,6127,13649,5311,15336,10605,7242, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4532,3086,1604,4979,3790,2714,1434,6411,3185,7164,6982,12377, 
 支付的各项税费(万元),2634,1822,1044,1843,1451,1055,656,2018,968,1690,1475,1162, 
 支付的其他与经营活动有关的现金(万元),3536,2189,1942,1702,1788,910,1391,1425,683,1743,1370,1771, 
 经营活动现金流出小计(万元),54808,33041,20951,30276,20606,13517,9608,23504,10147,25933,20431,22552, 
 经营活动产生的现金流量净额(万元),-11748,-14300,-11999,8009,-3164,-559,-4047,3059,-2348,580,2631,2990, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),39,23,5,131,90,90,--,41,15,5,10,57, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),39,23,5,131,90,90,0,41,15,5,10,57, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2828,1386,338,1741,1215,974,374,792,501,1560,2811,665, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2828,1386,338,1741,1215,974,374,792,501,1560,2811,665, 
 投资活动产生的现金流量净额(万元),-2789,-1363,-333,-1610,-1126,-884,-374,-752,-486,-1555,-2800,-608, 
 吸收投资收到的现金(万元),8329,8329,8329,--,--,--,--,--,--,--,--,7500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8700,8700,2700,2200,5500,1500,1500,500,500,3000,3700,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,765,--,--,--,--,--,--,604,--,--, 
 筹资活动现金流入小计(万元),17029,17029,11794,2200,5500,1500,1500,500,500,3604,3700,11500, 
 偿还债务支付的现金(万元),2500,2200,2200,--,--,--,--,2500,--,4200,500,7000, 
 分配股利、利润或偿付利息所支付的现金(万元),595,435,9,103,39,20,2,109,66,191,76,194, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4347,2268,2748,545,243,483,281,120,907,--,196,709, 
 筹资活动现金流出小计(万元),7442,4904,4957,649,281,503,283,2729,973,4391,772,7904, 
