 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),13462,57488,41113,26162,11327,44023,30966,19645,8244,43426,37937,24159,11138,56639,41996,27316,11719,64318,73309,57187, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),490,1473,796,463,255,1294,929,544,296,831,634,395,--,70,70,70,5,51,--,--, 
 收到的其他与经营活动有关的现金(万元),149,1251,1022,524,109,956,738,598,93,515,189,122,67,674,550,210,78,288,970,967, 
 经营活动现金流入小计(万元),14101,60212,42931,27149,11691,46273,32633,20787,8633,44772,38761,24676,11205,57383,42616,27596,11802,64657,74278,58154, 
 购买商品、接受劳务支付的现金(万元),5772,21685,18160,10976,5453,13254,10959,6986,2842,9951,15209,9807,4681,21725,15767,10415,5930,23124,27453,29028, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3238,13049,9566,6215,3329,9838,6937,4591,2297,9577,7118,4642,2303,8870,7096,4944,2320,10059,9174,7338, 
 支付的各项税费(万元),2354,6016,4258,2951,1378,5512,4113,2874,1439,5624,4334,2660,1509,7924,5486,3677,2106,7964,7549,6417, 
 支付的其他与经营活动有关的现金(万元),2740,12813,8561,5859,2482,10457,7309,4869,2401,10875,7175,4811,2661,11145,8821,5536,2577,12692,13115,12081, 
 经营活动现金流出小计(万元),14105,53562,40545,26001,12642,39061,29318,19320,8980,36026,33837,21920,11153,49664,37171,24572,12933,53839,57291,54864, 
 经营活动产生的现金流量净额(万元),-5,6649,2386,1148,-951,7212,3315,1467,-346,8746,4924,2757,52,7720,5446,3025,-1131,10819,16988,3290, 
 收回投资所收到的现金(万元),--,--,--,--,--,22300,17800,8500,2500,41300,--,--,--,--,--,--,--,--,--,30, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,167,135,65,15,387,267,144,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,71,41,37,23,34,4,1,--,27,11,7,7,463,455,455,--,23,7,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,560,500,500,500,605,600,600,--,1426,26557,16057,1357,6,32,--,--,265,18,19, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),34,631,541,537,523,23107,18539,9166,2515,43140,26835,16208,1364,469,487,455,0,288,25,50, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8953,33474,25667,19438,7788,9764,6685,5240,2847,10588,5047,3637,2119,3837,3865,1218,499,3110,3211,2613, 
 投资所支付的现金(万元),--,1052,1000,1000,--,22300,24773,17800,8500,41300,--,--,--,--,--,--,--,--,--,273, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,18715,18731,18686,18720,2122,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,102,--,--,--,5,30700,18700,16300,157,157,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8953,53242,45398,39124,26508,34288,31458,23040,11347,51893,35747,22337,18419,3995,4023,1218,499,3110,3211,2886, 
