 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),1122272,797758,543859,282206,1173942,866982,615673,314282,1436614,1101218,803584,404220,1423949,1064564,755406,341014,1559739,1147852,808389,392630,1527403,1161249,825114,382092,1604631,1148088,898875,412802,1105037,963067,666073,336086,1195841,961962,650398,330356,1049817,766796,514770,264390,817326,632706,433755,220200,720237,594852,389595,168583,809560,619945,414009,208005, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1060,573,424,218,270,195,120,--,1087,213,213,224,884,319,0,0,836,612,531,679,1433,3059,590,1645,1487,2102,1772,687,1007,833,399,137,734,392,392,43,841,459,351,129,2924,1093,667,177,2345,996,496,293,1836,1046,459,--, 
 收到的其他与经营活动有关的现金(万元),27405,37900,21972,8498,22014,31457,13545,27835,41658,32900,30283,25032,72895,47197,27793,18186,77452,46548,18289,15265,81885,37054,25815,11700,94739,52165,27553,14870,51548,35476,14463,2928,20393,21920,17861,6042,19098,11218,8231,1449,16061,6904,2965,1685,26440,24189,14009,4661,35495,27661,14598,15102, 
 经营活动现金流入小计(万元),1150737,836231,566256,290922,1196226,898634,629338,342117,1479359,1134331,834080,429476,1497728,1112080,783200,359200,1638027,1195012,827208,408574,1610721,1201363,851519,395437,1700857,1202355,928200,428359,1157592,999377,680935,339151,1216968,984274,668652,336441,1069756,778472,523352,265968,836310,640703,437387,222063,749021,620038,404100,173537,846891,648653,429067,223107, 
 购买商品、接受劳务支付的现金(万元),727461,545660,366777,183585,803148,587837,399103,207207,784990,610686,408074,194862,868986,660465,479044,241392,895296,621038,435066,249195,966104,708320,481526,232731,996152,680929,572033,209140,821491,730450,480491,238700,778141,610616,400394,203723,586882,405896,268920,136738,468111,382669,268556,144468,417293,366859,245879,119236,455200,352286,229762,111104, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),170476,124681,83307,46223,178238,126577,90213,50125,180602,130320,93279,52963,208020,149875,105879,61013,206112,146009,108417,56368,206742,143495,98865,55749,196363,138118,92214,51619,109939,78032,53269,27076,108030,70442,42569,20852,101697,58301,36413,18664,116273,72297,47853,32181,79641,53623,37898,19288,77564,52639,36924,18759, 
 支付的各项税费(万元),83841,67891,51870,24030,109486,87377,62683,27937,111529,84681,63167,28804,112280,85549,62293,30543,138252,106345,80900,45141,128560,103888,76174,38858,171924,127213,90529,42000,84080,66495,48960,28485,92231,74151,54061,26684,94505,71198,54983,26281,80336,60154,44245,20018,56164,42613,28416,10814,78458,59073,40389,19031, 
