 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),89120,51726,20387,106792,69644,54168,19788,86260,64672,44865,22200,83955,59213,40998,18055,106678,66011,44402,16750,43457,21149,11792,5679,30288,22205,14687,7166,34116,25164,15099,6343,31610,22093,14732,6200,29768,21181,12661,5128,23503,19207,12147,5016,18779,13987,8807,3797,18494,14002,8273,2416, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),15,--,--,1007,1,1,0,1102,87,87,86,76,33,--,--,975,77,49,--,91,61,9,--,52,48,--,--,221,35,--,--,18,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,3,0,0,0, 
 收到的其他与经营活动有关的现金(万元),3119,3316,1705,5298,2548,1192,13018,1779,12210,1939,3101,2603,4953,1735,1237,2643,1868,921,725,2050,917,584,398,3987,9601,274,45,623,1087,997,743,1629,363,296,318,649,315,223,10,241,200,146,62,284,174,63,19,213,180,92,50, 
 经营活动现金流入小计(万元),92254,55042,22092,113097,72193,55361,32806,89141,76968,46890,25387,86634,64199,42733,19293,110296,67956,45372,17475,45598,22127,12384,6077,34328,31855,14961,7211,34960,26286,16096,7087,33257,22455,15029,6518,30417,21496,12883,5139,23745,19406,12293,5078,19063,14161,8871,3816,18710,14182,8365,2466, 
 购买商品、接受劳务支付的现金(万元),51338,26603,8561,63784,34902,32809,13675,52757,35859,28098,13191,58938,41286,33590,15941,67215,42896,26046,11560,30496,14490,9929,6345,21191,14944,9708,6453,17352,10193,4783,2908,18239,14542,10327,4317,17356,11970,6578,3675,10153,8264,5941,1964,13397,10893,7285,4750,6259,4119,2950,1455, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25175,16443,8630,32113,23520,15736,8165,24951,21830,14008,7318,27616,22268,14190,7124,29559,23663,16350,6016,14679,8765,5697,3070,12713,9779,6713,3559,11318,8502,5894,3191,9909,7317,4690,2802,8673,6270,4365,2177,7566,6143,4420,2264,6102,4679,2838,1436,4835,3528,2116,1025, 
 支付的各项税费(万元),9324,6081,3262,10976,9498,6806,2944,9557,7787,4667,1797,4809,9268,5396,2995,4543,7350,5308,2343,4207,2475,1554,587,1878,2345,1107,522,2639,2275,1433,1057,3071,2815,2446,1272,2801,2544,1808,778,2824,2082,1638,736,2423,1917,1315,470,2562,2022,1415,509, 
 支付的其他与经营活动有关的现金(万元),3182,3266,1130,3430,4732,3514,15407,5424,17372,2142,3723,7394,3383,1755,779,7374,4900,4243,3438,3812,3143,2164,840,4397,1880,2565,821,2164,2093,1508,711,2812,2568,1929,1235,2994,1410,995,405,1778,1356,948,406,1625,1218,780,311,1568,1070,769,400, 
 经营活动现金流出小计(万元),89020,52394,21583,110304,72652,58865,40190,92689,82848,48914,26029,98757,76206,54931,26839,108692,78809,51948,23356,53194,28873,19344,10843,40179,28947,20092,11355,33473,23062,13618,7866,34030,27242,19392,9626,31825,22193,13747,7034,22321,17845,12947,5370,23547,18707,12218,6968,15224,10740,7250,3389, 
 经营活动产生的现金流量净额(万元),3234,2648,509,2793,-459,-3504,-7384,-3548,-5880,-2024,-643,-12123,-12007,-12198,-7546,1605,-10853,-6576,-5881,-7596,-6746,-6960,-4766,-5852,2907,-5131,-4144,1487,3223,2478,-780,-774,-4787,-4363,-3108,-1407,-697,-863,-1895,1424,1562,-655,-291,-4484,-4546,-3348,-3152,3486,3443,1115,-924, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2013,1779,1086,1086,6645,6085,2000,1400,--,5480,1984,351,--,161,161,11,530,307,760,280,140,10,10,--,250,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,2,--,--,--,1,0,0,--,1,1,--,--,13,13,7,--,3,10,6,--,--,220,187,110,2,753,603,--,1227,1761,770,30,2171,2371,1850,1970,847,2,--,--,50,50,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),150,127,108,86,62,61,--,7,23,20,--,872,--,--,--,1678,1,1,--,25,7,7,--,5,2,--,--,4,6,3,0,35,35,8,8,192,100,--,--,1938,1838,1829,4,138,128,89,57,341,328,280,119, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,0,--,--,--,--,5580,7,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
