 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),73397,48991,20099,91986,64316,44830,16809,96724,63339,43908,19777,86518,59654,38544,16647,80742,54820,34211,16867,64073,41925,26424,12365,59841,40810,25888,10932,47703,31903,23209,12472,34674,23489,14750,6362,31216,20567,5831,27411,18741, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),1,0,0,--,1,1,0,--,2,2,0,--,1,1,0,--,4,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),2668,719,343,2085,1894,1623,438,1438,929,825,2011,706,5649,614,286,2958,6627,2013,1364,1833,531,679,350,1005,327,311,202,1114,403,456,92,1259,635,625,366,243,106,43,98,1690, 
 经营活动现金流入小计(万元),76066,49711,20442,94071,66212,46454,17247,98162,64270,44735,21789,87224,65304,39159,16933,83701,61450,36227,18232,65906,42456,27103,12714,60846,41137,26198,11134,48818,32306,23665,12565,35933,24123,15375,6728,31459,20673,5874,27509,20431, 
 购买商品、接受劳务支付的现金(万元),15963,12015,4896,23152,17922,12982,5558,22381,6256,11609,5080,22104,17034,11354,5221,22404,16474,10744,5412,18295,11587,7732,3645,14359,10056,5958,2650,12015,8244,5110,2768,8124,5957,4017,1904,6628,4728,1600,6572,4860, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11667,8185,4728,15673,11403,7662,4348,13823,19874,5747,3208,15156,10070,7316,4244,12787,9470,5978,3448,10503,6964,4850,2660,9275,6426,4233,2344,7083,4768,2868,1314,3601,2373,1347,706,3474,1965,628,2548,1791, 
 支付的各项税费(万元),10382,5949,2804,13499,9112,6862,3245,14672,7456,6447,1627,14132,7594,6480,2454,13658,9382,6751,3282,10126,7127,5113,2009,9035,6647,4747,2480,7550,5402,3380,1535,6318,4216,2809,1128,4967,3635,1235,5438,4502, 
 支付的其他与经营活动有关的现金(万元),23031,13788,6726,29963,19863,13119,5525,30084,20606,12816,7328,28818,28140,12812,5897,25623,20422,9709,4979,19373,10978,6815,2461,18155,9444,5981,2462,16785,10929,7677,3573,15766,9656,5767,2282,12289,8166,3105,9557,5502, 
