 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),18195,62429,61178,31176,13893,56339,62142,36745,19068,70455,45839,29340,16118,62674,44104,27126,12866,63612,47891,32814,9647,72194,54875,82213,77632, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),113,188,112,106,106,138,109,9,--,162,77,23,--,192,5,--,--,296,95,71,71,73,36,5,--, 
 收到的其他与经营活动有关的现金(万元),30447,7544,8063,5254,2256,10625,7725,4601,1620,5498,4952,2202,1052,3877,7488,1595,414,2058,2142,1443,702,1847,2296,3087,1468, 
 经营活动现金流入小计(万元),48755,70161,69352,36535,16254,67102,69976,41355,20688,76115,50868,31564,17170,66743,51598,28721,13281,65966,50128,34328,10421,74114,57208,85305,79100, 
 购买商品、接受劳务支付的现金(万元),7923,25519,35688,17093,5173,27031,38812,23824,10966,41697,25830,14406,6635,38928,29229,15844,6421,42615,28856,18058,5685,48227,32542,50036,58682, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),3831,12422,8990,6289,3336,10339,6936,4539,2319,6858,4642,3032,1635,5313,3804,2404,1353,5109,4005,2799,1470,5841,4274,6241,4871, 
 支付的各项税费(万元),1872,8591,6073,4327,2114,6564,4504,2536,1101,6959,5463,3497,1481,4143,2636,1141,353,5514,4735,2959,985,6978,5180,6612,6638, 
 支付的其他与经营活动有关的现金(万元),32596,19492,15995,10772,8324,16998,11491,7778,3361,11986,6552,4819,2198,8837,8753,4889,1511,7618,6778,5631,2136,9282,10897,11356,9416, 
 经营活动现金流出小计(万元),46222,66024,66746,38480,18947,60933,61743,38677,17746,67500,42487,25755,11951,57220,44422,24278,9639,60855,44374,29448,10276,70328,52893,74245,79607, 
 经营活动产生的现金流量净额(万元),2533,4137,2606,-1945,-2693,6170,8233,2678,2942,8615,8380,5809,5220,9523,7176,4443,3642,5111,5754,4881,145,3786,4315,11060,-507, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,2628, 
 取得投资收益所收到的现金(万元),--,--,--,--,4,--,41,28,11,--,17,--,8,--,1,1,1,--,0,--,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,32,1,0,--,4046,3905,3888,--,360,55,53,412,2898,2872,306,--,30,30,10,10,90,69,35,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),14561,115243,89366,20175,14511,82099,4015,2150,1485,5827,4021,3030,--,3779,7,--,--,--,--,--,--,--,--,662,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14561,115276,89366,20175,14515,86145,7961,6067,1496,6188,4093,3082,420,6677,2880,307,1,30,30,10,10,90,69,697,2629, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),182,3686,3756,2044,232,1300,652,404,184,1778,1122,1189,1283,5106,3530,2819,2266,7050,1863,1677,590,2831,1332,6838,7094, 
 投资所支付的现金(万元),--,2401,1153,1182,197,872,6529,4629,4015,4656,3076,1960,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,1102,102,--,--,11886,5828,5828,--,4226,4552,346,852,2872,4200,--,--,--,0,--,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),14550,113960,88304,19024,13300,81820,2665,1665,1800,6750,5841,3825,--,3600,--,--,--,--,0,--,--,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14732,121149,93315,22250,13729,95878,15674,12526,5999,17410,14591,7320,2135,11578,7730,2819,2266,7050,1863,1677,590,2831,1332,6838,7094, 
 投资活动产生的现金流量净额(万元),-171,-5873,-3949,-2075,785,-9733,-7713,-6459,-4503,-11222,-10498,-4238,-1715,-4902,-4849,-2512,-2265,-7020,-1833,-1667,-579,-2741,-1262,-6140,-4465, 
 吸收投资收到的现金(万元),--,197,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27473,27473,--,--,--,0,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,197,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 取得借款收到的现金(万元),11800,65200,50200,30800,12000,50850,41800,31400,10000,36400,23900,18850,1000,61050,36550,23400,6100,47630,33630,23200,8500,39800,27100,55500,47100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,944,--,--,--,--,0,--,--,--,0,--,--, 
 筹资活动现金流入小计(万元),11800,65397,50222,30800,12000,50850,41800,31400,10000,36400,23900,18850,1000,61994,36550,23400,6100,75103,61103,23200,8500,39800,27100,55500,47100, 
 偿还债务支付的现金(万元),15800,54300,47300,22300,10000,43950,30900,21900,8000,37050,25550,25550,8900,72168,43727,29630,16830,47300,34300,23300,7000,41000,29900,57100,38700, 
 分配股利、利润或偿付利息所支付的现金(万元),480,3524,3149,1946,414,2349,1941,1516,323,2627,2307,2031,278,3390,3044,2646,432,2004,1537,1064,518,1899,1411,2348,1849, 
 其中：子公司支付给少数股东的股利、利润(万元),--,490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,99,44,--,1244,50,--,--,934,0,--,--,--,0,--,--, 
 筹资活动现金流出小计(万元),16280,57824,50449,24246,10414,46299,32841,23416,8323,39677,27956,27624,9178,76802,46821,32276,17262,50238,35837,24364,7518,42899,31311,59448,40549, 
 筹资活动产生的现金流量净额(万元),-4480,7573,-227,6554,1586,4551,8959,7984,1677,-3277,-4056,-8774,-8178,-14808,-10271,-8876,-11162,24865,25266,-1164,982,-3099,-4211,-3948,6551, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,--,--,0,--,--,--,0,--,--, 
 现金及现金等价物净增加额(万元),-2119,5837,-1570,2534,-321,988,9479,4203,115,-5884,-6173,-7203,-4674,-10187,-7945,-6945,-9785,22955,29187,2050,547,-2055,-1159,972,1579, 
 加:期初现金及现金等价物余额(万元),15646,9809,9809,9809,9809,8821,8821,8821,8821,14705,14700,14705,14808,24892,24908,24908,24892,1937,2026,1937,1937,3992,3992,3020,1440, 
 期末现金及现金等价物余额(万元),13527,15646,8238,12343,9487,9809,18300,13024,8936,8821,8527,7502,10134,14705,16963,17963,15107,24892,31213,3987,2484,1937,2833,3992,3020, 
 净利润(万元),--,6271,--,2889,--,6160,--,2483,--,4520,--,2162,--,5625,--,3775,--,5324,--,2604,--,6281,--,7743,7669, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3293,--,890,--,2551,--,459,--,854,--,40,--,668,--,208,--,90,--,10,--,609,--,627,492, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2253,--,1116,--,2951,--,1806,--,3467,--,1731,--,3136,--,1053,--,2271,--,1160,--,2346,--,1967,1235, 
 无形资产摊销(万元),--,296,--,148,--,334,--,169,--,243,--,118,--,188,--,103,--,118,--,55,--,110,--,111,126, 
 长期待摊费用摊销(万元),--,492,--,215,--,325,--,102,--,188,--,89,--,124,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,93,--,-0,--,488,--,-766,--,44,--,47,--,-2198,--,-2225,--,-2,--,4,--,-68,--,1,15, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1926,--,827,--,1548,--,710,--,1162,--,529,--,1427,--,683,--,2004,--,1063,--,1896,--,2341,1886, 
 投资损失(万元),--,-83,--,-25,--,-129,--,-28,--,-27,--,-9,--,-24,--,-1,--,--,--,--,--,--,--,--,-628, 
 递延所得税资产减少(万元),--,-303,--,-110,--,-128,--,-49,--,-101,--,-11,--,-91,--,-31,--,28,--,45,--,-69,--,-193,-74, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1529,--,-2723,--,-2133,--,-2924,--,-200,--,2973,--,1564,--,-108,--,215,--,2600,--,1192,--,-5,-717, 
 经营性应收项目的减少(万元),--,-8741,--,-1014,--,-9609,--,1663,--,-2401,--,-1115,--,2404,--,519,--,-2392,--,-181,--,-3896,--,-6424,-11210, 
 经营性应付项目的增加(万元),--,170,--,-4159,--,3811,--,-947,--,867,--,-746,--,-3299,--,466,--,-2545,--,-2478,--,-4615,--,4891,700, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4137,--,-1945,--,6170,--,2678,--,8615,--,5809,--,9523,--,4443,--,5111,--,4881,--,3786,--,11060,-507, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13527,15646,8238,12343,9487,9809,18300,13024,8936,8821,8527,7502,10134,14705,16963,17963,15107,24892,31213,3987,2484,1937,2833,3992,3020, 
 现金的期初余额(万元),15646,9809,9809,9809,9809,8821,8821,8821,8821,14705,14700,14705,14808,24892,24908,24908,24892,1937,2026,1937,1937,3992,3992,3020,1440, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2119,5837,-1570,2534,-321,988,9479,4203,115,-5884,-6173,-7203,-4674,-10187,-7945,-6945,-9785,22955,29187,2050,547,-2055,-1159,972,1579, 

