 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),13716,59978,43191,26705,11900,55006,41741,26208,15415,54168,37579,25378,15019,50576,29795,24445,44508,44520,42384, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),242,1068,813,558,216,1163,1149,401,287,1320,1092,432,331,1207,965,736,784,639,492, 
 收到的其他与经营活动有关的现金(万元),657,5702,6513,5155,5316,558,-448,393,543,1403,1347,655,207,295,900,636,1468,599,44, 
 经营活动现金流入小计(万元),14615,66749,50516,32417,17432,56728,42442,27002,16245,56891,40017,26464,15557,52078,31660,25817,46761,45758,42966, 
 购买商品、接受劳务支付的现金(万元),15541,43849,32999,19325,9502,30617,22959,16322,7878,28777,21320,12298,7840,32938,16566,18469,31312,27493,30228, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2601,7872,5776,3934,2290,6850,5152,3663,2161,6218,4503,2990,1763,5602,3919,3041,4551,3311,2824, 
 支付的各项税费(万元),1246,4347,3770,2194,1724,4455,3826,2777,1552,5648,5178,3075,2276,3105,3143,2022,2275,5054,2987, 
 支付的其他与经营活动有关的现金(万元),2013,6409,5415,2524,2221,10638,3443,3031,2735,4785,4661,3536,1040,4400,7209,1954,5071,4793,5378, 
 经营活动现金流出小计(万元),21401,62477,47960,27978,15736,52560,35381,25793,14326,45429,35662,21899,12918,46045,30837,25487,43209,40652,41463, 
 经营活动产生的现金流量净额(万元),-6786,4271,2556,4439,1696,4168,7061,1209,1919,11461,4355,4566,2639,6034,822,330,3552,5106,1502, 
 收回投资所收到的现金(万元),11798,182434,110866,65249,24946,54466,31600,20650,--,0,--,111,--,900,--,900,--,95,--, 
 取得投资收益所收到的现金(万元),108,3224,1106,776,120,1093,875,595,246,375,203,3,15,201,136,58,1,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,0,--,--,--,0,4,4,1,4,3,--,0,1,3,9,11,3,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,3100,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11906,188758,112005,66025,25066,55559,32480,21249,247,379,206,114,15,1102,139,966,12,98,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),166,809,679,438,285,2007,1530,1069,644,3274,3015,3000,2727,3511,2705,679,2471,465,524, 
 投资所支付的现金(万元),33409,164982,125339,76291,33049,60757,27356,23127,0,24604,500,4197,5522,--,--,5005,900,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,849, 
 支付的其他与投资活动有关的现金(万元),--,3100,33,--,--,--,--,--,5,--,--,--,0,--,--,--,--,1,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),33575,168891,126051,76729,33334,62764,28886,24196,649,27878,3515,7197,8248,3511,2705,5683,3371,466,1372, 
 投资活动产生的现金流量净额(万元),-21669,19866,-14045,-10703,-8268,-7205,3594,-2947,-402,-27500,-3308,-7082,-8233,-2409,-2566,-4717,-3359,-368,-1372, 
 吸收投资收到的现金(万元),--,161,178,--,--,1491,1497,1501,--,31275,28415,28415,200,--,--,--,200,--,9900, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,200,200,200,--,--,--,200,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4046,4046,629,1600,3140,10249, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,3,3,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,161,178,0,0,1491,1497,1501,0,31275,28418,28418,200,4046,4046,629,1800,3140,20149, 
 偿还债务支付的现金(万元),--,--,--,--,--,0,--,--,--,1600,1600,1600,100,4046,1500,1500,2140,5950,7799, 
 分配股利、利润或偿付利息所支付的现金(万元),--,1872,1583,1583,--,1360,1335,496,--,1270,40,40,20,110,38,51,89,180,3343, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,20,20,--,52,55,55,55,3989,534,4,--,--,--,--,--,--,5157, 
 筹资活动现金流出小计(万元),0,1872,1603,1603,0,1412,1390,551,55,6859,2174,1644,120,4156,1538,1551,2229,6130,16298, 
 筹资活动产生的现金流量净额(万元),0,-1711,-1425,-1603,0,79,108,950,-55,24416,26244,26774,80,-110,2508,-922,-429,-2990,3851, 
 汇率变动对现金及现金等价物的影响(万元),-273,-347,-92,-42,-13,299,161,113,32,182,206,24,38,91,42,23,-23,50,-124, 
 现金及现金等价物净增加额(万元),-28728,22080,-13006,-7910,-6585,-2658,10923,-675,1494,8560,27496,24281,-5476,3605,807,-5285,-259,1797,3856, 
 加:期初现金及现金等价物余额(万元),39883,17768,17768,17768,17754,20426,20479,20426,44871,11867,12526,12526,11899,8261,9789,8261,8520,6723,2866, 
 期末现金及现金等价物余额(万元),11155,39848,4762,9858,11169,17768,31403,19751,46365,20426,40023,36807,6423,11867,10595,2976,8261,8520,6723, 
 净利润(万元),--,8303,--,4253,--,8186,--,3321,--,6793,--,2493,--,6122,--,1872,5060,5413,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,363,--,80,--,-277,--,-110,--,129,--,303,--,496,--,117,823,305,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1053,--,512,--,1016,--,509,--,852,--,319,--,559,--,276,547,567,--, 
 无形资产摊销(万元),--,72,--,37,--,71,--,34,--,66,--,32,--,58,--,28,39,34,--, 
 长期待摊费用摊销(万元),--,26,--,37,--,6,--,9,--,3,--,3,--,11,--,1,3,5,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,0,--,0,--,-1,--,1,--,7,--,-2,-2,6,--, 
