 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),6944,39246,27173,19291,8461,35296,24549,17552,7629,33735,22344,16121,6345,43642,29188,21410,8674,38424,25347,16706,6181,32805,21025,14214,7424,34430,24455,16118,6160,31628,20127,13365,6138,29431,20508,14111,26317,20807,9917, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),20,707,734,576,290,428,306,277,111,513,360,293,233,384,151,101,90,458,444,256,104,1186,580,293,270,1645,337,248,91,1782,324,254,138,305,131,25,788,779,224, 
 经营活动现金流入小计(万元),6964,39953,27907,19868,8751,35724,24855,17829,7740,34248,22704,16413,6578,44026,29339,21510,8764,38882,25791,16962,6286,33992,21605,14507,7694,36075,24792,16366,6251,33410,20451,13619,6276,29736,20639,14136,27105,21586,10140, 
 购买商品、接受劳务支付的现金(万元),4075,20532,15034,11076,3683,17161,13302,8698,4099,17602,12435,8567,4347,19771,14138,9318,4015,21552,16841,11494,5478,15725,12371,7734,3554,21903,15598,7816,5263,21381,14241,11230,7039,20842,14417,9497,17542,14072,5641, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1057,3500,2568,1701,786,3568,2692,1791,843,3478,2598,1780,943,3058,2307,1534,811,2967,2114,1331,768,2902,2074,1469,767,2685,1932,1197,541,2036,1476,949,298,1328,1003,687,1341,1208,542, 
 支付的各项税费(万元),626,3626,2633,1788,556,3185,1885,1466,445,3507,2154,1497,327,4436,3206,2047,496,3595,2470,1600,523,2202,1585,1347,620,3208,2654,1598,687,3156,2590,1543,720,2911,2253,1504,2710,2930,486, 
 支付的其他与经营活动有关的现金(万元),1383,4256,3118,2314,1176,4347,3145,1740,985,3625,2779,1864,891,3346,2487,1558,645,4280,3140,2367,737,3168,2288,1381,751,3001,2612,1789,680,2704,2312,1384,621,1649,1004,636,1135,952,207, 
 经营活动现金流出小计(万元),7142,31914,23353,16880,6202,28261,21023,13695,6372,28212,19966,13709,6507,30611,22138,14457,5967,32394,24565,16792,7506,23996,18318,11931,5692,30797,22795,12401,7171,29277,20619,15107,8678,26730,18677,12323,22728,19163,6875, 
 经营活动产生的现金流量净额(万元),-177,8039,4554,2988,2549,7463,3831,4134,1368,6037,2738,2705,70,13416,7201,7054,2797,6488,1226,169,-1221,9996,3287,2576,2003,5278,1996,3965,-920,4133,-168,-1488,-2401,3005,1962,1812,4377,2423,3266, 
 收回投资所收到的现金(万元),--,14500,14500,--,--,--,--,--,--,1020,1020,1020,1020,70900,65900,41900,34900,47900,40000,20000,15000,25000,5000,5000,5000,35000,--,--,--,60000,5000,5000,--,0,0,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,119,119,--,--,--,--,--,--,5,6,6,6,1011,994,625,542,656,625,285,368,58,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,15,0,0,--,26,0,--,--,3,0,0,0,13,1,3,0,3,2,0,--,7,--,--,--,12,7,4,4,1,1,1,1,14,0,--,--,183,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,609,609,609,--,--,--,--,--,2400,2200,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,0,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 投资活动现金流入小计(万元),1,14634,14619,0,0,26,610,609,609,1028,1026,1026,1026,71924,69295,44728,35442,48558,40627,20286,15368,25065,5000,5000,5000,35012,7,4,4,60001,5001,5001,1,14,0,0,0,183,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1146,8737,7932,6163,3242,7714,4406,4230,2314,10163,8919,6248,3719,12129,6693,5556,488,6858,5930,4998,3023,15182,12451,8999,6273,16995,15201,8696,1793,12926,8086,4553,1367,2338,1578,1516,2917,1353,3289, 
 投资所支付的现金(万元),--,14500,14500,14500,--,--,--,--,--,--,--,--,8000,50928,32000,31000,16000,72800,52900,25000,15000,20000,10000,--,--,20000,5000,5000,--,35000,--,--,--,60000,0,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,1,712,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 投资活动现金流出小计(万元),1146,23237,22432,20663,3242,7714,4406,4230,2314,10163,8919,6248,11721,63057,38693,36557,17200,79658,58830,29998,18023,35182,22451,8999,6273,36995,20201,13696,1793,47926,8086,4553,1367,62338,1578,1516,2917,1353,3289, 
 投资活动产生的现金流量净额(万元),-1145,-8602,-7813,-20663,-3242,-7688,-3796,-3620,-1704,-9135,-7893,-5222,-10694,8867,30602,8171,18242,-31100,-18203,-9712,-2655,-10118,-17451,-3999,-1273,-1983,-20194,-13692,-1789,12075,-3085,448,-1366,-62324,-1578,-1516,-2917,-1170,-3289, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,788,788,788,788,--,--,--,--,77609,1500,--,3075,1184,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,0,1500,2000,3000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1205,--,--,--,--,--,--,--,2400,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,1131,0,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,1205,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,788,788,788,788,0,0,0,0,80240,1500,1500,5075,4184,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,1500,1500,1500,2000,1500,1500,2000,1000,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,936,936,936,--,--,--,--,--,668,668,668,--,2808,2808,2808,2157,2527,2403,2403,--,2808,2808,2808,--,4684,4684,2526,--,2086,2086,2086,6,120,93,66,3773,67,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,176,176,176,--,279,279,279,--,334,334,--,--,--,--,0,--,--,13,13,13,1118,72,72,46,72,--, 
 筹资活动现金流出小计(万元),0,936,936,936,0,0,0,0,0,668,668,668,0,2984,2984,2984,2157,2806,2682,2682,0,3142,3142,2808,0,4684,4684,2526,0,3586,3599,3599,1519,3239,1666,1638,5819,1138,0, 
 筹资活动产生的现金流量净额(万元),0,-936,-936,-936,0,1205,0,0,0,-668,-668,-668,0,-584,-2984,-2984,-2157,-2806,-2682,-2682,0,-3142,-3142,-2808,0,-3896,-3896,-1738,788,-3586,-3599,-3599,-1519,77001,-166,-138,-744,3046,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1322,-1499,-4194,-18611,-693,981,35,513,-336,-3766,-5823,-3185,-10624,21699,34819,12241,18882,-27418,-19659,-12225,-3875,-3264,-17306,-4231,730,-601,-22093,-11465,-1920,12622,-6852,-4639,-5287,17683,218,158,716,4299,-24, 
 加:期初现金及现金等价物余额(万元),21573,23012,23012,23012,23012,22032,22032,22032,22032,25798,25798,25798,25798,4099,4099,4099,4099,31516,31516,31516,31516,34780,34780,34780,34780,35381,--,35381,70381,22759,22759,22759,22759,5076,5076,5076,4360,62,85, 
 期末现金及现金等价物余额(万元),20251,21513,18818,4401,22319,23012,22067,22545,21695,22032,19975,22613,15174,25798,38917,16340,22981,4099,11858,19292,27641,31516,17475,30549,35510,34780,-22093,23917,68461,35381,15908,18120,17472,22759,5295,5234,5076,4360,62, 
 净利润(万元),--,3519,--,2459,--,2141,--,1803,--,3228,--,2424,--,3955,--,3102,--,3639,--,2684,--,3508,--,2608,--,4816,--,3208,--,5832,--,2685,--,5785,0,2631,5709,4162,1466, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 资产减值准备(万元),--,373,--,14,--,-16,--,20,--,-11,--,16,--,331,--,-9,--,-187,--,152,--,69,--,104,--,-65,--,40,--,107,--,130,--,110,0,39,60,1,64, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3430,--,1633,--,3297,--,1631,--,3176,--,1568,--,2687,--,1328,--,2479,--,1239,--,1589,--,703,--,1239,--,591,--,878,--,365,--,608,0,299,494,342,173, 
 无形资产摊销(万元),--,102,--,36,--,65,--,32,--,107,--,109,--,197,--,86,--,170,--,83,--,128,--,54,--,70,--,30,--,51,--,24,--,47,0,24,47,33,17, 
 长期待摊费用摊销(万元),--,30,--,14,--,21,--,10,--,34,--,17,--,30,--,15,--,61,--,40,--,90,--,45,--,51,--,12,--,14,--,5,--,0,0,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,73,--,1,--,121,--,2,--,14,--,0,--,13,--,6,--,13,--,0,--,37,--,--,--,--,--,--,--,--,--,4,--,0,0,--,--,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,53,--,6,--,88,--,--,--,275,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,6,--,6,--,120,0,66,123,67,--, 
 投资损失(万元),--,-119,--,-22,--,--,--,--,--,-2,--,-7,--,-681,--,-550,--,-989,--,-528,--,-58,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 递延所得税资产减少(万元),--,53,--,82,--,-124,--,-97,--,2,--,-2,--,-25,--,2,--,3,--,-82,--,-10,--,-16,--,10,--,-6,--,17,--,-32,--,-49,0,-6,-9,12,-15, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
 存货的减少(万元),--,-1071,--,-36,--,-748,--,-1177,--,888,--,640,--,2352,--,1247,--,-22,--,105,--,1599,--,1402,--,-1474,--,-1283,--,-2089,--,-2475,--,-237,0,-338,-1672,278,-524, 
 经营性应收项目的减少(万元),--,-1930,--,-1503,--,1503,--,152,--,-1168,--,-763,--,4373,--,-99,--,2359,--,-5087,--,2130,--,-971,--,742,--,-219,--,-2000,--,-2507,--,-2810,0,-408,-1207,-371,-796, 
 经营性应付项目的增加(万元),--,3579,--,309,--,1264,--,1757,--,-231,--,-1297,--,182,--,1925,--,-1039,--,1563,--,915,--,-1354,--,-164,--,1586,--,1229,--,308,--,-844,0,-493,832,-2100,2879, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--, 
