 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),151692,105991,55549,30193,143420,86304,59207,33061,118670,71655,45123,32088,128738,67089,33403,26717,137075,89539,57961,23928,121049,85830,51621,22398,109869,73812,47008,24167,90878,52746,34060,15350,88928,62834,39647,20524,77708,49457,33696,14668,66526,40713,26354,10379,53320,34450,21925,9763,47897,31666,19511,9684, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 收到的税费返还(万元),819,673,650,161,352,281,77,77,335,176,96,--,836,712,531,466,1033,948,510,397,184,118,68,0,679,661,633,--,324,311,262,221,853,476,7,7,319,303,181,171,78,48,37,28,96,64,22,--,--,0,0,--, 
 收到的其他与经营活动有关的现金(万元),6702,4933,1961,848,11616,8457,3789,397,11618,10047,5217,359,7671,4904,2214,271,5836,170,124,59,19107,9245,8833,121,1295,682,642,519,239,367,206,26,8024,46,35,7,1558,1703,1509,--,3910,3719,3609,0,8025,4739,3911,--,6837,4237,4123,--, 
 经营活动现金流入小计(万元),159214,111597,58161,31202,155387,95042,63074,33535,130623,81878,50435,32447,137245,72705,36147,27454,143945,90657,58596,24384,140341,95193,60522,22520,111843,75155,48283,24686,91441,53424,34529,15597,97805,63356,39688,20538,79586,51464,35386,14839,70515,44480,30000,10407,61441,39254,25858,9763,54734,35902,23634,9684, 
 购买商品、接受劳务支付的现金(万元),73264,56403,31804,16891,113111,100700,23252,11070,50555,38424,25631,11602,51360,32476,22225,9609,67476,40777,28008,12584,56577,43071,25378,9592,47924,29825,19569,8913,40034,27823,18377,8370,37331,25878,17970,9532,41054,24906,14824,6921,31333,18422,14062,7863,23121,13751,9811,7393,31275,21843,11880,6903, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),40212,29598,20584,11692,38295,27788,19486,11319,37655,25278,17866,9808,33500,24202,16506,9191,31849,23509,16638,9406,29831,24512,17084,10044,27408,18938,11831,6162,19526,12898,9753,5146,16946,11529,7987,4708,11222,10143,6830,2814,12243,9273,6154,3811,8826,7887,5023,2225,5996,4110,3104,2121, 
 支付的各项税费(万元),9026,6818,5120,2629,5924,4081,3064,1995,7632,6960,5081,3439,12298,6349,3878,1751,13235,8264,4851,2674,11970,10927,5530,2382,12647,10117,7710,4847,8157,6346,4255,2915,8764,6138,4785,2214,7044,5837,4634,2035,5302,4083,3215,982,3448,2274,1941,914,3357,2278,1797,754, 
 支付的其他与经营活动有关的现金(万元),13353,10939,8767,7546,5505,4721,3216,1351,5722,8931,6284,3118,7273,7813,5252,2966,4792,5646,6387,3158,11599,12844,5156,3551,3387,4945,2286,1432,3838,4071,2763,1516,4740,3471,2974,1357,6203,3649,2474,1000,7608,8175,5761,1532,7235,2867,2283,339,4309,1763,1205,586, 
 经营活动现金流出小计(万元),135854,103759,66276,38758,162834,137292,49018,25735,101565,79592,54861,27967,104431,70842,47861,23517,117353,78196,55884,27823,109975,91353,53148,25569,91366,63825,41397,21354,71556,51138,35149,17947,67781,47016,33716,17812,65523,44534,28762,12771,56486,39952,29191,14188,42630,26779,19059,10872,44937,29994,17985,10364, 
 经营活动产生的现金流量净额(万元),23361,7838,-8115,-7556,-7447,-42249,14055,7800,29057,2286,-4426,4480,32814,1863,-11713,3937,26592,12461,2712,-3438,30366,3840,7374,-3049,20478,11330,6886,3332,19885,2286,-620,-2350,30023,16339,5973,2727,14063,6929,6625,2067,14030,4528,809,-3781,18811,12475,6799,-1109,9797,5908,5649,-680, 
 收回投资所收到的现金(万元),18291,6999,6999,--,32435,17010,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,0,--, 
 取得投资收益所收到的现金(万元),121,23,23,23,610,224,224,--,451,226,226,--,68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,1,1,0,4,4,0,0,5298,0,0,0,3,3,3,3,3,0,--,--,1,--,--,--,7,4,3,2,8,8,5,--,1304,6,1,--,6606,4682,4680,3699,9520,9520,1,1,555,554,0,--,2000,0,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,150,150,--,--,6416,6416,5920,5920,--,2537,2537,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 投资活动现金流入小计(万元),18414,7022,7022,23,33048,17238,224,0,5749,226,226,0,221,152,3,3,6418,6416,5920,5920,1,2537,2537,0,7,4,3,2,8,8,5,0,1304,6,1,--,6606,4682,4680,3699,9520,9520,1,1,555,554,0,--,2000,0,0,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16676,11844,7053,2899,13951,2289,1062,499,12244,6062,5277,305,16712,13617,13209,1526,35069,24819,9608,117,101424,68473,46702,19472,26060,10129,2093,404,21142,14123,7929,7657,21039,18271,498,252,19334,6909,6529,6476,19640,16103,13695,721,23518,13234,8323,2849,28370,23563,20981,8772, 
 投资所支付的现金(万元),18259,17259,7009,7009,32466,27453,--,--,--,--,--,--,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),939,939,939,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,--,0,0,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,13642,--,--,--,--,--,--,--,--,--,--,--,--,--,1218,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,--,20,129,124,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,--,0,--,--,0,0,--, 
 投资活动现金流出小计(万元),35874,30043,15002,9909,46417,29742,14704,499,12244,6062,5277,305,21712,13617,13209,1526,35069,24819,9608,117,102642,68473,46702,19472,26060,10129,2093,404,21142,14123,7929,7657,21039,18271,498,252,19334,6909,6529,6476,19640,16103,13695,721,23518,13234,8323,2849,28390,23692,21105,8772, 
