 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),88141,53483,21287,72755,49367,30806,16902,80764,66572,42293,18229,86618,60331,57398,49673, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),374,271,182,538,171,118,106,281,214,153,147,32,223,350,356, 
 收到的其他与经营活动有关的现金(万元),797,649,538,459,266,149,56,310,257,197,111,1021,1659,886,370, 
 经营活动现金流入小计(万元),89312,54403,22006,73752,49805,31073,17064,81355,67043,42643,18487,87670,62214,58634,50399, 
 购买商品、接受劳务支付的现金(万元),71816,46709,22797,48932,32221,19955,10874,51050,42274,27530,10833,62086,45449,38888,41144, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13375,8381,3561,11971,8761,5706,2581,10903,8244,5429,2587,10237,7869,6519,5545, 
 支付的各项税费(万元),5181,3343,1176,6712,4361,2698,1263,7391,5962,3987,1707,6114,5117,4226,2928, 
 支付的其他与经营活动有关的现金(万元),5279,3414,1476,5165,3670,2383,1207,4371,3928,2400,1243,4549,4353,4395,3406, 
 经营活动现金流出小计(万元),95652,61848,29009,72780,49013,30742,15925,73715,60409,39347,16370,82987,62788,54028,53023, 
 经营活动产生的现金流量净额(万元),-6340,-7445,-7003,972,792,331,1140,7640,6635,3296,2117,4684,-574,4606,-2623, 
 收回投资所收到的现金(万元),--,--,--,--,3000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),149,142,28,101,24,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,4,3,16,15,11,1,14,8,1,19,24,114,34,356, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,2108,--,--, 
 收到的其他与投资活动有关的现金(万元),13000,12000,4000,8000,--,--,--,--,--,--,--,3915,400,148,2070, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),13183,12146,4031,8117,3039,11,1,14,8,1,19,3939,2622,181,2427, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1214,806,495,1939,1551,1252,1026,3366,3187,2688,2238,3538,1727,2198,3304, 
 投资所支付的现金(万元),--,--,--,--,9000,9000,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),8000,8000,3000,17000,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9214,8806,3495,18939,10551,10252,1026,3366,3187,2688,2238,3538,1727,2198,3304, 
 投资活动产生的现金流量净额(万元),3969,3340,536,-10821,-7513,-10242,-1024,-3352,-3179,-2687,-2219,401,895,-2017,-877, 
 吸收投资收到的现金(万元),--,--,--,24777,24777,24777,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),4600,4600,4600,4100,2000,2000,2000,20250,13150,11150,3150,16850,20800,21350,23670, 
