 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),27270,19140,10034,37876,27855,18542,8781,30069,29397,23058,16574, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),745,816,91,778,343,296,201,1148,226,303,219, 
 经营活动现金流入小计(万元),28015,19956,10125,38654,28198,18838,8981,31217,29623,23361,16794, 
 购买商品、接受劳务支付的现金(万元),25555,13441,12092,27844,20254,14986,8957,23980,20590,17471,10597, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2335,1645,776,2829,2069,1337,593,2282,1665,1394,1145, 
 支付的各项税费(万元),1728,1222,748,2405,1946,1273,692,2542,1515,1086,865, 
 支付的其他与经营活动有关的现金(万元),1462,2477,377,3664,6372,1754,386,3407,3404,5591,2596, 
 经营活动现金流出小计(万元),31080,18785,13993,36741,30640,19350,10628,32210,27174,25543,15203, 
 经营活动产生的现金流量净额(万元),-3065,1171,-3869,1913,-2442,-512,-1646,-994,2449,-2182,1590, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,3,--,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,2991,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,2994,0,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4240,3166,2191,7134,4377,3570,611,4786,3358,2373,1337, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,2990,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4240,3166,2191,7134,4377,3570,611,4786,6348,2373,1337, 
 投资活动产生的现金流量净额(万元),-4240,-3166,-2191,-7134,-4377,-3570,-611,-1792,-6348,-2371,-1337, 
 吸收投资收到的现金(万元),18441,19841,19841,--,--,--,--,--,9500,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9410,4510,4510,20964,16835,7456,5717,16357,14301,16246,11155, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,800,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),27851,24351,24351,21764,16835,7456,5717,16357,23801,16246,11155, 
 偿还债务支付的现金(万元),17700,12800,8300,18330,14062,3793,2796,9257,18338,11722,9723, 
 分配股利、利润或偿付利息所支付的现金(万元),218,331,195,804,390,309,199,562,675,1076,465, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),814,2015,1688,1051,207,99,15,90,168,217,284, 
 筹资活动现金流出小计(万元),18732,15145,10183,20185,14659,4200,3009,9909,19181,13015,10472, 
 筹资活动产生的现金流量净额(万元),9119,9205,14168,1579,2175,3255,2707,6448,4620,3231,683, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),1814,7210,8108,-3643,-4645,-828,450,3663,721,-1322,937, 
 加:期初现金及现金等价物余额(万元),1179,1179,1179,4822,4822,4822,4822,1159,438,1760,824, 
 期末现金及现金等价物余额(万元),2993,8389,9287,1179,177,3994,5272,4822,1159,438,1760, 
 净利润(万元),--,1344,--,3745,--,1357,--,3366,3008,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
