 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),666860,435080,283781,872086,638563,427684,228794,863234,609845,413749,236524,830798,592445,398355,240691,836511,592430,401982,228779,862196,602842,400568,206723,689583,446046,278598,137952,475557,327239,179418,89372,290997,208959,126532,69552,217938,145056,156150,106132, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),65,--,--,74,73,3,--,368,368,377,--,468,265,--,--,218,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),69920,39432,25650,157780,64832,38908,25839,136137,73126,41525,20774,111838,71538,39551,22575,100201,45410,28167,29036,50771,46411,23882,18120,50518,41083,24298,14713,45307,37172,19964,9907,36222,22540,13928,7598,25521,20648,25483,18208, 
 经营活动现金流入小计(万元),736845,474512,309430,1029940,703468,466595,254633,999739,683339,455650,257298,943103,664248,437905,263265,936930,637840,430149,257815,912967,649253,424450,224843,740102,487129,302896,152665,520863,364411,199382,99280,327219,231499,140460,77150,243459,165704,181633,124340, 
 购买商品、接受劳务支付的现金(万元),512042,329767,231086,583240,494594,336428,218022,560437,479905,340356,239156,534182,522711,342950,263959,540761,509408,348400,250175,595654,511611,321181,224639,480944,378430,243904,144133,318278,273267,143322,94307,204464,166914,111552,68406,159425,113539,112353,79305, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),201498,140211,109365,234105,161534,114903,76936,203228,153007,111696,72554,201986,122122,92195,47589,204225,131792,91758,44113,164179,112345,82002,23887,145304,70352,51978,12370,103019,39388,28477,4943,59341,33105,15498,3793,26328,19781,20942,12211, 
 支付的各项税费(万元),36513,27340,16212,43419,31644,23182,14989,48387,37825,24282,13341,59657,46910,35562,11783,52674,35145,21292,11734,44157,29971,21195,9027,40623,32142,20537,8941,24210,18621,12767,2974,17766,13933,10184,3524,10591,7165,9083,5378, 
 支付的其他与经营活动有关的现金(万元),96488,58503,39264,153295,83881,50668,32994,172261,98143,58603,33653,143986,89888,56776,27142,124477,49791,37328,33191,96014,71102,40697,25667,72063,46063,35984,24251,61741,63745,33071,28754,43510,33506,19515,10894,29723,24847,28567,22992, 
 经营活动现金流出小计(万元),846540,555821,395926,1014058,771653,525180,342941,984314,768880,534937,358705,939810,781631,527483,350474,922137,726135,498779,339214,900004,725029,465075,283221,738935,526988,352402,189695,507248,395022,217637,130977,325081,247458,156749,86617,226067,165332,170946,119886, 
 经营活动产生的现金流量净额(万元),-109695,-81309,-86496,15882,-68185,-58585,-88308,15426,-85541,-79287,-101407,3293,-117383,-89578,-87208,14792,-88295,-68630,-81399,12963,-75776,-40625,-58378,1167,-39859,-49506,-37031,13616,-30611,-18255,-31698,2138,-15959,-16290,-9468,17392,373,10687,4454, 
 收回投资所收到的现金(万元),39492,30992,23492,148375,147875,69975,44500,121217,87650,61690,33840,95500,81900,52400,35900,184550,135100,107300,55000,--,--,--,--,--,--,--,--,--,--,--,--,300,300,300,--,62,--,0,778, 
 取得投资收益所收到的现金(万元),5513,4283,1007,1843,1297,441,102,1301,615,411,182,985,867,530,461,1497,515,410,252,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,58,1766, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,22,12,1057,235,5,0,319,234,166,119,102,64,13,11,80,82,66,64,105,16,--,0,24,12,12,12,71,100,--,--,2,1,1,--,43,23,13,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,3498,-91,-91,-91,--,--,--,--,1521,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,792, 
 收到的其他与投资活动有关的现金(万元),72,71,30,112,55,45,--,20,--,--,--,150,--,--,--,0,--,--,--,937,736,736,--,--,--,--,--,--,678,--,--,350,3451,3301,3301,0,--,0,111366, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),45101,35368,24542,151386,149462,70466,44602,126355,88408,62176,34050,96737,82830,52943,36371,187649,135696,107776,55316,1042,752,736,0,24,12,12,12,71,778,0,0,652,3752,3602,3301,105,23,71,114702, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9495,5863,4816,15586,11413,7956,4932,15239,7572,5028,3607,15457,12982,8292,9151,17108,9690,6573,4431,36745,36353,25475,22392,38111,37184,31539,27052,16927,15600,12451,5197,8062,5121,2524,712,1663,759,949,3418, 
 投资所支付的现金(万元),50433,29025,29025,141250,140677,108375,49475,161717,111917,61690,36840,95500,87426,75926,38300,174462,159112,127100,30000,25557,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,300,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,797,--,--,--,--,--,--,5526,--,--,--,31010,--,--,--,--,57,--,--,188,--,--,--,13737,13737,--,--,--,--,--,--,0,--,0,4458, 
 支付的其他与投资活动有关的现金(万元),60,20,10,419,40,--,--,110,--,--,--,57,--,--,3,--,--,--,--,--,--,--,--,450,450,450,450,--,198,--,--,--,3001,3001,--,0,--,0,66157, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),59988,34908,33851,157255,152927,116331,54407,177066,119489,66718,40447,116539,100408,84218,47455,222580,168802,133673,34431,62302,36910,25975,22892,38748,37634,31989,27502,30664,29535,12451,5197,8062,8122,5525,712,1963,759,949,74033, 
