 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),53175,34359,18079,65427,46727,31070,12746,46879,52031,51452,54406,53548, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3026,1922,897,2443,1966,1267,323,2916,3723,3775,5039,3715, 
 收到的其他与经营活动有关的现金(万元),12089,8840,493,4647,4534,4094,316,7250,3974,8040,5677,7197, 
 经营活动现金流入小计(万元),68289,45121,19469,72517,53227,36431,13386,57046,59727,63266,65122,64460, 
 购买商品、接受劳务支付的现金(万元),46520,33302,12747,41564,34080,18409,11053,36028,28564,44453,39035,43251, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11323,7911,5002,10970,7828,5503,3491,8204,7609,6487,5220,4627, 
 支付的各项税费(万元),3309,2281,1038,2906,2034,1699,620,1730,1905,2200,1618,1561, 
 支付的其他与经营活动有关的现金(万元),12055,6072,1991,16515,9008,6179,1312,7927,10809,7059,11387,8223, 
