 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),40370,24301,8144,49438,27715,15397,5733,38630,4489,30487,26157,20696, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1475,1429,479,1923,1196,998,348,1116,--,1332,240,101, 
 收到的其他与经营活动有关的现金(万元),5916,2045,2601,1553,4618,753,1015,1397,171,976,2207,320, 
 经营活动现金流入小计(万元),47760,27775,11225,52914,33530,17149,7095,41144,4660,32796,28603,21118, 
 购买商品、接受劳务支付的现金(万元),25118,15530,6952,22720,18096,8704,4258,17550,4228,18954,14322,9910, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9540,6526,3866,10782,6778,5789,3061,9061,3020,6479,5344,4494, 
 支付的各项税费(万元),6583,4850,2957,4701,3794,2241,1658,3150,635,2637,1181,1479, 
 支付的其他与经营活动有关的现金(万元),12290,6202,4235,8670,10820,4278,2819,5688,1339,5019,4366,4128, 
 经营活动现金流出小计(万元),53532,33109,18011,46873,39488,21012,11795,35449,9222,33089,25214,20011, 
 经营活动产生的现金流量净额(万元),-5771,-5334,-6786,6041,-5958,-3864,-4700,5694,-4562,-293,3390,1107, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,6,--,1,--,--,--,15,6,66, 
