 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),6861,4414,776,7277,6308,3176,1601,6296,3586,4325,2402,966, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),560,413,106,905,486,395,128,787,285,515,200,156, 
 收到的其他与经营活动有关的现金(万元),902,519,412,647,327,208,90,244,171,60,155,82, 
 经营活动现金流入小计(万元),8323,5347,1293,8829,7121,3779,1819,7327,4042,4900,2758,1204, 
 购买商品、接受劳务支付的现金(万元),2849,1866,284,1428,1720,874,595,1841,1497,1568,630,477, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3422,2306,1222,3203,2418,1628,861,2686,1372,1722,1119,736, 
 支付的各项税费(万元),1524,1048,626,1651,1083,804,336,1543,640,964,327,237, 
 支付的其他与经营活动有关的现金(万元),1493,1058,500,875,678,454,384,1124,401,686,401,345, 
 经营活动现金流出小计(万元),9288,6278,2632,7158,5899,3760,2176,7194,3909,4941,2477,1796, 
 经营活动产生的现金流量净额(万元),-965,-931,-1339,1671,1222,19,-357,133,133,-41,280,-592, 
 收回投资所收到的现金(万元),2000,--,--,--,--,--,--,--,--,--,500,--, 
 取得投资收益所收到的现金(万元),7,--,--,--,--,--,--,--,--,--,3,25, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,4,2,--,--,--,3,3,6,10,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),225,225,--,348,548,348,268,750,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2236,229,4,350,548,348,268,753,3,6,512,33, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3043,1991,1511,1294,575,390,34,1272,248,196,297,185, 
 投资所支付的现金(万元),6000,--,--,--,--,--,--,--,--,--,--,500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,74,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9043,1991,1511,1368,575,390,34,1272,248,196,297,685, 
 投资活动产生的现金流量净额(万元),-6807,-1762,-1508,-1018,-27,-42,234,-518,-244,-190,215,-652, 
 吸收投资收到的现金(万元),16986,16986,--,--,--,--,--,8830,8830,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,1256,776,300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),16986,16986,0,0,0,0,0,8830,8830,1256,776,300, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,780,780,952,600,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1000,1000,874,--,--,--,--,268,268,41,120,2, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2022,2020,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3022,3020,874,0,0,0,0,1048,1048,993,720,2, 
 筹资活动产生的现金流量净额(万元),13964,13966,-874,0,0,0,0,7782,7782,263,56,298, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),6192,11272,-3720,653,1195,-23,-123,7396,7671,32,551,-945, 
 加:期初现金及现金等价物余额(万元),9004,9004,9004,8351,8351,8351,8351,955,955,923,372,1317, 
 期末现金及现金等价物余额(万元),15196,20277,5284,9004,9546,8328,8228,8351,8625,955,923,372, 
 净利润(万元),--,1694,--,4142,--,1362,--,2491,1550,2426,992,474, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,90,--,301,--,62,--,234,153,206,79,45, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,92,--,179,--,89,--,131,58,107,83,20, 
 无形资产摊销(万元),--,28,--,34,--,1,--,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,32,--,57,--,26,--,73,43,82,110,59, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,0,--,--,--,-23,3,-0,-2,-4, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,16,16,41,21,2, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,-3,-25, 
 递延所得税资产减少(万元),--,-10,--,-39,--,-57,--,-21,-21,-26,-10,-6, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1103,--,-1082,--,-1017,--,-291,-487,-1324,-360,-260, 
 经营性应收项目的减少(万元),--,-2408,--,-2735,--,-828,--,-3268,-1057,-2916,-1511,-939, 
 经营性应付项目的增加(万元),--,977,--,1402,--,767,--,186,-125,1363,882,41, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-324,--,-589,--,-387,--,605,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-931,--,1671,--,19,--,133,133,-41,280,-592, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15196,20277,5284,9004,9546,8328,8228,8351,8625,955,923,372, 
 现金的期初余额(万元),9004,9004,9004,8351,8351,8351,8351,955,955,923,372,1317, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6192,11272,-3720,653,1195,-23,-123,7396,7671,32,551,-945, 

