 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),54230,38423,20640,57684,47265,28343,13243,33585,20752,12801, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),111,50,--,270,295,295,--,0,9,68, 
 收到的其他与经营活动有关的现金(万元),1261,639,61,841,377,250,84,415,1538,96, 
 经营活动现金流入小计(万元),55601,39112,20701,58795,47937,28888,13327,34001,22299,12965, 
 购买商品、接受劳务支付的现金(万元),9154,6131,3124,7770,6022,3537,1907,6220,4153,2057, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),32483,22152,13005,39206,27427,18971,10604,22624,16841,8321, 
 支付的各项税费(万元),3603,2519,1191,4585,3531,2156,1035,2566,1896,748, 
 支付的其他与经营活动有关的现金(万元),3468,1622,659,2547,2034,914,436,2032,1339,2170, 
 经营活动现金流出小计(万元),48709,32424,17978,54108,39013,25578,13983,33443,24229,13295, 
 经营活动产生的现金流量净额(万元),6893,6688,2722,4687,8924,3310,-656,558,-1929,-330, 
 收回投资所收到的现金(万元),52000,37980,7420,38600,26100,11200,5500,5900,8852,9100, 
 取得投资收益所收到的现金(万元),218,140,35,121,48,32,17,17,18,16, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,--,--,28,7,6,2,2,58,34, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),52221,38120,7455,38749,26154,11238,5518,5919,8929,9150, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),225,151,35,1898,399,228,135,719,955,246, 
 投资所支付的现金(万元),80000,37980,19820,36600,34900,9200,3500,6500,9252,8610, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
