 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30, 
 销售商品、提供劳务收到的现金(万元),64497,43999,80999,61050,66287,30544,61571,45933,29228,12870,55286,38992,23859,11276,51321,38387,24333,10890,51838,24771, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),107,--,29,--,--,--,33,0,--,--,295,295,--,--,22,22,22,--,--,--, 
 收到的其他与经营活动有关的现金(万元),763,393,1913,524,642,307,716,888,552,199,1111,1011,930,629,1445,447,1515,1477,181,70, 
 经营活动现金流入小计(万元),65366,44393,82941,61574,66930,30851,62319,46822,29780,13068,56692,40299,24789,11905,52788,38856,25870,12367,52018,24841, 
 购买商品、接受劳务支付的现金(万元),50067,35091,57611,42966,43443,19328,46560,33617,21042,10390,43682,30084,18961,9112,36240,27536,17131,8049,41488,20532, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8126,5522,10032,7455,8212,3843,6842,5113,3451,1812,5669,4047,2569,1288,4370,3260,2204,1157,3969,2003, 
 支付的各项税费(万元),3381,2417,4180,3027,4446,2129,2454,1770,1053,484,1976,1382,974,616,2782,2103,1194,712,1694,834, 
 支付的其他与经营活动有关的现金(万元),4906,2731,7220,4439,4806,2227,4194,3032,2210,1097,3601,2700,1707,515,3402,2431,3399,2275,3179,1605, 
 经营活动现金流出小计(万元),66480,45760,79042,57887,60907,27526,60049,43532,27757,13783,54927,38212,24211,11531,46795,35330,23928,12194,50330,24973, 
 经营活动产生的现金流量净额(万元),-1114,-1368,3899,3687,6023,3325,2270,3290,2024,-715,1765,2087,578,374,5993,3526,1942,174,1688,-132, 
 收回投资所收到的现金(万元),1500,1500,3830,1430,3750,3750,8694,6784,--,--,1400,400,400,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1,1,2,1,20,20,20,17,2,0,5,0,0,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),43,32,5,5,9,6,1014,1011,1004,1001,65,1,1,1,14,14,14,14,81,48, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),360,60,--,--,479,200,140,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1903,1593,3837,1436,4258,3976,9868,7813,1006,1001,1469,401,401,1,14,14,14,14,81,48, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4340,3429,3409,2340,11015,7266,8311,6065,3849,1696,7185,4901,4125,2584,3081,1996,798,192,3753,2372, 
 投资所支付的现金(万元),1500,1500,3830,2130,1750,1750,10695,6785,--,--,1000,19,--,--,400,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5840,4929,7239,4470,12765,9016,19006,12850,3849,1696,8185,4921,4125,2584,3481,1996,798,192,3753,2392, 
 投资活动产生的现金流量净额(万元),-3937,-3336,-3402,-3034,-8507,-5040,-9138,-5037,-2843,-694,-6715,-4520,-3724,-2583,-3466,-1982,-784,-179,-3671,-2345, 
 吸收投资收到的现金(万元),33756,--,--,--,2020,2020,5715,5715,5720,1,1,--,--,--,6582,6582,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,5,1,1,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20888,19766,28456,17817,19165,10586,19349,10227,5453,3145,7797,5383,3500,2385,14098,12753,10548,6206,28036,10659, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,50,50,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),54644,19766,28456,17817,21185,12606,25114,15992,11173,3146,7799,5383,3500,2385,20680,19335,10548,6206,28036,10659, 
 偿还债务支付的现金(万元),14624,13613,23551,15962,17798,13031,14006,9596,7546,1327,3648,2393,1479,493,22663,20135,12429,7569,18330,4391, 
 分配股利、利润或偿付利息所支付的现金(万元),2275,1840,2295,1703,1055,442,1386,981,894,131,761,409,322,19,749,451,332,173,4501,191, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2509,1172,1557,1163,1334,--,34,34,--,--,70,70,--,--,--,--,--,--,447,--, 
 筹资活动现金流出小计(万元),19408,16624,27403,18828,20187,13474,15426,10611,8440,1458,4479,2871,1800,512,23413,20586,12761,7742,23279,4582, 
 筹资活动产生的现金流量净额(万元),35236,3142,1053,-1011,998,-868,9689,5381,2734,1688,3319,2512,1700,1873,-2733,-1251,-2214,-1536,4758,6077, 
 汇率变动对现金及现金等价物的影响(万元),-26,-13,28,8,24,-1,4,5,5,3,-15,8,7,0,-2,7,6,1,-41,-16, 
 现金及现金等价物净增加额(万元),30159,-1575,1579,-351,-1463,-2584,2825,3638,1919,282,-1646,87,-1440,-335,-208,301,-1050,-1540,2733,3584, 
 加:期初现金及现金等价物余额(万元),4857,4857,3278,3278,4741,4741,1916,1916,1916,1916,3562,3562,3562,3962,3770,3770,3770,3770,1037,3441, 
 期末现金及现金等价物余额(万元),35016,3282,4857,2927,3278,2157,4741,5554,3835,2198,1916,3649,2123,3627,3562,4071,2721,2231,3770,7026, 
 净利润(万元),--,2602,7188,--,5283,--,2141,1835,1011,236,3083,2004,1068,165,2828,1533,701,-135,1684,1594, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-100,446,--,216,--,64,--,--,--,155,--,--,--,22,15,--,--,124,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1397,2664,--,1905,--,1499,1117,732,360,1064,807,552,281,1106,828,552,276,1106,514, 
 无形资产摊销(万元),--,58,115,--,110,--,109,81,54,27,89,64,43,21,71,50,32,16,43,11, 
 长期待摊费用摊销(万元),--,3,2,--,--,--,19,19,19,19,13,10,7,3,15,12,8,5,18,9, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-11,4,--,18,--,-579,-579,-579,-600,-2,2,2,2,12,12,11,11,-10,1, 
 固定资产报废损失(万元),--,3,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
