 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),15027,10220,4514,23599,16292,11040,4159,26024,25465,20292,17950, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),624,414,128,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),249,132,21,256,239,103,16,541,160,218,118, 
 经营活动现金流入小计(万元),15899,10766,4664,23854,16531,11143,4174,26565,25625,20510,18068, 
 购买商品、接受劳务支付的现金(万元),8583,5891,3295,10326,6906,4246,2189,12559,12855,9644,6980, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1619,1169,682,2117,1460,1039,658,1844,1561,1536,1323, 
 支付的各项税费(万元),1172,543,286,1726,1398,972,475,2389,2527,2443,2487, 
 支付的其他与经营活动有关的现金(万元),1819,1225,588,1600,1497,875,601,1507,1866,1640,1536, 
 经营活动现金流出小计(万元),13192,8827,4850,15769,11261,7132,3923,18300,18809,15263,12325, 
 经营活动产生的现金流量净额(万元),2707,1939,-186,8085,5270,4012,252,8266,6815,5247,5743, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,--,--,--,--,--,--,5,0,16,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),7652,2599,2506,52957,33626,22010,7094,51940,67001,43589,35676, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7659,2599,2506,52957,33626,22010,7094,51945,67001,43605,35678, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),510,459,350,364,324,262,250,1417,6513,5728,1803, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
