 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),83791,446846,315035,206437,90608,442412,306069,175037,92135,446531,269652,165531,87994,382844,269041,164721,96792,388349,271254,178696,68908,305818,215317,125812,54432,267663,186189,128458,71221,270487,180300,115885,46223,241919,168554,92333,43086,214149,121031,76094,43837,269152,181853,116841,62287,184857,124060,62165,32387,183199,138425,92627,46128, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 收到的税费返还(万元),4574,35194,18768,12905,7822,31039,24210,15723,8282,21654,15284,11766,5589,35716,22966,13884,8092,26041,20129,9585,2558,17384,8847,6666,2227,18569,14770,9452,6081,22466,16856,7827,4129,16905,11496,6800,3988,15059,10389,6243,3690,11234,8322,5735,2173,8564,4717,3362,1756,5874,4254,3476,1949, 
 收到的其他与经营活动有关的现金(万元),2308,41969,29332,26727,3772,8822,12791,11734,1680,20399,19440,10138,7425,10926,8128,5238,1224,12008,7075,2199,25671,15605,8235,4449,3993,22546,17785,16080,10511,33331,30873,15196,14302,27516,27473,232,2530,1791,1715,586,11,1155,3899,987,157,1875,652,1213,879,983,432,212,124, 
 经营活动现金流入小计(万元),90672,524009,363135,246068,102202,482273,343069,202494,102097,488584,304376,187435,101008,429485,300135,183843,106109,426398,298459,190479,97137,338807,232399,136926,60652,308778,218744,153990,87813,326284,228029,138908,64653,286340,207523,99365,49604,230999,133134,82923,47538,281541,194073,123563,64617,195295,129430,66740,35022,190056,143111,96315,48202, 
 购买商品、接受劳务支付的现金(万元),54329,302553,232783,160238,74172,292058,226334,127264,72477,239526,152750,92168,62739,253377,196611,106619,77622,279118,202495,126831,59745,209355,159352,97294,31972,197028,173787,116136,57670,236699,176731,131316,48575,176037,142610,88658,39945,162500,97676,64559,38448,200194,142404,89233,49974,147989,98981,44798,20185,150578,103204,75377,40090, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,0,--,0,--, 
