 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),1120842,752472,347334,1356324,986725,656289,285853,1258034,931073,1131528,958586,773230,662047, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),12131,5877,4421,19541,23564,8424,7006,21883,14207,31161,28886,27054,51777, 
 经营活动现金流入小计(万元),1132973,758349,351756,1375865,1010289,664713,292859,1279917,945280,1162690,987472,800283,713824, 
 购买商品、接受劳务支付的现金(万元),125467,72469,35752,167571,101958,60992,25830,148265,90125,172667,182642,140504,186717, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),45734,30326,15732,52696,39190,26022,11582,39809,29094,31860,27215,22961,16728, 
 支付的各项税费(万元),173562,118833,47056,246600,176853,121800,58077,218588,161377,188288,153895,142643,104369, 
 支付的其他与经营活动有关的现金(万元),622360,406235,207162,742119,542704,347767,188465,661183,514213,591817,512324,359256,250849, 
 经营活动现金流出小计(万元),967123,627863,305702,1208986,860705,556581,283953,1067844,794810,984632,876076,665365,558664, 
 经营活动产生的现金流量净额(万元),165850,130486,46054,166878,149585,108131,8906,212073,150470,178058,111396,134919,155160, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,10,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,4000,4000,4000,--,--,--,--,727,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),65,10,0,8,5,5,2,59,3,22,23,1,105, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,2152, 
 收到的其他与投资活动有关的现金(万元),11922,10539,9866,21082,20313,13410,10215,55272,53279,4021,19851,5079,10862, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11987,10549,9866,25090,24317,17415,10217,55331,53282,4052,20601,5081,13119, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),121418,56978,15339,67787,59753,48461,27399,48078,29807,20488,51085,54334,37891, 
 投资所支付的现金(万元),319733,297185,287685,64848,64848,64848,34705,116911,98303,8800,58900,20800,30000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,109808,109783,10547,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2737,2596,561,11395,10000,10000,0,33200,33177,5000,9050,5333,1350, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),443887,356759,303585,144030,134601,123309,62104,307996,271069,44835,119035,80467,69241, 
