 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),12251,7092,4519,27637,18016,11007,3779,20347,12852,20186,20196,10868,15440, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),52,51,51,177,155,126,2,7,4,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1581,2780,879,251,176,194,1568,551,624,665,2455,577,979, 
 经营活动现金流入小计(万元),13884,9923,5449,28065,18347,11327,5348,20905,13480,20851,22651,11445,16419, 
 购买商品、接受劳务支付的现金(万元),15609,11265,6415,23789,16660,10238,4567,15455,14616,10923,15739,11025,11142, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1556,1098,574,1923,1436,994,444,2132,1611,2695,3051,2137,1144, 
 支付的各项税费(万元),3484,3213,932,1633,1275,840,351,1036,849,667,1108,1468,1819, 
 支付的其他与经营活动有关的现金(万元),1549,1075,1637,2562,2072,1139,1118,2073,1930,2045,2340,2358,2113, 
 经营活动现金流出小计(万元),22198,16651,9558,29907,21443,13212,6480,20695,19006,16330,22239,16987,16217, 
 经营活动产生的现金流量净额(万元),-8314,-6728,-4109,-1842,-3096,-1885,-1132,210,-5526,4521,413,-5542,202, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,200,200,--,--,--,141, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,1,--,3657,3657,3657,--,0,0,13,--,11,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,105,95,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2,1,0,3657,3657,3657,0,200,200,13,105,106,141, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),308,926,647,1314,1147,788,6,4876,1111,4434,3580,1490,2105, 
 投资所支付的现金(万元),11821,--,--,140,140,140,140,200,200,100,--,356,18, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12129,926,647,1454,1287,928,146,5076,1311,4534,3580,1846,2123, 
 投资活动产生的现金流量净额(万元),-12127,-925,-647,2203,2370,2729,-146,-4876,-1110,-4521,-3475,-1740,-1982, 
 吸收投资收到的现金(万元),9510,7144,7996,--,--,--,--,--,--,--,--,--,10020, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),24049,12215,1701,9159,2913,1021,204,4893,3594,4920,8500,3500,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,4795,4795,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),33560,19359,9697,9159,2913,1021,204,9688,8389,4920,8500,3500,11020, 
 偿还债务支付的现金(万元),4916,1564,194,7800,2911,1404,862,4189,2311,6500,3000,1000,500, 
 分配股利、利润或偿付利息所支付的现金(万元),1225,721,117,795,294,195,60,770,273,670,704,1107,10, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1965,1965,--,--,--,--,--,--,--,--,--,--,18, 
 筹资活动现金流出小计(万元),8106,4250,311,8595,3206,1599,922,4959,2584,7170,3704,2107,528, 
 筹资活动产生的现金流量净额(万元),25454,15109,9387,564,-292,-578,-718,4729,5804,-2250,4796,1393,10493, 
 汇率变动对现金及现金等价物的影响(万元),--,-21,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),5013,7434,4630,925,-1018,266,-1995,63,-832,-2249,1734,-5889,8712, 
