 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),37836,24404,11440,50374,36193,23115,11077,48510,51967,43079,41608, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1184,914,378,1730,1321,642,287,3502,1695,1286,1120, 
 收到的其他与经营活动有关的现金(万元),644,370,298,739,693,164,71,606,1278,471,497, 
 经营活动现金流入小计(万元),39664,25688,12116,52844,38207,23921,11435,52619,54940,44837,43225, 
 购买商品、接受劳务支付的现金(万元),30514,19276,9988,33142,24524,14630,7743,32377,37464,29951,31249, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3860,2602,1499,5394,4122,2988,1780,5292,4183,3087,2709, 
 支付的各项税费(万元),1233,844,527,2205,1927,1530,531,1566,1316,1318,1019, 
 支付的其他与经营活动有关的现金(万元),2342,1481,591,3727,2443,1699,1041,4080,4910,3908,3407, 
 经营活动现金流出小计(万元),37949,24203,12604,44467,33016,20846,11095,43315,47874,38265,38383, 
 经营活动产生的现金流量净额(万元),1715,1485,-487,8377,5191,3075,340,9303,7067,6572,4841, 
 收回投资所收到的现金(万元),262,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,211,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,6,--,--,--,--,1,1,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),44532,17867,--,202,197,--,--,144,74,194,298, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),44794,18079,0,208,197,0,0,144,75,195,304, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1350,1252,397,2522,2056,2028,981,3621,10494,11341,3519, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),13000,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),72594,48634,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),86944,49886,397,2522,2056,2028,981,3621,10494,11341,3519, 
 投资活动产生的现金流量净额(万元),-42150,-31807,-397,-2314,-1859,-2028,-981,-3478,-10419,-11146,-3215, 
 吸收投资收到的现金(万元),35814,36640,35760,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20250,--,2800,4550,2050,1450,1450,50400,19000,13300,7574, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),56064,36640,38560,4550,2050,1450,1450,50400,19000,13300,7574, 
 偿还债务支付的现金(万元),7300,4000,6800,9550,4550,1950,1450,55100,15100,8300,5774, 
 分配股利、利润或偿付利息所支付的现金(万元),1248,1227,27,312,257,181,93,633,588,3231,147, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,866,--,111,42,41,--,260,--,--,--, 
 筹资活动现金流出小计(万元),8548,6093,6827,9973,4849,2172,1543,55993,15688,11531,5921, 
 筹资活动产生的现金流量净额(万元),47516,30547,31733,-5423,-2799,-722,-93,-5593,3312,1769,1653, 
 汇率变动对现金及现金等价物的影响(万元),-134,-67,-30,157,-4,31,-52,324,-78,-176,-18, 
 现金及现金等价物净增加额(万元),6947,159,30819,796,529,356,-786,557,-118,-2981,3261, 
 加:期初现金及现金等价物余额(万元),3068,3068,3068,2272,2272,2272,2272,1715,1834,4815,1554, 
 期末现金及现金等价物余额(万元),10015,3227,33887,3068,2801,2628,1486,2272,1715,1834,4815, 
 净利润(万元),--,2100,--,5942,--,2933,--,7400,5790,3947,--, 
