 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),22449,15492,7233,30230,20309,13293,4684,25462,16821,10477,4163,21661,17225,14203,11793, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),32,32,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),200,148,19,532,379,250,226,187,85,45,1,75,437,137,89, 
 经营活动现金流入小计(万元),22681,15671,7251,30762,20689,13542,4910,25649,16906,10522,4164,21736,17661,14340,11882, 
 购买商品、接受劳务支付的现金(万元),15846,10852,5661,18343,13715,8526,2728,13345,9917,5711,2541,13511,10713,7957,7122, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3086,2255,1490,3189,2416,1733,858,2644,2086,1536,1045,2262,1923,1562,1196, 
 支付的各项税费(万元),2044,1151,269,3406,2547,1549,549,2918,2121,1173,265,2449,2087,1834,1390, 
 支付的其他与经营活动有关的现金(万元),897,542,386,1203,822,104,185,862,626,412,189,953,917,546,506, 
 经营活动现金流出小计(万元),21873,14801,7806,26142,19500,11912,4320,19769,14750,8832,4041,19175,15641,11898,10214, 
 经营活动产生的现金流量净额(万元),807,870,-555,4620,1189,1630,590,5880,2156,1690,123,2560,2020,2442,1668, 
 收回投资所收到的现金(万元),22350,12100,1300,10550,--,--,--,--,--,--,--,2005,--,--,--, 
 取得投资收益所收到的现金(万元),254,174,6,76,--,--,--,--,--,--,--,12,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,2,2,11,3,--,--,1,1,1,1,13,7,63,194, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),100,--,--,700,--,--,--,154,54,54,39,73,400,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),22706,12277,1308,11336,3,0,0,156,56,56,41,2103,407,63,194, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1533,1253,888,4044,2787,1961,1681,4292,3395,2700,1226,3149,3149,718,963, 
 投资所支付的现金(万元),29300,13800,1800,20850,--,--,--,--,--,--,--,2005,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,2000,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,100,67,400,73, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30833,15053,4688,24894,2787,1961,1681,4292,3395,2700,1226,5254,3216,1118,1036, 
 投资活动产生的现金流量净额(万元),-8127,-2777,-3380,-13558,-2784,-1961,-1681,-4137,-3339,-2644,-1185,-3151,-2809,-1055,-842, 
 吸收投资收到的现金(万元),--,--,--,29023,29023,29023,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),800,800,500,2940,2940,2940,1960,7740,7740,6341,2740,4348,1000,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,7,7,7,--,100,300,100,100, 
 筹资活动现金流入小计(万元),800,800,500,31963,31963,31963,1960,7747,7747,6348,2740,4448,1300,100,100, 
 偿还债务支付的现金(万元),--,--,--,8680,8680,--,--,4400,2800,2000,1500,1948,1000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2017,8,--,2269,2269,2196,2088,1069,982,879,55,2587,1033,750,500, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,341,461,200,185,66,38,38,38,69,218,45,209, 
 筹资活动现金流出小计(万元),2017,8,0,11290,11410,2396,2273,5535,3820,2917,1593,4605,2251,795,709, 
 筹资活动产生的现金流量净额(万元),-1217,792,500,20673,20553,29566,-313,2213,3928,3431,1147,-157,-951,-695,-609, 
 汇率变动对现金及现金等价物的影响(万元),-3,-2,-0,17,6,4,0,0,0,-0,0,-1,-2,-0,--, 
 现金及现金等价物净增加额(万元),-8540,-1116,-3435,11753,18964,29239,-1404,3956,2744,2477,85,-749,-1741,692,217, 
 加:期初现金及现金等价物余额(万元),17280,17280,17280,5526,5526,5526,5526,1570,1570,1570,1570,2319,4061,3369,3152, 
 期末现金及现金等价物余额(万元),8740,16164,13845,17280,24491,34765,4122,5526,4315,4047,1655,1570,2319,4061,3369, 
 净利润(万元),--,2906,--,6465,--,2859,--,5529,--,2343,--,4465,3965,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,303,--,103,--,373,--,-5,--,187,--,79,89,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,612,--,724,--,266,--,456,--,218,--,483,433,--,--, 
 无形资产摊销(万元),--,50,--,93,--,49,--,83,--,41,--,80,58,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
