 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),35409,22249,9360,44509,32327,22002,8231,42713,34792,29598,19213,16165, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1106,698,193,1395,1183,895,393,791,618,219,136,58, 
 收到的其他与经营活动有关的现金(万元),746,288,227,1219,983,876,741,4171,429,198,177,413, 
 经营活动现金流入小计(万元),37261,23235,9779,47123,34494,23773,9366,47676,35838,30015,19527,16637, 
 购买商品、接受劳务支付的现金(万元),13484,8265,3805,14347,10467,8173,3085,19331,13615,9781,9377,8353, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8894,6564,3077,12816,10210,7837,3000,11756,9376,6928,5084,3347, 
 支付的各项税费(万元),2367,1676,689,2187,1506,1086,810,2598,2019,2115,831,975, 
 支付的其他与经营活动有关的现金(万元),2569,1622,924,2124,1634,1253,758,1175,4867,1198,804,1199, 
 经营活动现金流出小计(万元),27314,18127,8495,31474,23816,18350,7653,34860,29876,20022,16097,13873, 
 经营活动产生的现金流量净额(万元),9948,5109,1284,15649,10677,5423,1713,12815,5962,9993,3431,2763, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,76,76,--,5,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),53682,8076,0,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),53682,8076,0,0,76,76,0,5,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5936,4288,2545,6381,3857,1667,176,2510,7960,1090,1457,2443, 
 投资所支付的现金(万元),831,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),98760,68760,61760,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),105527,73048,64304,6381,3857,1667,176,2510,7960,1090,1457,2443, 
 投资活动产生的现金流量净额(万元),-51845,-64972,-64304,-6381,-3781,-1591,-176,-2504,-7960,-1090,-1457,-2443, 
 吸收投资收到的现金(万元),--,--,--,62910,--,--,--,--,--,--,--,1645, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,500,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,55,55,--,--,450,485,70,350,200, 
 筹资活动现金流入小计(万元),0,0,0,62965,55,0,0,450,485,70,850,2345, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,380,120,1083, 
 分配股利、利润或偿付利息所支付的现金(万元),4618,4618,--,3833,3833,3833,--,2587,2396,1608,1079,883, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,204,30,15,15,30,104,118,--,--, 
 筹资活动现金流出小计(万元),4618,4618,0,4037,3863,3848,15,2618,2500,2106,1199,1966, 
 筹资活动产生的现金流量净额(万元),-4618,-4618,0,58928,-3808,-3848,-15,-2168,-2016,-2036,-349,379, 
 汇率变动对现金及现金等价物的影响(万元),-659,-413,-200,68,80,11,40,40,-21,-91,-8,-69, 
 现金及现金等价物净增加额(万元),-47174,-64894,-63220,68263,3168,-5,1563,8183,-4035,6776,1618,631, 
 加:期初现金及现金等价物余额(万元),82885,82885,82885,14622,14622,14622,14622,6439,10473,3697,2080,1449, 
 期末现金及现金等价物余额(万元),35711,17991,19665,82885,17790,14616,16184,14622,6439,10473,3697,2080, 
 净利润(万元),--,4792,--,10140,7577,4608,--,11644,8426,7342,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,8,--,133,2,-26,--,243,94,179,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,578,--,1442,1091,716,--,1313,1125,1025,--,--, 
 无形资产摊销(万元),--,113,--,227,170,113,--,224,19,1,--,--, 
 长期待摊费用摊销(万元),--,30,--,58,43,28,--,39,31,10,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-17,-17,-17,--,14,6,--,--,--, 
 固定资产报废损失(万元),--,17,--,--,--,--,--,--,--,1,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,-65,65,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-883,--,-68,-80,-11,--,-40,21,102,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,148,--,167,285,315,--,-193,-121,-253,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,372,--,246,990,53,--,-579,-219,-141,--,--, 
 经营性应收项目的减少(万元),--,104,--,3480,2348,1729,--,-3369,-1954,-148,--,--, 
 经营性应付项目的增加(万元),--,-170,--,-159,-1731,-2084,--,-199,2251,1875,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,3782,-3782,--,--,--, 
 经营活动产生现金流量净额(万元),--,5109,--,15649,10677,5423,--,12815,5962,9993,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),35711,17991,19665,82885,17790,14616,16184,14622,6439,10473,3697,2080, 
 现金的期初余额(万元),82885,82885,82885,14622,14622,14622,14622,6439,10473,3697,2080,1449, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-47174,-64894,-63220,68263,3168,-5,1563,8183,-4035,6776,1618,631, 

