 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),24652,15873,7866,30662,24678,15642,6920,32209,34297,31743,20919,17835, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,170, 
 收到的其他与经营活动有关的现金(万元),1138,1143,575,958,928,385,1027,434,853,850,732,792, 
 经营活动现金流入小计(万元),25789,17017,8440,31620,25607,16027,7947,32643,35151,32593,21651,18797, 
 购买商品、接受劳务支付的现金(万元),11994,7106,4094,10374,10181,4570,1739,14432,13186,13179,8932,8678, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5066,3250,1607,5600,4318,2784,1244,6033,6882,6752,6382,4762, 
 支付的各项税费(万元),1770,1203,585,3561,2435,1508,561,2822,2538,2032,1737,809, 
 支付的其他与经营活动有关的现金(万元),1861,1380,860,2093,1455,1138,996,2662,3535,3109,2833,2264, 
 经营活动现金流出小计(万元),20691,12940,7146,21628,18390,9999,4541,25949,26141,25072,19884,16513, 
 经营活动产生的现金流量净额(万元),5098,4077,1295,9993,7217,6028,3406,6694,9010,7521,1767,2284, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),27,--,--,88,63,63,--,114,2,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,273,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),27,0,0,88,63,63,0,387,2,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10088,6541,3363,10791,7168,5143,1899,11302,10323,9662,7483,7720, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10088,6541,3363,10791,7168,5143,1899,11302,10323,9662,7483,7720, 
 投资活动产生的现金流量净额(万元),-10061,-6541,-3363,-10704,-7106,-5080,-1899,-10915,-10321,-9662,-7483,-7720, 
 吸收投资收到的现金(万元),--,--,--,17015,--,--,--,--,--,--,6156,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),21244,13765,5280,26246,20289,11527,2927,16675,12927,10050,6950,14250, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,2913,--,--,--,1361,1229,--,279,925, 
 筹资活动现金流入小计(万元),21244,13765,5280,46173,20289,11527,2927,18036,14157,10050,13385,15175, 
 偿还债务支付的现金(万元),17598,10521,4608,24401,17137,10920,2775,12052,10650,6600,5600,7964, 
 分配股利、利润或偿付利息所支付的现金(万元),1606,1572,369,1284,952,617,338,1126,1178,1930,1851,475, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),953,701,546,2111,739,493,247,801,850,202,960,36, 
 筹资活动现金流出小计(万元),20157,12793,5522,27796,18829,12030,3360,13980,12678,8732,8411,8476, 
 筹资活动产生的现金流量净额(万元),1087,972,-242,18377,1460,-503,-433,4057,1479,1318,4974,6699, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-3876,-1493,-2310,17666,1572,444,1074,-164,168,-823,-742,1262, 
 加:期初现金及现金等价物余额(万元),18826,18826,18826,1160,1160,1160,1160,1324,1156,1980,2722,1459, 
 期末现金及现金等价物余额(万元),14950,17333,16516,18826,2732,1604,2234,1160,1324,1156,1980,2722, 
 净利润(万元),--,2301,--,4954,--,2372,--,3910,4967,4884,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,34,--,167,--,12,--,266,123,170,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3793,--,7162,--,3508,--,6510,5220,4311,--,--, 
 无形资产摊销(万元),--,56,--,114,--,55,--,112,106,211,--,--, 
 长期待摊费用摊销(万元),--,100,--,165,--,87,--,203,232,172,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,45,--,317,--,88,--,7,111,98,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,749,--,1284,--,617,--,1126,1040,921,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,1,--,-2,--,10,--,-35,27,-13,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,-24,24,--,--,--, 
 存货的减少(万元),--,-668,--,-362,--,124,--,-1853,-3149,-2237,--,--, 
 经营性应收项目的减少(万元),--,-1132,--,-4082,--,-463,--,-129,-1548,-2361,--,--, 
 经营性应付项目的增加(万元),--,-1158,--,367,--,-307,--,-3449,2762,1877,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-45,--,-91,--,-76,--,50,-906,-512,--,--, 
 经营活动产生现金流量净额(万元),--,4077,--,9993,--,6028,--,6694,9010,7521,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14950,17333,16516,18826,2732,1604,2234,1160,1324,1156,1980,2722, 
 现金的期初余额(万元),18826,18826,18826,1160,1160,1160,1160,1324,1156,1980,2722,1459, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3876,-1493,-2310,17666,1572,444,1074,-164,168,-823,-742,1262, 

