 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),27024,22599,8555,28130,20071,12772,5482,23409,17312,21907,10208,21264,19775,13511, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),66,58,32,18,18,18,5,5,5,17,5,52,52,3, 
 收到的其他与经营活动有关的现金(万元),3355,741,172,858,638,646,645,406,345,371,146,139,144,272, 
 经营活动现金流入小计(万元),30445,23398,8758,29005,20727,13435,6132,23820,17662,22295,10360,21455,19971,13786, 
 购买商品、接受劳务支付的现金(万元),21464,17754,5676,19336,12999,9203,4368,13317,10367,13404,7057,14378,16469,8280, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2386,1651,992,2038,1502,1025,580,1603,1257,1575,861,1192,953,724, 
 支付的各项税费(万元),1199,784,402,1496,964,426,61,1410,1345,840,466,993,636,489, 
 支付的其他与经营活动有关的现金(万元),2278,1504,758,2926,1419,822,413,2387,2445,2542,1104,2396,1321,1794, 
 经营活动现金流出小计(万元),27327,21693,7828,25796,16884,11477,5422,18717,15413,18360,9487,18959,19379,11288, 
 经营活动产生的现金流量净额(万元),3118,1705,930,3210,3843,1958,710,5103,2249,3934,872,2496,592,2499, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
