 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),21856,121719,97897,58385,22804,148543,112854,66086,33117,140163,103676,75394,42017,142083,104489,72823,36025,148387,108234,78238,41261,181989,124306,75649,38510,139162,86400,51711,21992,110536,85552,57321,21474,76606,49747,30553,13984,54161,43447,25590,8888,42017,29226,16602,20456,10517,3770, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 收到的税费返还(万元),4,968,798,661,238,1554,1105,127,120,1265,385,10,1,2099,710,45,--,1486,822,525,525,1779,855,641,640,1559,813,176,111,--,--,--,--,1355,1355,1355,1204,577,452,320,320,0,0,0,12,1,31, 
 收到的其他与经营活动有关的现金(万元),447,210,112,79,70,1224,1270,629,615,153,7225,7072,429,89,1467,1465,119,2794,4521,3061,190,3051,5314,4905,1197,11675,3910,1879,6029,908,651,4530,1740,609,389,305,16,8445,6387,6387,971,8188,5747,5012,4978,3458,2566, 
 经营活动现金流入小计(万元),22307,122897,98807,59125,23111,151321,115228,66842,33852,141582,111286,82476,42447,144270,106666,74333,36144,152666,113576,81824,41976,186819,130475,81195,40347,152397,91122,53766,28132,111444,86203,61851,23214,78570,51491,32213,15204,63183,50286,32297,10179,50205,34973,21614,25446,13976,6367, 
 购买商品、接受劳务支付的现金(万元),14627,136293,75685,41246,17260,109411,79778,45801,12005,107107,78417,49849,30830,130753,88974,54171,31122,111246,78323,43626,35065,143817,109162,53305,20751,129245,73240,41350,5618,94779,66325,45249,19675,75850,53000,32425,12934,65696,49551,30406,14625,36269,28246,15568,15226,11447,2947, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),1801,9176,5943,3825,1963,10530,7063,4382,2713,12630,7992,5423,3093,11343,7899,4860,2120,9235,6693,4709,2047,9531,7591,5045,2671,6843,4712,3101,1502,5023,3893,2320,1043,4236,2985,1740,645,3098,2097,1404,770,1774,1144,712,1184,401,112, 
 支付的各项税费(万元),329,1891,1257,1050,568,1769,1361,938,508,2278,1859,1575,790,1491,1355,1099,603,3813,3349,3042,1133,2770,2418,1910,867,1099,725,482,294,1402,1099,894,557,456,419,207,119,940,353,349,99,2094,359,143,63,47,172, 
 支付的其他与经营活动有关的现金(万元),2576,4634,2690,1736,1029,5389,8845,8553,1487,4836,2674,2359,937,5020,3527,2494,841,7629,3783,2559,2152,5187,3853,2396,1570,11093,7383,3106,2012,3620,3504,1748,1093,3627,3981,3505,891,7062,7968,7617,3139,6251,5702,4535,4340,3314,1032, 
 经营活动现金流出小计(万元),19333,151995,85576,47857,20820,127099,97047,59674,16713,126852,90941,59206,35650,148607,101754,62625,34685,131922,92148,53936,40397,161305,123023,62656,25858,148280,86059,48039,9426,104825,74821,50210,22368,84170,60385,37877,14590,76796,59969,39775,18633,46389,35451,20959,20813,15209,4263, 
 经营活动产生的现金流量净额(万元),2973,-29098,13231,11268,2291,24222,18181,7168,17140,14730,20346,23270,6797,-4337,4911,11709,1459,20744,21428,27888,1578,25514,7452,18539,14488,4116,5063,5727,18706,6619,11382,11641,846,-5600,-8894,-5665,614,-13613,-9682,-7478,-8454,3816,-478,655,4634,-1233,2103, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
