 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),112152,71087,34591,131477,86696,56647,29687,145827,141166,147429,126179, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),996,432,1544,1967,613,240,242,2733,700,2860,169, 
 经营活动现金流入小计(万元),113148,71518,36135,133443,87309,56887,29928,148559,141866,150289,126348, 
 购买商品、接受劳务支付的现金(万元),53620,35281,15505,44268,35294,20453,8284,62158,54712,64474,83568, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10765,8307,4560,14835,10217,7949,4436,14925,14694,13806,18999, 
 支付的各项税费(万元),12037,9294,3068,15386,11759,10279,6895,12762,18121,13440,12906, 
 支付的其他与经营活动有关的现金(万元),34709,23242,17022,40773,29475,22057,15450,40955,35687,32761,16351, 
 经营活动现金流出小计(万元),111130,76124,40155,115261,86745,60738,35064,130800,123213,124481,131824, 
 经营活动产生的现金流量净额(万元),2017,-4606,-4020,18183,563,-3851,-5135,17760,18652,25808,-5476, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,9,6,135,--,42,25,118,15,28,13, 
 处置子公司及其他营业单位收到的现金净额(万元),9,--,--,--,43,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9,9,6,135,43,42,25,118,15,28,13, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3756,2854,1725,6667,5240,3641,3482,7836,10884,7036,27949, 
 投资所支付的现金(万元),25000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28756,2854,1725,6667,5240,3641,3482,7836,10884,7036,27949, 
 投资活动产生的现金流量净额(万元),-28747,-2845,-1719,-6532,-5197,-3599,-3457,-7718,-10869,-7008,-27936, 
 吸收投资收到的现金(万元),56599,56599,--,--,--,--,--,--,--,3650,21000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6000,6000,6000,25941,22841,9100,3800,25500,27500,26500,26106, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),62599,62599,6000,25941,22841,9100,3800,25500,27500,30150,47106, 
 偿还债务支付的现金(万元),27841,11841,841,23000,17000,8500,3000,28500,30500,26575,2531, 
 分配股利、利润或偿付利息所支付的现金(万元),7493,7455,7163,6624,7530,485,268,8895,9327,16089,731, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),35334,19296,8004,29624,24530,8985,3268,37395,39827,42664,3262, 
 筹资活动产生的现金流量净额(万元),27265,43303,-2004,-3683,-1689,115,532,-11895,-12327,-12514,43844, 
 汇率变动对现金及现金等价物的影响(万元),-195,-102,-67,241,102,79,-3,260,49,-103,-27, 
 现金及现金等价物净增加额(万元),341,35751,-7810,8209,-6221,-7255,-8063,-1594,-4495,6183,10405, 
 加:期初现金及现金等价物余额(万元),21437,21437,21437,13228,13228,13228,13228,14822,19317,13134,2729, 
 期末现金及现金等价物余额(万元),21777,57187,13626,21437,7007,5973,5165,13228,14822,19317,13134, 
 净利润(万元),--,3207,904,11321,--,2880,490,13033,15273,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1407,-568,5074,--,1868,-342,4913,2454,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1685,869,3451,--,1736,866,3412,3367,--,--, 
 无形资产摊销(万元),--,184,91,325,--,161,79,317,213,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,11,-1,18,--,63,2,-40,27,--,--, 
 固定资产报废损失(万元),--,--,--,107,--,--,--,110,6,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,668,355,792,--,405,270,1047,1273,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-211,84,-755,--,-280,40,-737,-368,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7978,-2288,11059,--,-1795,10851,-9689,3925,--,--, 
 经营性应收项目的减少(万元),--,7368,9245,-8487,--,5385,-2005,-3223,-15976,--,--, 
 经营性应付项目的增加(万元),--,-10947,-12713,-4724,--,-14274,-15386,8618,8458,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-4606,-4020,18183,--,-3851,-5135,17760,18652,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21777,57187,13626,21437,7007,5973,5165,13228,14822,19317,13134, 
 现金的期初余额(万元),21437,21437,21437,13228,13228,13228,13228,14822,19317,13134,2729, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),341,35751,-7810,8209,-6221,-7255,-8063,-1594,-4495,6183,10405, 

