 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),171808,83672,50808,218411,154810,76433,46174,218335,145205,202628,202502,158819,122850, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,5,--,--,--,5,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2316,1277,94661,1876,1375,1191,68354,1840,1284,2963,1309,1311,958, 
 经营活动现金流入小计(万元),174125,84949,145474,220287,156185,77624,114533,220175,146489,205591,203811,160129,123808, 
 购买商品、接受劳务支付的现金(万元),58081,34709,32136,92471,43307,32905,23858,96780,47078,92167,87986,61059,45555, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),29657,20365,10715,35289,25954,17578,9199,33170,24136,29936,25903,21511,16130, 
 支付的各项税费(万元),6902,4559,2958,23277,9909,5012,2989,22554,9292,22542,28367,21174,16198, 
 支付的其他与经营活动有关的现金(万元),35633,19494,102975,40695,29777,18528,85618,38633,29169,39137,39069,35671,27754, 
 经营活动现金流出小计(万元),130273,79127,148785,191733,108948,74023,121664,191137,109675,183782,181325,139415,105637, 
 经营活动产生的现金流量净额(万元),43852,5822,-3310,28554,47237,3601,-7131,29038,36815,21808,22487,20714,18171, 
 收回投资所收到的现金(万元),63900,63900,34900,119800,74900,57400,23389,62800,40200,71900,10000,76246,47272, 
 取得投资收益所收到的现金(万元),1925,757,269,937,656,505,286,566,246,598,415,1471,1872, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),342,133,9,232,146,146,1,155,63,196,4531,11,4086, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,2023, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),66167,64790,35178,120970,75701,58050,23676,63521,40508,72694,14946,77728,55253, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6569,4333,698,7300,5653,4124,1570,12795,8447,8917,7842,6699,17608, 
 投资所支付的现金(万元),137700,103500,--,131000,103100,47200,--,69500,62800,88900,--,64100,39596, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),144269,107833,698,138300,108753,51324,1570,82295,71247,97817,7842,70799,57204, 
 投资活动产生的现金流量净额(万元),-78103,-43043,34479,-17330,-33051,6726,22106,-18773,-30739,-25123,7104,6929,-1951, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,9932,195, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,4000,4000,15000,13000,--,5337, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,58563,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,58563,0,0,0,4000,4000,15000,13000,9932,5532, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,4458,4458,18420,13315,647,2447, 
 分配股利、利润或偿付利息所支付的现金(万元),5520,5520,22,7711,7711,7711,--,5005,5003,12148,9780,26088,5461, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,38,34,74, 
 支付其他与筹资活动有关的现金(万元),--,--,25,164,43,25,--,348,280,461,10500,1414,11526, 
 筹资活动现金流出小计(万元),5520,5520,47,7875,7754,7735,0,9811,9741,31029,33595,28149,19434, 
 筹资活动产生的现金流量净额(万元),-5520,-5520,-47,50688,-7754,-7735,0,-5811,-5741,-16029,-20595,-18217,-13902, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,96,106,39,--,6,13,-214,-230,10,-90, 
 现金及现金等价物净增加额(万元),-39771,-42740,31122,62007,6537,2631,14975,4459,348,-19558,8765,9436,2228, 
 加:期初现金及现金等价物余额(万元),73449,73449,73449,11442,11442,11442,11442,6982,6982,26540,17775,8339,6111, 
 期末现金及现金等价物余额(万元),33678,30708,104571,73449,17979,14072,26417,11442,7330,6982,26540,17775,8339, 
 净利润(万元),--,341,--,12495,--,-3077,--,11443,--,8154,12365,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,354,--,1442,--,563,--,2408,--,4867,3473,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1707,--,3245,--,1486,--,2759,--,2595,2810,--,--, 
 无形资产摊销(万元),--,256,--,647,--,334,--,212,--,165,161,--,--, 
 长期待摊费用摊销(万元),--,1483,--,3104,--,1630,--,3092,--,2689,2219,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,449,--,396,--,233,--,100,--,42,-1282,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-68,--,-87,--,-30,--,-72,--,4,136,--,--, 
 投资损失(万元),--,-823,--,-861,--,-360,--,-490,--,-453,-218,--,--, 
 递延所得税资产减少(万元),--,-37,--,-443,--,-844,--,1108,--,-87,-383,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,725,--,-820,--,-69,--,-2890,--,-2061,-5344,--,--, 
 经营性应收项目的减少(万元),--,-3638,--,-852,--,-1958,--,2062,--,-112,-250,--,--, 
 经营性应付项目的增加(万元),--,5074,--,10289,--,5573,--,9067,--,5764,8556,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5822,--,28554,--,3601,--,29038,--,21808,22487,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),33678,30708,104571,73449,17979,14072,26417,11442,7330,6982,26540,17775,8339, 
 现金的期初余额(万元),73449,73449,73449,11442,11442,11442,11442,6982,6982,26540,14582,8339,6111, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,3193,--,--, 
 现金及现金等价物的净增加额(万元),-39771,-42740,31122,62007,6537,2631,14975,4459,348,-19558,8765,9436,2228, 

