 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),16194,8700,3983,26011,18376,11319,5891,21743,19091,6407,15177,11976,11540, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),75,--,--,--,--,--,1,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),757,803,38,800,593,537,104,377,631,335,351,423,258, 
 经营活动现金流入小计(万元),17026,9503,4021,26811,18969,11856,5996,22120,19722,6743,15528,12399,11798, 
 购买商品、接受劳务支付的现金(万元),11752,4821,4574,14727,10523,6248,3367,13348,11271,3892,8677,6800,7510, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2634,1990,863,3123,2379,1608,979,3272,2481,1132,1591,1285,772, 
 支付的各项税费(万元),1510,1344,1149,1361,1164,860,747,1532,1369,797,1614,1271,743, 
 支付的其他与经营活动有关的现金(万元),2223,1028,29,2149,897,834,132,1890,1845,944,1021,793,622, 
 经营活动现金流出小计(万元),18118,9183,6615,21361,14964,9549,5224,20042,16966,6765,12903,10149,9647, 
 经营活动产生的现金流量净额(万元),-1092,321,-2594,5450,4005,2307,771,2077,2756,-22,2625,2250,2151, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),184,48,5,45,31,23,--,58,--,--,--,-41,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,178,52,52,--,133,30,25,49,98,208, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,142,142,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,525,1825,1825,--,--,50,50,--,1400,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),184,48,5,748,1909,1901,0,190,222,217,49,1457,208, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),386,380,--,1904,768,846,13,1871,2370,1742,3163,920,1155, 
 投资所支付的现金(万元),100,280,--,75,75,75,25,393,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,30,--,--,--,--,--,--,--,--,1694, 
 支付的其他与投资活动有关的现金(万元),2721,1810,--,240,3630,3630,--,525,--,--,--,--,1450, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3207,2470,0,2249,4473,4551,38,2789,2370,1742,3163,920,4299, 
 投资活动产生的现金流量净额(万元),-3023,-2422,5,-1501,-2565,-2650,-38,-2599,-2148,-1525,-3114,537,-4092, 
 吸收投资收到的现金(万元),15059,15059,15059,--,--,--,50,120,--,--,4500,--,1736, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,50,120,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,200,1700,--,--,2500,2200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,730,730,--,165,964, 
 筹资活动现金流入小计(万元),15059,15059,15059,0,0,0,50,320,2430,730,4500,2665,4900, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,1900,--,--,2500,2200,1600, 
 分配股利、利润或偿付利息所支付的现金(万元),40,40,--,494,423,423,--,561,1320,846,66,218,575, 
 其中：子公司支付给少数股东的股利、利润(万元),40,40,--,20,20,20,--,--,--,96,--,--,367, 
 支付其他与筹资活动有关的现金(万元),1322,1322,--,38,19,19,--,38,263,--,--,1180,806, 
 筹资活动现金流出小计(万元),1362,1362,0,531,442,442,0,2498,1583,846,2566,3599,2982, 
 筹资活动产生的现金流量净额(万元),13697,13697,15059,-531,-442,-442,50,-2178,847,-116,1934,-934,1919, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-1,-1,-1,--,-9,-8,-0,2,-0,-0, 
 现金及现金等价物净增加额(万元),9581,11595,12470,3417,998,-786,783,-2709,1447,-1663,1447,1853,-21, 
 加:期初现金及现金等价物余额(万元),5864,5864,5864,2447,2447,2447,2947,5156,3708,3708,2261,408,430, 
 期末现金及现金等价物余额(万元),15446,17460,18334,5864,3445,1661,3730,2447,5156,2045,3708,2261,408, 
 净利润(万元),--,-325,--,3405,--,-405,--,2535,2960,-276,2710,2524,546, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-3,--,36,--,-204,--,130,232,-13,108,105,43, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,709,--,1657,--,886,--,1595,1212,548,783,555,406, 
 无形资产摊销(万元),--,26,--,53,--,27,--,54,54,27,53,51,50, 
 长期待摊费用摊销(万元),--,265,--,352,--,146,--,215,169,71,90,52,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-6,--,42,--,22,21,17,14,31,-15, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2,--,1,--,1,--,96,8,0,59,186,212, 
 投资损失(万元),--,-15,--,-115,--,-34,--,-28,-50,-50,--,-3,--, 
 递延所得税资产减少(万元),--,-151,--,-28,--,-272,--,-42,-56,-265,-10,-30,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-939,--,-287,--,-1907,--,-614,-327,-941,-118,-242,77, 
 经营性应收项目的减少(万元),--,1604,--,16,--,3964,--,-1522,-2851,52,-751,-2153,24, 
 经营性应付项目的增加(万元),--,-854,--,365,--,64,--,-365,1382,808,-313,1174,-177, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,986, 
 经营活动产生现金流量净额(万元),--,321,--,5450,--,2307,--,2077,2756,-22,2625,2250,2151, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15446,17460,18334,5864,3445,1661,3730,2447,5156,2045,3708,2261,408, 
 现金的期初余额(万元),5864,5864,5864,2447,2447,2447,2947,5156,3708,3708,2261,408,430, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),9581,11595,12470,3417,998,-786,783,-2709,1447,-1663,1447,1853,-21, 

