 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),33081,18546,11117,57841,41642,27648,15516,50228,36451,53611,54116,29409,17374, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2,2,2,--,34,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3885,2023,1359,4024,2349,1793,868,2860,1808,3762,1321,338,99, 
 经营活动现金流入小计(万元),36968,20571,12478,61865,44026,29440,16384,53087,38259,57373,55437,29747,17473, 
 购买商品、接受劳务支付的现金(万元),2037,949,771,2766,1966,909,327,2238,1562,1289,688,429,271, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11130,7511,4115,13623,9459,6532,3579,12997,9783,9120,5819,3219,1394, 
 支付的各项税费(万元),2307,1508,471,6018,6120,4531,2895,5807,5059,3863,7596,557,996, 
 支付的其他与经营活动有关的现金(万元),9878,5553,2900,8561,5713,3584,1040,10292,8003,9063,6030,4104,3261, 
 经营活动现金流出小计(万元),25352,15522,8257,30967,23258,15557,7841,31335,24407,23335,20133,8308,5921, 
 经营活动产生的现金流量净额(万元),11616,5049,4221,30897,20768,13884,8543,21753,13852,34038,35305,21439,11551, 
 收回投资所收到的现金(万元),92400,44400,23800,35413,30520,22400,9400,11300,2500,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,2,25,25,--,--,16,16,--,43,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,3022,1000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),92403,44403,23802,35438,30545,22400,9400,11316,2516,0,43,3022,1000, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8653,6349,4152,8490,5471,3762,1669,6448,5563,3996,967,695,406, 
 投资所支付的现金(万元),133808,79785,60525,77032,41110,33760,18700,24500,10600,150,500,300,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,87,--,--,--,--,--,--,--,--,3859, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),142461,86134,64677,85609,46581,37522,20369,30948,16163,4146,1467,995,4266, 
 投资活动产生的现金流量净额(万元),-50058,-41732,-40875,-50171,-16036,-15122,-10969,-19632,-13647,-4146,-1424,2027,-3266, 
 吸收投资收到的现金(万元),263,131,--,89057,438,--,--,65,145,300,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),263,131,--,438,438,--,--,65,145,300,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,1670,120,--,--,--,--, 
 筹资活动现金流入小计(万元),263,131,0,89057,438,0,0,1735,265,300,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),10008,10008,--,--,--,--,--,18000,18000,21500,15467,10868,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),200,200,--,1052,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),10208,10208,0,1052,0,0,0,18000,18000,21500,15467,10868,0, 
 筹资活动产生的现金流量净额(万元),-9946,-10077,0,88004,438,0,0,-16265,-17735,-21200,-15467,-10868,0, 
 汇率变动对现金及现金等价物的影响(万元),-247,-130,-33,210,58,48,6,97,8,-1,-5,-2,-0, 
 现金及现金等价物净增加额(万元),-48635,-46890,-36687,68940,5228,-1190,-2421,-14048,-15287,8691,18408,12596,8286, 
 加:期初现金及现金等价物余额(万元),103832,103832,103832,34892,34892,34892,34892,48940,48940,40248,21840,9244,958, 
 期末现金及现金等价物余额(万元),55197,56943,67145,103832,40120,33702,32471,34892,33653,48940,40248,21840,9244, 
 净利润(万元),--,8617,--,25065,--,14018,--,21405,--,27314,30393,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-391,--,1984,--,-74,--,150,--,752,19,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,313,--,454,--,221,--,461,--,347,272,--,--, 
 无形资产摊销(万元),--,96,--,182,--,89,--,157,--,39,7,--,--, 
