 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,0,--,--,0,12528,7613,--,--,5617, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),-186865,815262,460571,607424,18365,505884,335011,-805323,-384330,-1175157,-1740537,-296594,125887,-255828,-183614,-78280,-60196,-24672,44211,--,--,--,--,--,9273,36193,60681,78098,61757,--,15221,13369,0,-62480,-45609,-59107,-34909,16303,22629,15008,-7504,23598,2343,--,0,35739,--,--, 
 收取利息、手续费及佣金的现金(万元),74905,357714,260958,164029,83079,416205,294488,188623,99142,578577,435430,299268,99585,262924,158051,91464,50480,156847,113439,67902,33977,114732,86799,62885,30653,124274,99217,69940,37863,175801,118696,76514,42871,179180,127448,75328,33604,117525,94806,72253,36063,194489,156321,--,0,42219,--,--, 
 拆入资金净增加额(万元),-115000,166000,111000,-9000,-9000,-41400,-12400,-400,-15400,20400,60000,31200,-26800,-58300,-38300,61700,-18300,88300,40000,40000,5000,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,0,0,-9800,-9800,--,0,-10100,--,--, 
 回购业务资金净增加额(万元),138615,-239865,475204,231357,-251307,-1042401,-250483,736606,181155,621531,720522,288319,-223941,386413,238573,-90576,-49277,-99295,110362,176714,132056,237813,134628,41832,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,0,0,--,0,--,0,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,0,--,--,0,--,6,--,--,122, 
 收到的其他与经营活动有关的现金(万元),625784,551411,82484,149044,383085,234438,60185,88628,155379,69524,71293,10113,10769,68191,183322,154862,57068,46364,8637,56506,31506,29378,65535,34529,25697,66459,28976,27959,11717,97310,132866,125651,122292,791168,622448,143586,184512,38133,26667,29381,9133,19012,852094,57,0,19959,18417,--, 
 经营活动现金流入小计(万元),678441,1650522,1390217,1184718,234022,348685,684890,507486,303486,911682,381451,1971080,495882,973883,646397,237591,32384,167544,316648,341122,214176,381923,286962,139246,124207,226926,188874,175997,111336,273111,266784,252334,165162,907868,704288,159806,183207,171961,144102,116642,37693,829448,1000958,12586,7619,351842,18417,5739, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,--,0,0,--,--,0,7129,3265,--,--,4098, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),47509,80271,114791,90908,38689,209650,145857,113963,60830,167253,109477,67202,33905,48049,29418,16644,9576,38419,23620,13850,3667,21799,10059,7439,3969,17917,15991,11334,5869,22783,14456,10682,5598,22460,18611,10887,4768,14407,11547,8422,7919,24662,22634,--,0,3964,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,0,--,0,--,--,--, 
