 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),394906,253895,94954,430700,272809,168997,73128,379464,218423,113294,49334,276817,184545,113391,47539,271878,177495,119235,33815,231527,150545,99412,53663,199630,125197,87110,37150,220589,163848,94317,189318,146813,135567, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),7775,5268,2509,9460,7285,5361,2297,5351,4686,4075,2203,5674,4015,3434,1178,5113,4165,3749,1629,9365,7530,4076,1236,9432,7416,4170,1870,5309,4695,3839,6450,2555,2327, 
 收到的其他与经营活动有关的现金(万元),1867,1113,721,1816,950,838,989,2632,6847,2923,-4774,5475,10543,1006,727,16884,1279,523,2712,16462,1091,1803,47,9488,10350,9881,3012,1139,429,462,1728,628,2993, 
 经营活动现金流入小计(万元),404548,260277,98185,441977,281044,175196,76414,387447,229956,120292,46762,287966,199103,117830,49444,293876,182939,123507,38157,257354,159166,105290,54946,218550,142962,101161,42033,227036,168972,98617,197497,149996,140886, 
 购买商品、接受劳务支付的现金(万元),326311,243056,76275,400922,299483,219866,107583,355170,259129,137994,55687,217961,150131,73760,51648,201566,131837,91357,35488,180965,111373,68922,42903,173609,107382,76479,44493,192981,144289,91064,168917,127708,120664, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),26779,18740,11055,32799,18655,16141,8325,31902,23358,13716,8054,29742,21268,14599,7571,24734,17321,12329,6158,22131,15772,10695,5450,19260,9629,8287,5098,15678,11677,7899,11778,9113,8261, 
 支付的各项税费(万元),8021,4609,2442,12919,7229,4412,3162,10962,7704,2637,1706,9593,7084,2504,1300,6554,5058,1329,573,2845,2469,1214,428,3878,2425,2145,823,7169,5307,2590,4174,3024,3253, 
 支付的其他与经营活动有关的现金(万元),14055,11049,831,35127,30926,1287,10664,19641,15982,9549,4734,11743,8912,9924,2608,28220,7617,6064,2799,27843,7352,4590,2191,8892,5349,4044,1979,13989,5190,4498,5527,8113,5727, 
 经营活动现金流出小计(万元),375167,277453,90603,481767,356293,241707,129735,417674,306172,163896,70181,269039,187395,100786,63126,261073,161832,111079,45017,233785,136966,85422,50971,205638,124785,90955,52393,229817,166464,106052,190395,147958,137905, 
 经营活动产生的现金流量净额(万元),29381,-17177,7582,-39790,-75249,-66511,-53320,-30227,-76216,-43604,-23418,18927,11708,17045,-13682,32803,21106,12428,-6860,23569,22200,19869,3974,12912,18177,10205,-10360,-2780,2509,-7435,7101,2037,2982, 
 收回投资所收到的现金(万元),408,--,0,7213,297,771,297,920,--,--,--,0,25480,--,--,3081,5829,13409,705,128949,98604,26304,6004,--,--,--,--,6000,--,--,10,297,47, 
