 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),92716,73171,43304,19133,78946,57379,33992,16084,53491,38792,23683,10203,49586,37218,23092,10987,60440,47225,29180,13435,65331,47828,30216,12913,67830,51322,33933,14974,73281,55357,37145,16684,65540,13417,57017,60290, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,--,--,6,6,6,--,47,47,--,--,164,0,0,10, 
 收到的其他与经营活动有关的现金(万元),2759,1342,1014,811,539,455,329,147,2125,1146,483,139,1077,775,647,397,1951,1116,429,284,2142,1833,725,210,2767,2110,1490,1203,1093,495,141,18,467,41,745,265, 
 经营活动现金流入小计(万元),95475,74558,44318,19944,79485,57835,34321,16231,55616,39937,24166,10342,50663,37993,23739,11384,62392,48341,29609,13719,67473,49670,30942,13123,70602,53437,35429,16176,74421,55899,37286,16701,66171,13458,57762,60565, 
 购买商品、接受劳务支付的现金(万元),59353,51599,31154,12544,54544,40327,23958,10958,35540,25182,15475,7588,33249,24937,17190,9317,38805,30296,19402,9644,40399,31260,18662,8618,38518,29030,19109,9199,52279,40277,26082,10765,42932,8326,35174,44288, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11361,8678,5620,2932,8650,6371,3984,1984,6730,4768,3014,1581,6312,4658,3178,1526,6605,4577,3074,1616,6317,4345,2846,1323,5897,4408,2919,892,5610,4104,2611,703,5151,619,3547,3467, 
 支付的各项税费(万元),7803,5226,3366,1506,5179,3503,1983,561,4467,3379,2080,811,4379,3340,2153,773,4437,3698,2163,827,4645,3444,2180,712,6664,4920,2844,981,4760,3701,2612,1329,4602,1207,5351,4622, 
 支付的其他与经营活动有关的现金(万元),13507,8542,5094,2800,7318,5705,3562,881,5727,5346,3080,1564,5913,4038,2806,1505,6698,4576,3548,1368,6565,5256,3653,1036,7850,4985,3270,1635,6603,3635,2383,1481,5133,1515,6453,4471, 
