 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),4638613,2581512,841135,5756515,4113147,2537375,847394,4422332,2845618,1743264,657745,3247213,2032841,1249921,536394,2973913,1823959,1036709,532357,2990386,1919534,1151583,561866,1864268,1298248,868547,342099,1644708,1221541,788739,322890,1301762,871502,584534,302165,1040634,794785,502271,220882,675218,518980,289676,144302,733943,610535,435444,127377,624404,418790,292549,103613, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 收到的税费返还(万元),18694,6851,3553,22834,17222,12627,7409,22073,15745,10425,4472,20748,15995,9424,4624,18799,16248,8736,3577,14472,10849,7802,3679,15779,13452,9899,4363,18498,11787,9238,3351,8653,5573,4092,1997,4986,4107,2353,1235,5918,3780,2809,1420,8600,6188,3486,506,7013,4243,2795,1557, 
 收到的其他与经营活动有关的现金(万元),48695,41359,36988,67540,98161,123984,102854,49898,40972,18700,6676,17245,19832,13491,22123,35467,25903,20974,99916,25132,29786,34452,67910,19369,14757,6736,68101,14183,105299,71440,105003,51143,107312,71319,99001,6713,89887,69465,55584,38124,109290,134759,63603,231400,63538,79497,28171,19931,25138,12323,4079, 
 经营活动现金流入小计(万元),4706003,2629722,881677,5846889,4228529,2673986,957658,4494304,2902336,1772389,668893,3285206,2068668,1272835,563141,3028179,1866109,1066420,635850,3029990,1960169,1193836,633455,1899416,1326456,885181,414563,1677390,1338626,869417,431245,1361558,984387,659945,403163,1052333,888778,574089,277701,719260,632051,427244,209325,973943,680261,518426,156054,651348,448170,307667,109249, 
 购买商品、接受劳务支付的现金(万元),5014816,3017917,1390297,5675535,4591706,3111206,1470549,4312039,3307989,2287141,1024944,3156567,2324928,1480929,839444,2901226,2134820,1344071,760483,2963255,2072671,1301092,637239,1935361,1385277,911878,380491,1617031,1212716,743111,347607,1303617,891257,618134,344422,1002993,821971,523747,275128,604287,508242,352846,180628,706789,586688,398087,139409,589208,410235,281898,102905, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),40696,26809,15567,49793,37685,24997,14362,43304,29490,19113,10601,34598,25072,16454,9699,27427,20951,14373,8059,23930,16568,10663,6270,20292,15310,10747,6373,15946,12096,7251,5180,11773,8231,5521,3101,9211,6429,4100,2319,8550,6452,4681,2934,8617,5745,3672,1887,5770,4314,2877,1804, 
 支付的各项税费(万元),23951,16064,9882,39039,36358,26045,19639,28523,25846,18379,11492,27479,24088,19541,8246,24359,20032,12845,6378,15038,12382,8523,4980,16634,15494,12030,6787,15192,49389,35797,15654,13847,40872,31186,16288,9810,36384,27519,8326,10730,23473,16679,11620,16610,25064,18526,4356,7450,8860,6223,2449, 
 支付的其他与经营活动有关的现金(万元),86943,65431,42471,50511,47296,32001,44483,46778,60374,26208,18519,39534,33588,21379,32717,27069,48336,42581,56813,24714,77107,39642,58200,33377,55977,35052,69482,18622,129792,100542,124514,23462,57810,22937,49120,13735,81826,42364,28625,49989,94568,74565,50792,224987,57731,68594,19378,24897,18609,11310,6778, 
 经营活动现金流出小计(万元),5166407,3126221,1458218,5814878,4713045,3194250,1549032,4430643,3423700,2350840,1065556,3258178,2407675,1538303,890106,2980081,2224138,1413870,831733,3026937,2178727,1359920,706688,2005664,1472059,969707,463133,1666790,1403993,886701,492955,1352698,998170,677778,412931,1035749,946610,597730,314397,673557,632736,448771,245973,957003,675228,488879,165031,627324,442017,302308,113936, 
 经营活动产生的现金流量净额(万元),-460404,-496499,-576541,32011,-484515,-520264,-591374,63661,-521364,-578451,-396663,27028,-339007,-265468,-326965,48098,-358029,-347450,-195883,3053,-218558,-166083,-73233,-106248,-145602,-84525,-48569,10599,-65367,-17284,-61710,8859,-13783,-17833,-9768,16584,-57832,-23641,-36696,45703,-685,-21528,-36648,16940,5033,29547,-8976,24024,6153,5359,-4687, 
 收回投资所收到的现金(万元),3287018,2686467,1573146,3776310,3072971,2246808,1585806,2769322,1010231,58980,44980,34781,26038,26038,26038,198579,147742,76737,33399,193453,132403,71431,13000,47576,29167,8599,629,5743,4593,93,--,36870,1615,615,600,5005,1997,0,--,40956,--,0,--,3752,333,0,--,1089,2877,2591,1191, 
 取得投资收益所收到的现金(万元),9017,2057,1141,11997,1570,210,340,1289,152,267,10,24395,3122,1858,43,29820,2864,2794,37,19804,19672,991,3,2947,1749,1745,11,364,167,164,132,2179,232,227,66,351,625,579,125,4533,1520,1304,857,597,154,133,15,378,317,287,141, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12680,12382,7592,2387,1834,1576,491,7866,1142,760,386,6121,4739,1847,188,1654,197,167,128,2305,630,492,271,1964,11,34,-1,801,21,21,17,2373,44,44,44,282,80,72,11,2494,2062,0,0,8401,25,23,1,198,228,228,0, 
 处置子公司及其他营业单位收到的现金净额(万元),9742,9742,9742,4071,4071,4071,--,1485,1485,--,--,--,--,--,--,2178,119,119,--,3382,2033,2033,2033,12333,7112,4407,--,2507,6115,3249,--,2291,99,1600,--,387,--,0,--,0,--,0,--,0,400,0,--,220,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,1500,500,500,--,500,1700,1200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,199,79,42,0,0,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 投资活动现金流入小计(万元),3318457,2710649,1591620,3796265,3080946,2253164,1586637,2780462,1014710,61207,45376,65298,33900,29743,26270,232231,150922,79817,33564,218944,154737,74946,15307,64820,38039,14785,638,9415,10896,3527,149,43712,1990,2485,710,6026,2701,650,136,47983,3781,1383,899,12751,912,155,16,1885,3422,3105,1331, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21187,14021,6584,23860,19833,17052,11029,79554,69952,55241,19864,32711,19431,12884,10236,18090,11121,5678,2395,22497,4044,2736,1229,11799,7725,4935,2413,13903,6838,4369,2150,12497,2807,1369,752,8986,6273,4035,2582,2145,2408,2051,3555,3198,2782,7460,4860,4334,7928,5333,490, 
 投资所支付的现金(万元),3273240,2722985,1515605,3871922,3089095,2272932,1620306,2797052,1009851,82100,22100,37770,12790,6000,6000,213297,151742,76737,33280,188056,126000,64000,13000,47372,29167,8599,629,5419,4500,--,--,36264,2500,7105,10525,7918,268,15,--,36382,489,489,450,42452,18697,16808,2295,2217,7701,5726,4280, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,15939,7947,7947,8428,8428,3428,--,80846,78551,77498,7498,2450,--,--,--,15349,14980,2480,2480,271,271,271,--,4281,1500,--,--,4885,6505,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2066,4375,2573,500,3906,500,--,1000,2172,3130,1965,--,500,500,--,500,--,--,--,--,6,--,--,--,--,--,--,--,170,--,--,179,10184,0,1600,--,2,2,--,1945,63,63,37,0,2121,21,--,1211,744,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--, 
 投资活动现金流出小计(万元),3296493,2741381,1524762,3896282,3128773,2298432,1639282,2886034,1090403,143899,43929,151327,111272,96882,23734,234337,162863,82415,35675,225903,145030,69216,16709,59442,37163,13805,3042,23603,13008,4369,2150,53824,21996,8474,12877,16904,6543,4052,2582,40472,2960,2603,4042,45650,23599,24289,7155,7762,16373,11060,4770, 
 投资活动产生的现金流量净额(万元),21964,-30733,66858,-100018,-47826,-45267,-52645,-105572,-75693,-82692,1447,-86029,-77372,-67139,2535,-2106,-11941,-2598,-2112,-6959,9707,5730,-1402,5378,876,980,-2403,-14188,-2112,-842,-2002,-10113,-20006,-5989,-12167,-10878,-3842,-3401,-2446,7511,821,-1220,-3143,-32899,-22688,-24133,-7139,-5877,-12950,-7955,-3439, 
 吸收投资收到的现金(万元),178400,118400,18400,5515,6254,6004,1470,129060,129060,129030,128050,180740,79760,--,--,67106,67283,67283,67283,8765,7565,600,600,7710,2310,840,800,2880,3240,2760,1290,4730,4730,3800,--,1160,1160,0,--,4470,3000,3000,3000,40,522,232,--,1540,700,600,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),18400,18400,18400,5515,6254,6004,1470,1010,1010,980,--,980,--,--,--,--,--,--,--,8765,7565,600,600,7710,2310,840,800,2880,3240,2760,1290,4730,4730,3800,--,1160,1160,0,--,4470,--,0,--,0,--,0,--,--,--,--,--, 
 取得借款收到的现金(万元),2190052,1246898,784908,2469858,2246554,1543184,979748,2481238,1883839,1182377,484259,2286198,1678947,1139811,617336,1605636,1286914,833350,304626,1146714,742335,498306,192527,701761,472501,284838,132788,378357,296672,210464,128812,284476,255767,197053,98836,313398,283254,177943,85239,107580,93353,82630,50446,188677,123790,89232,26462,121048,96961,67391,27438, 
