 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),46052,236018,162058,97568,40859,196335,131755,78170,29408,147827,101509,61912,23982,127733,89799,52793,21710,118057,108735,106275, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3,93,70,49,42,99,41,25,4,200,71,14,6,65,227,53,5,51,87,205, 
 收到的其他与经营活动有关的现金(万元),388,4075,3306,2236,3190,2471,2029,1447,351,3174,1952,1204,326,1766,792,225,236,739,395,759, 
 经营活动现金流入小计(万元),46443,240186,165434,99853,44092,198905,133825,79642,29763,151201,103532,63130,24314,129564,90818,53071,21951,118846,109217,107239, 
 购买商品、接受劳务支付的现金(万元),32438,134452,86865,47897,23496,96405,64442,35527,14186,70922,47611,29646,11806,65224,44307,28180,13781,50869,52626,54203, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5643,19702,14177,9345,4910,21178,16039,11299,6938,26993,19430,12513,6127,24412,18096,11425,5928,22933,20898,17440, 
 支付的各项税费(万元),4812,20274,15364,9317,4002,21240,15471,9296,3902,16868,12122,7850,4494,13616,10064,6534,3377,14031,11741,11883, 
 支付的其他与经营活动有关的现金(万元),8864,40366,30177,24502,11714,30680,19211,11489,5114,18003,13007,8266,3539,13932,11121,6833,3664,12543,11975,15196, 
 经营活动现金流出小计(万元),51756,214795,146583,91061,44122,169503,115163,67611,30140,132785,92170,58275,25966,117184,83587,52972,26750,100376,97240,98722, 
 经营活动产生的现金流量净额(万元),-5313,25392,18851,8792,-30,29402,18662,12032,-378,18416,11362,4855,-1651,12380,7231,100,-4799,18470,11977,8517, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,131,223, 
 取得投资收益所收到的现金(万元),371,2261,851,504,266,1506,1107,665,343,842,274,114,75,495,446,364,279,261,139,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,90,101,32,1,66,63,61,4,129,37,37,3,43,29,28,--,111,35,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,780,580,580,780,--,--,--, 
 收到的其他与投资活动有关的现金(万元),76522,257840,171789,24209,40500,235475,795,107600,--,255,--,24131,--,13772,13772,13772,7790,7640,500,6394, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),76897,260191,172741,24745,40766,237047,1965,108325,346,1226,312,24282,78,15090,14827,14745,8848,8012,806,6621, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6428,20632,17662,12190,6280,12279,6533,2436,992,5978,4355,2616,935,6458,6077,4236,2028,5566,7519,24745, 
 投资所支付的现金(万元),--,--,--,--,--,9000,--,--,--,--,--,--,--,--,--,--,--,--,2035,60, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),80156,220200,180700,39200,58200,209580,150,110250,650,52375,47926,72556,3490,--,--,--,--,13859,12545,712, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),86584,240832,198386,51390,64480,230859,6683,112686,1642,58353,52280,75172,4425,6458,6077,4236,2028,19425,22099,25517, 
 投资活动产生的现金流量净额(万元),-9687,19359,-25646,-26644,-23713,6188,-4719,-4360,-1296,-57128,-51969,-50890,-4347,8632,8750,10509,6821,-11414,-21293,-18896, 
 吸收投资收到的现金(万元),--,4000,4000,4000,4000,--,--,--,--,51347,51347,51347,--,--,--,--,--,--,524,480, 
