 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),35772,23204,4347,72829,38567,20637,8984,97572,45381,36788,26816, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2338,85,--,2114,1938,1786,62,2049,1303,1084,1112, 
 收到的其他与经营活动有关的现金(万元),1202,316,106,1670,429,730,142,1154,2171,1145,1154, 
 经营活动现金流入小计(万元),39312,23605,4453,76612,40934,23154,9189,100775,48854,39017,29083, 
 购买商品、接受劳务支付的现金(万元),26509,18004,3213,45428,36895,27224,9308,35180,19074,14217,9169, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10000,7938,1110,13706,10602,8739,5578,11808,8950,7167,5310, 
 支付的各项税费(万元),6117,5476,721,7492,5825,4938,3664,9020,4488,4755,3184, 
 支付的其他与经营活动有关的现金(万元),7647,4684,547,8060,6065,4259,2697,11869,7480,5423,4715, 
 经营活动现金流出小计(万元),50273,36103,5591,74687,59387,45161,21248,67877,39992,31561,22378, 
 经营活动产生的现金流量净额(万元),-10961,-12498,-1138,1926,-18453,-22007,-12059,32899,8863,7456,6705, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,4,--,4,6,5,--,4,4,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7,4,0,4,6,5,0,4,4,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1507,1017,48,3337,3250,1822,800,4976,3400,2224,1968, 
