 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),76295,46723,23768,117939,73033,46061,21404,93662,53452,31604,12647,56288,33404,19706,9062,17679,4381,2794,1207,9302,4137,2763,1256,10491,4114,2518,1179,9105,2880,1588,543,8381,3242,1287,594,7051,2812,609,6206,6038, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),2432,1082,627,876,478,214,80,501,458,381,170,536,459,268,40,438,369,249,167,455,392,336,188,405,372,372,66,410,295,157,157,344,297,276,176,490,354,87,103,61, 
 收到的其他与经营活动有关的现金(万元),12820,9794,3329,2784,10238,6610,3007,8268,6018,5211,1348,4672,2344,1557,586,1906,773,502,225,1551,572,393,256,1933,1030,690,718,1704,987,750,156,1066,438,347,248,685,1071,188,280,591, 
 经营活动现金流入小计(万元),91547,57600,27725,121599,83749,52885,24491,102432,59928,37196,14165,61496,36207,21531,9688,20022,5524,3545,1599,11308,5101,3492,1700,12829,5516,3580,1963,11220,4162,2496,856,9792,3977,1910,1018,8226,4238,884,6589,6691, 
 购买商品、接受劳务支付的现金(万元),72281,46926,24672,89877,71615,40719,19270,69287,51097,34158,13687,36145,25602,15421,7297,6658,2037,1190,650,2768,1973,1503,735,2924,2868,2356,1245,3326,2817,2206,1136,1330,858,510,249,1638,1440,587,1525,1827, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),8141,5652,2961,10250,7145,4871,2351,9760,6163,4472,2084,7963,5255,3292,1457,3781,2552,1855,670,3289,2642,1929,1170,3739,2369,1658,989,2702,2177,1794,979,2238,1692,878,440,1855,1208,344,1371,677, 
 支付的各项税费(万元),2624,1266,415,3714,2960,2530,1803,3078,2094,1611,843,2264,1601,880,460,1432,965,740,420,1318,1031,813,557,1361,1106,917,1248,1172,859,716,506,1282,804,561,346,959,657,322,780,535, 
 支付的其他与经营活动有关的现金(万元),21071,12935,7214,24725,16219,9441,6054,15539,13472,9802,5947,11800,9557,6177,3762,4964,3290,2144,1319,4347,3556,2330,1350,4250,3366,2131,1288,3522,2876,1945,1142,3032,2082,1228,729,1782,1914,438,1536,1452, 
 经营活动现金流出小计(万元),104117,66780,35262,128566,97939,57561,29478,97665,72825,50043,22561,58172,42015,25770,12975,16835,8844,5929,3059,11721,9203,6576,3811,12274,9709,7062,4770,10722,8728,6660,3764,7882,5436,3178,1764,6234,5219,1691,5212,4492, 
 经营活动产生的现金流量净额(万元),-12570,-9180,-7537,-6966,-14190,-4676,-4987,4767,-12897,-12847,-8396,3324,-5808,-4238,-3288,3187,-3319,-2384,-1460,-414,-4102,-3084,-2110,555,-4193,-3482,-2806,498,-4566,-4165,-2908,1909,-1459,-1268,-746,1992,-981,-807,1377,2199, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,1500,1500,--,--,3280,3200,3200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,135, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,161,161,123,410,296,227,109,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,0,0,15,43,0,0,7,6,1,0,3,2,0,0,1,1,1,--,0,0,0,0,4,4,0,--,0,0,--,--,1,--,--,0,0,--,0,3,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,538, 
 收到的其他与投资活动有关的现金(万元),33736,17924,8253,288,--,--,129,12234,11400,11400,11400,7600,2000,2000,--,5615,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,1, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),33737,17924,8253,304,43,0,129,12240,11568,11562,11523,9513,3798,2227,109,8896,3201,3201,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,--,0,0,0,0,3,673, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),984,616,249,1774,1325,790,442,1828,1407,995,333,1866,2015,1239,651,2159,1666,1075,534,2024,1339,834,333,2159,1628,689,431,1420,747,257,154,471,237,163,5,54,50,10,4895,73, 
 投资所支付的现金(万元),--,--,--,44350,41650,2500,--,4770,4670,4670,100,17850,2850,2360,2360,325,--,--,--,5690,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),24155,14543,1583,16000,-288,--,--,522,--,--,500,16690,5090,2390,1090,581,227,146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
