 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),40389,29570,13696,54800,39963,28849,11041,69356,46447,32709,93408,93564,86190,83480, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1486,1402,728,2478,1920,572,338,3279,2631,2029,4651,5890,4012,926, 
 收到的其他与经营活动有关的现金(万元),4589,4319,2660,5064,3323,1754,979,3327,1286,866,3159,1158,3123,12046, 
 经营活动现金流入小计(万元),46464,35290,17084,62343,45207,31176,12358,75962,50364,35605,101218,100612,93325,96452, 
 购买商品、接受劳务支付的现金(万元),37122,24892,13061,43732,30534,18825,8515,38573,32106,23116,58698,59319,53953,47812, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10215,6389,3021,12723,8971,6213,3198,14475,11069,7798,13671,13013,9435,5648, 
 支付的各项税费(万元),2791,1774,804,6536,5468,4222,2076,7226,5627,4021,6608,9749,8992,5965, 
 支付的其他与经营活动有关的现金(万元),10031,8448,5098,11286,8921,4802,2526,9801,7409,4801,11394,11741,10917,22537, 
 经营活动现金流出小计(万元),60159,41503,21983,74277,53894,34061,16315,70074,56210,39736,90370,93822,83297,81962, 
 经营活动产生的现金流量净额(万元),-13695,-6213,-4899,-11934,-8687,-2885,-3957,5887,-5846,-4131,10848,6790,10028,14490, 
 收回投资所收到的现金(万元),28802,13500,6500,--,--,--,--,--,--,--,--,200,--,--, 
 取得投资收益所收到的现金(万元),78,39,19,--,--,--,--,--,--,--,--,2,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),133,121,56,134,105,85,0,37,2,2,439,383,75,440, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),29013,13660,6575,134,105,85,0,37,2,2,439,585,75,440, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2378,1584,1060,1981,1643,888,337,4247,3185,1387,3621,28668,5553,4690, 
 投资所支付的现金(万元),32000,19100,6600,500,--,--,--,--,--,--,--,200,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,260,--,133,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34378,20684,7660,2481,1643,888,337,4247,3185,1387,3880,28868,5687,4690, 
 投资活动产生的现金流量净额(万元),-5365,-7024,-1085,-2347,-1538,-802,-337,-4209,-3184,-1386,-3441,-28283,-5612,-4250, 
 吸收投资收到的现金(万元),145,--,--,17547,17547,--,--,--,--,--,--,--,--,100, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),26000,10000,8000,25000,14000,9000,9000,20200,16180,7500,29000,33568,--,4500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),26145,10000,8000,42547,31547,9000,9000,20200,16180,7500,29000,33568,0,4600, 
 偿还债务支付的现金(万元),10559,5020,2510,25800,11280,9520,5510,19390,12430,9420,35670,9324,500,8100, 
 分配股利、利润或偿付利息所支付的现金(万元),3596,3257,218,941,730,507,228,991,696,456,1343,2709,32,2284, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,38,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1470,--,--,23,--,--,--,--,--,12,--, 
 筹资活动现金流出小计(万元),14155,8277,2728,28210,12010,10027,5761,20381,13126,9876,37013,12033,544,10384, 
 筹资活动产生的现金流量净额(万元),11990,1723,5272,14337,19537,-1027,3239,-181,3054,-2376,-8013,21535,-544,-5784, 
 汇率变动对现金及现金等价物的影响(万元),-88,-39,-2,119,40,31,-1,224,196,137,100,-321,-153,-132, 
 现金及现金等价物净增加额(万元),-7158,-11553,-714,174,9351,-4683,-1056,1721,-5780,-7756,-506,-279,3720,4324, 
 加:期初现金及现金等价物余额(万元),18313,18313,18313,18139,18139,18139,18139,16418,16418,16418,16924,17203,13175,8851, 
 期末现金及现金等价物余额(万元),11155,6760,17599,18313,27491,13456,17083,18139,10638,8662,16418,16924,16895,13175, 
 净利润(万元),--,1711,--,4069,--,2673,--,4619,--,--,8841,7650,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1036,--,1519,--,800,--,981,--,--,1031,329,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1011,--,2029,--,1035,--,2033,--,--,1610,1233,--,--, 
 无形资产摊销(万元),--,124,--,215,--,108,--,190,--,--,153,137,--,--, 
 长期待摊费用摊销(万元),--,145,--,268,--,142,--,254,--,--,226,146,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-21,--,-30,--,-19,--,7,--,--,49,-79,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,180,--,832,--,475,--,813,--,--,1052,1050,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,-4,-2,--,--, 
 递延所得税资产减少(万元),--,-16,--,-389,--,-301,--,-553,--,--,-864,-602,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,4201,--,-10375,--,-3351,--,2824,--,--,-2984,-1954,--,--, 
 经营性应收项目的减少(万元),--,-12003,--,-14363,--,-7792,--,-2639,--,--,-1996,-3278,--,--, 
 经营性应付项目的增加(万元),--,-2581,--,4292,--,3344,--,-2642,--,--,3736,2160,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-6213,--,-11934,--,-2885,--,5887,--,--,10848,6790,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11155,6760,17599,18313,27491,13456,17083,18139,10638,8662,16418,16924,16895,13175, 
 现金的期初余额(万元),18313,18313,18313,18139,18139,18139,18139,16418,16418,16418,16924,17203,13175,8851, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7158,-11553,-714,174,9351,-4683,-1056,1721,-5780,-7756,-506,-279,3720,4324, 

