 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),64687,46021,20819,88178,68617,47603,24180,82096,59569,70789,72241,51486,48052, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1,1,--,--,--,--,--,--,10,--,--,0,--, 
 收到的其他与经营活动有关的现金(万元),120,120,47,113,71,34,7,520,218,157,281,97,46, 
 经营活动现金流入小计(万元),64807,46142,20866,88291,68688,47636,24187,82617,59797,70946,72522,51584,48098, 
 购买商品、接受劳务支付的现金(万元),65222,44618,21251,76569,61211,40739,20836,70029,49853,59092,59693,40997,36175, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2937,1974,1124,2888,2142,1523,895,2696,2087,2685,2335,1933,1375, 
 支付的各项税费(万元),1534,1084,450,3388,1886,1301,709,3039,2050,3625,3047,2620,1770, 
 支付的其他与经营活动有关的现金(万元),3156,2522,1250,3354,2579,1550,693,2613,1951,2865,2832,2354,2379, 
 经营活动现金流出小计(万元),72849,50197,24075,86200,67818,45113,23134,78376,55941,68267,67907,47904,41700, 
 经营活动产生的现金流量净额(万元),-8041,-4055,-3209,2091,870,2523,1054,4240,3856,2679,4616,3680,6399, 
 收回投资所收到的现金(万元),18500,18500,9000,2600,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),289,173,46,5,--,--,--,--,--,--,--,57,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,24,--,15,0,0,--,2,3,20,3,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18791,18698,9046,2619,0,0,0,2,3,20,3,59,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),421,271,114,502,275,216,182,476,346,437,230,330,40, 
 投资所支付的现金(万元),17000,17000,9000,12600,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,177, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,18,81,157, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
