 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),56050,242421,172447,116208,55626,230182,164015,108708,52673,213201,153635,103738,48324,183501,134462,89684,43271,165151,146457,133575, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),19,--,--,--,--,--,--,--,--,103,103,231,106,105,104,104,104,409,33,450, 
 收到的其他与经营活动有关的现金(万元),2158,5723,7689,3445,1845,6700,7428,4069,3286,9256,4841,3435,1634,6062,4095,2440,1395,4852,3571,5301, 
 经营活动现金流入小计(万元),58228,248144,180136,119653,57471,236883,171443,112777,55958,222561,158579,107404,50065,189668,138661,92228,44771,170412,150061,139326, 
 购买商品、接受劳务支付的现金(万元),15906,39708,21744,11752,6091,58740,42309,24833,11292,45151,30111,17205,10063,41835,29760,15316,8454,30832,35998,53984, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18476,69207,51656,36001,17736,83253,64150,44661,23832,74594,55994,38432,20621,62192,46365,31441,16202,55636,50969,46206, 
 支付的各项税费(万元),6312,39045,29452,19162,7453,29100,21845,15030,6566,32786,25688,16534,6374,27525,21033,14674,5993,25683,20762,16772, 
 支付的其他与经营活动有关的现金(万元),11182,51951,34557,21800,11475,44518,35349,21510,10827,47550,26328,18511,8421,39282,25526,18102,8351,31904,27366,34585, 
 经营活动现金流出小计(万元),51876,199911,137408,88715,42756,215612,163653,106035,52517,200081,138121,90682,45480,170834,122683,79534,38999,144055,135096,151546, 
 经营活动产生的现金流量净额(万元),6351,48233,42728,30938,14716,21271,7790,6742,3442,22480,20458,16722,4585,18834,15978,12694,5772,26357,14965,-12221, 
 收回投资所收到的现金(万元),36500,19000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8100, 
 取得投资收益所收到的现金(万元),215,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,133,46,36,16,271,28,39,0,168,28,14,2,9,5,6,0,49,5910,2761, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,7,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36715,19180,46,43,16,271,28,39,0,168,28,14,2,9,5,6,0,49,5910,10861, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1080,4689,3371,1743,1167,10375,8607,6349,3205,9186,6336,1732,431,4358,3367,2285,1808,4400,11931,21788, 
 投资所支付的现金(万元),39000,36015,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,2,--,--,--,3,3,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40080,40706,3386,1743,1167,10378,8611,6349,3205,9186,6336,1732,431,4358,3367,2285,1808,4400,11931,21788, 
 投资活动产生的现金流量净额(万元),-3365,-21526,-3340,-1700,-1150,-10107,-8583,-6310,-3205,-9018,-6308,-1718,-430,-4350,-3362,-2279,-1808,-4351,-6022,-10927, 
 吸收投资收到的现金(万元),20,750,--,--,--,700,400,400,--,68052,66124,66124,--,--,0,--,--,--,--,3360, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,750,--,--,--,700,--,400,--,1050,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,2,--,--,--,23000,23000,23000,23000,90000,85000,52000,19000,69000,128634,108645, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),20,750,0,0,0,702,400,400,0,91352,89124,89124,23000,90000,85000,52000,19000,69000,128634,112005, 
 偿还债务支付的现金(万元),--,--,--,--,--,2,--,--,--,78000,78000,32000,22000,95000,83000,58000,7000,82000,134279,73000, 
 分配股利、利润或偿付利息所支付的现金(万元),--,9379,9379,9379,--,6480,6480,6480,--,6177,5367,5065,4221,7107,6174,5247,988,6433,6096,7538, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,739,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,878,--,--,--,--,--,--,--,--,--,249, 
 筹资活动现金流出小计(万元),0,9379,9379,9379,0,6482,6480,6480,0,85055,83367,37065,26221,102107,89174,63247,7988,88433,140375,80787, 
 筹资活动产生的现金流量净额(万元),20,-8629,-9379,-9379,0,-5780,-6080,-6080,0,6297,5757,52059,-3221,-12107,-4174,-11247,11012,-19433,-11741,31218, 
 汇率变动对现金及现金等价物的影响(万元),-8,-30,-21,-16,-9,23,-4,2,-7,46,73,25,30,12,0,5,5,-40,2,-13, 
 现金及现金等价物净增加额(万元),2999,18048,29988,19844,13557,5407,-6877,-5646,230,19805,19981,67088,965,2389,8442,-827,14981,2533,-2795,8057, 
 加:期初现金及现金等价物余额(万元),60461,42413,42413,42413,42413,37006,37096,37006,37096,17201,17201,17201,17201,14811,14811,14811,14811,12279,15074,7017, 
 期末现金及现金等价物余额(万元),63460,60461,72401,62257,55970,42413,30219,31360,37326,37006,37182,84289,18165,17201,23253,13985,29793,14811,12279,15074, 
 净利润(万元),--,23996,--,18436,--,19810,--,12660,--,16550,--,12708,8340,13280,--,9516,7258,10878,10056,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2087,--,410,--,1393,--,658,--,1938,--,870,470,1037,--,605,355,1409,920,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4871,--,2428,--,4278,--,2008,--,3648,--,1799,902,3553,--,1712,779,2956,2345,--, 
 无形资产摊销(万元),--,352,--,165,--,283,--,125,--,348,--,193,96,383,--,191,95,361,332,--, 
 长期待摊费用摊销(万元),--,412,--,205,--,518,--,213,--,445,--,206,103,475,--,242,120,469,438,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-81,--,-2,--,14,--,115,--,-98,--,-1,1,21,--,16,1,-5,-2216,--, 
 固定资产报废损失(万元),--,381,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,20,--,11,--,24,--,29,--,1995,--,1771,949,3853,--,1985,1003,4036,4458,--, 
 投资损失(万元),--,-38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,839,--,1183,--,-425,--,-204,--,2335,--,1554,475,-1186,--,92,171,-563,-511,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,9036,--,10232,--,-6590,--,-7766,--,-4037,--,3776,5871,-6426,--,-818,4660,2824,-341,--, 
 经营性应收项目的减少(万元),--,-928,--,-1380,--,4437,--,-2227,--,-2422,--,-1256,-7371,-2050,--,-2095,-6735,717,765,--, 
 经营性应付项目的增加(万元),--,7468,--,-650,--,-2261,--,1205,--,1992,--,-4894,-5252,5892,--,1249,-1935,3275,-1282,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-181,--,-100,--,-209,--,-75,--,-216,--,-5,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,48233,--,30938,--,21271,--,6742,--,22480,--,16722,4585,18834,--,12694,5772,26357,14965,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),63460,60461,72401,62257,55970,42413,30219,31360,37326,37006,37182,84289,18165,17201,23253,13985,29793,14811,12279,15074, 
 现金的期初余额(万元),60461,42413,42413,42413,42413,37006,37096,37006,37096,17201,17201,17201,17201,14811,14811,14811,14811,12279,15074,7017, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2999,18048,29988,19844,13557,5407,-6877,-5646,230,19805,19981,67088,965,2389,8442,-827,14981,2533,-2795,8057, 

