 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),438666,279516,139118,493357,372734,240533,113581,521599,390770,251029,671059,487106,318291,154438,714052,520028,338653,148583,705223,530198,328600,155206,747570,521048,921510,806776,861196, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5609,5609,--,6596,3088,3088,--,18321,12338,5449,4232,15,--,--,--,--,--,--,206,--,--,--,61,--,100,--,195, 
 收到的其他与经营活动有关的现金(万元),4189,3563,1392,3121,2566,1058,491,6089,2109,1187,13394,12092,809,363,9041,2206,625,791,4771,4416,3931,1575,37650,15737,829,759,2279, 
 经营活动现金流入小计(万元),448465,288688,140510,503074,378388,244679,114072,546009,405218,257665,688686,499213,319100,154801,723093,522234,339278,149375,710200,534614,332531,156781,785282,536785,922439,807535,863670, 
 购买商品、接受劳务支付的现金(万元),303403,231438,158141,349001,215506,134732,60841,355234,271612,179012,428959,306194,182314,92502,458694,340025,232508,98086,511576,383747,276226,132706,545424,416801,811422,620988,739024, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),36099,23973,11570,43697,30773,19253,8407,32403,24672,16996,33862,24714,16697,8058,31802,22868,15548,5897,31087,22806,15539,6642,26892,14007,26480,21185,20621, 
 支付的各项税费(万元),41563,30367,15411,48153,38015,22958,11301,56377,40573,23906,61673,47760,35306,14276,52320,38489,23774,8222,44067,33271,20652,5232,39900,12387,30309,46871,37471, 
 支付的其他与经营活动有关的现金(万元),19676,13090,6367,27176,13720,8931,4462,20606,14638,10049,21946,17920,10544,4548,25144,13576,9263,3482,16263,11758,9574,3445,47572,25688,20869,7913,27183, 
 经营活动现金流出小计(万元),400740,298867,191489,468028,298014,185873,85011,464621,351495,229963,546439,396588,244862,119384,567960,414958,281094,115687,602994,451581,321990,148025,659788,468882,889080,696957,824299, 
 经营活动产生的现金流量净额(万元),47725,-10179,-50979,35046,80374,58805,29060,81388,53724,27702,142247,102625,74238,35418,155134,107276,58184,33687,107207,83033,10541,8756,125494,67903,33359,110578,39371, 
 收回投资所收到的现金(万元),745386,433710,148209,229054,150595,68000,12200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,102,--,--,--,--, 
 取得投资收益所收到的现金(万元),6689,4721,570,890,249,148,9,--,--,--,--,--,--,--,492,550,292,55,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7125,6100,--,4488,3534,17,--,4,--,--,1,0,--,--,18,--,--,--,--,-26,3,--,136,--,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),125357,92469,57457,21223,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),884557,537000,206236,255655,154378,68166,12209,4,0,0,1,0,0,0,510,550,292,55,0,-26,3,0,238,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22728,18221,10866,13953,9777,6546,6106,79493,44657,16971,37208,28601,12938,10223,10970,4404,3310,1668,12613,9816,8062,765,8642,19992,60015,38991,61627, 
 投资所支付的现金(万元),832678,495874,159361,553872,353372,180933,117633,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3744,6688,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1537,290,290,161,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),856943,514385,170517,567986,363149,187479,123738,79493,44657,16971,37208,28601,12938,10223,10970,4404,3310,1668,12613,9816,8062,765,12386,26680,60015,38991,61627, 
 投资活动产生的现金流量净额(万元),27614,22615,35719,-312331,-208770,-119313,-111529,-79489,-44657,-16971,-37207,-28600,-12938,-10223,-10461,-3854,-3019,-1614,-12613,-9841,-8059,-765,-12147,-26680,-60015,-38991,-61627, 
 吸收投资收到的现金(万元),--,--,--,428776,428776,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20000,--,--,50000,50000,50000,15000,135200,65670,58800,123898,106898,85810,20000,76000,52000,32000,15000,14000,14000,63550,59550,107904,114096,136251,101100,219032, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49550,49550,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),137,110,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),20137,110,0,478776,478776,50000,15000,135200,65670,58800,123898,106898,85810,20000,76000,52000,32000,15000,63550,63550,63550,59550,107904,114096,136251,101100,219032, 
 偿还债务支付的现金(万元),67053,35173,--,173639,172974,57916,15000,91431,90666,70666,45666,45000,35000,10000,83841,71135,50724,17512,98671,84629,59202,45372,182682,96944,120567,142348,176787, 
 分配股利、利润或偿付利息所支付的现金(万元),35994,2816,1286,8954,7498,5103,2355,103197,10979,8697,106666,104414,102228,93800,48038,46462,7338,5503,16752,8146,5842,3044,19957,45058,11645,11118,14145, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),34,35,30,1080,273,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2295,--,--,--,--, 
 筹资活动现金流出小计(万元),103081,38024,1316,183673,180745,63018,17355,194628,101645,79362,152331,149414,137228,103800,131880,117598,58062,23015,115423,92775,65043,48416,204934,142002,132212,153465,190932, 
 筹资活动产生的现金流量净额(万元),-82944,-37914,-1316,295103,298031,-13018,-2355,-59428,-35975,-20562,-28433,-42516,-51418,-83800,-55880,-65598,-26062,-8015,-51873,-29225,-1493,11134,-97030,-27906,4038,-52365,28100, 
 汇率变动对现金及现金等价物的影响(万元),-4235,-2412,-379,8556,3762,2941,111,10626,11781,1185,1561,185,1098,952,-3473,-2925,-2370,-63,-140,120,89,29,-59,--,-119,-27,1481, 
 现金及现金等价物净增加额(万元),-11840,-27890,-16955,26374,173396,-70585,-84713,-46903,-15127,-8646,78168,31720,10979,-57654,85320,34673,26734,23995,42581,44086,1078,19154,16258,13317,-22737,19195,7325, 
 加:期初现金及现金等价物余额(万元),229807,229807,230704,203433,203433,203433,203433,250336,250336,250336,172168,172168,172168,172168,86848,86848,86848,86848,44266,44266,44266,44266,28009,28009,50476,31282,23956, 
 期末现金及现金等价物余额(万元),217967,201917,213749,229807,376829,132847,118719,203433,235208,241689,250336,203888,183147,114514,172168,121491,113581,110843,86848,88353,45345,63421,44266,41326,27739,50476,31282, 
 净利润(万元),--,27215,--,82504,--,38672,16055,80541,--,38063,101344,--,--,--,90332,--,--,--,--,--,--,--,--,--,50706,42266,4678, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
