 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),116478,76741,30584,156026,111386,66790,26596,134557,76231,51594,25125,141617,112030,79972,46331,176916,142439,96070,33047,177245,118411,85823,45386,162295,118503,88860,37355,173454,139016,88235,33534,131002,85220,54662,23754,108953,71357,75601,100951, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 收到的税费返还(万元),137,107,63,55,37,21,14,250,23,7,2,22,18,13,8,--,--,--,--,--,--,--,--,--,--,--,--,6,6,5,3,17,--,0,--,--,--,0,0, 
 收到的其他与经营活动有关的现金(万元),11686,367,713,3412,1788,1057,554,5315,4003,3515,2295,3960,3524,2716,538,1686,449,441,386,1602,507,306,168,2585,2567,2037,965,1020,816,443,265,2822,962,617,112,3656,1027,875,2080, 
 经营活动现金流入小计(万元),128301,77216,31360,159493,113210,67868,27163,140122,80257,55116,27421,145599,115572,82701,46877,178602,142889,96511,33433,178847,118918,86129,45554,164881,121070,90897,38321,174480,139839,88683,33803,133842,86182,55280,23866,112609,72384,76476,103031, 
 购买商品、接受劳务支付的现金(万元),101655,58087,30179,141521,121984,74084,29983,94029,51561,33875,16452,86672,73915,47080,24700,124121,103632,64689,26557,121594,97238,55735,12801,106799,74823,50314,32035,128236,102760,73207,42018,125418,85753,63549,27937,76714,63134,45956,77448, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),20688,13615,7502,25312,18663,12803,6758,22553,16930,11393,6185,22687,17268,11822,6443,21707,16487,11292,5713,18878,14005,9598,5005,14719,10864,7249,3712,12529,8940,5912,2967,10527,7610,4428,2383,7819,5487,7278,6451, 
 支付的各项税费(万元),6743,5405,1435,4721,4151,2891,662,7672,3556,2297,985,10613,8311,7422,5325,15669,12852,9129,3721,16120,13253,9556,4835,18118,13905,9296,3930,15211,11864,5566,2528,9231,7245,4613,1913,8285,6500,11858,9342, 
 支付的其他与经营活动有关的现金(万元),4899,2812,2225,6906,4483,2923,1530,4912,4975,4536,1347,7549,5138,3648,1725,7895,5487,3918,1324,8612,5685,3759,1945,6778,5134,3967,1997,7178,5444,4021,1072,3456,2652,1766,1125,2477,1633,2449,2055, 
 经营活动现金流出小计(万元),133985,79919,41341,178462,149281,92701,38932,129166,77021,52100,24969,127522,104632,69971,38193,169393,138459,89028,37315,165204,130180,78649,24587,146413,104726,70826,41675,163154,129008,88706,48585,148632,103260,74357,33358,95296,76754,67542,95295, 
 经营活动产生的现金流量净额(万元),-5684,-2703,-9981,-18969,-36070,-24834,-11769,10956,3236,3015,2452,18078,10940,12730,8684,9210,4430,7483,-3882,13644,-11263,7480,20967,18467,16344,20072,-3354,11327,10830,-23,-14782,-14790,-17078,-19077,-9493,17313,-4370,8934,7735, 
 收回投资所收到的现金(万元),--,--,--,15,400,400,400,--,40,40,--,202,67,--,--,20,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,600,600,0,5719, 
 取得投资收益所收到的现金(万元),1915,1915,--,600,1386,1386,601,942,912,912,912,1010,1010,1008,1008,960,960,960,--,384,384,384,--,--,3,3,--,--,--,--,--,--,--,0,--,18,18,2,244, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),190,98,55,136,67,36,27,3789,2268,28,12,286,124,52,13,187,129,94,22,188,133,53,5,85,50,2,2,161,59,56,40,63,4,4,--,16,6,58,1093, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),499,499,--,1335,146,--,8,2654,2156,1906,--,5851,5611,5591,--,3410,3250,3250,3250,234,--,--,--,3000,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 投资活动现金流入小计(万元),2603,2511,55,2086,1998,1821,1036,7384,5376,2886,924,7349,6812,6651,1021,4577,4359,4304,3272,806,517,437,5,3085,52,4,2,161,59,56,40,63,4,4,--,634,624,60,7056, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9039,5353,2870,18062,13362,10609,7682,9306,7432,4461,973,18609,14069,9279,3144,9085,7206,4535,2438,12475,8062,5994,4022,21888,17838,12032,5128,36208,28930,10632,6401,12726,6433,2681,1356,3214,2431,8537,21087, 
 投资所支付的现金(万元),20,20,20,--,--,--,--,--,40,40,--,1900,1788,1316,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,140,140,--,--,48,600,7760, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,2429,2422,2429,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,840,--,--,--,--,--,--,--,5000,--,--,--,170,--,--,--,--,--,--,--,--,--,--,5,--,--,0,--,--,11,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0, 
