 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),84068,35832,114761,68287,40779,19834,68356,41188,25665,8607,34180,15816,9263,3412,22466,14186,10620,22915,14682,12754, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),788,589,2478,2011,869,221,990,620,377,21,1161,757,755,234,743,747,425,430,476,--, 
 收到的其他与经营活动有关的现金(万元),2844,1303,6553,3877,1774,670,902,3356,2975,870,1201,922,371,1415,264,781,331,1079,93,144, 
 经营活动现金流入小计(万元),87700,37723,123792,74175,43422,20725,70248,45164,29016,9498,36541,17495,10389,5060,23474,15714,11375,24424,15252,12898, 
 购买商品、接受劳务支付的现金(万元),47636,17420,85851,60924,41442,19758,44385,24470,14298,4712,23085,11477,8257,2893,13319,10801,7035,12459,5770,7595, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10951,5354,16206,11253,6556,2540,10295,7428,4656,1773,4557,3232,1917,1074,3335,2748,1840,2820,2424,2019, 
 支付的各项税费(万元),10703,3730,13839,9839,5624,1973,6975,4538,2190,815,4192,3017,1676,538,2585,1998,1497,2012,2173,1738, 
 支付的其他与经营活动有关的现金(万元),16867,13017,12616,11680,5009,2136,5746,5508,3858,1899,2931,1900,690,1724,1170,1846,660,1247,1094,974, 
 经营活动现金流出小计(万元),86157,39522,128512,93697,58631,26407,67402,41944,25002,9198,34764,19626,12540,6229,20408,17393,11031,18539,11461,12325, 
 经营活动产生的现金流量净额(万元),1543,-1798,-4721,-19522,-15209,-5683,2846,3220,4014,301,1777,-2131,-2150,-1169,3065,-1679,344,5885,3791,573, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),360,27,6,6,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,6,2,2,--,--,1,1,--,--,9,5,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),2000,2000,9126,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),17000,6000,3400,2500,--,--,--,--,--,--,--,206,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),19366,8032,12534,2508,1,0,1,1,0,0,9,211,0,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),34539,3416,12962,1910,1897,546,3790,5973,5347,2095,18707,14208,3069,355,11078,7324,5270,6915,2305,6262, 
 投资所支付的现金(万元),--,--,--,13014,--,9198,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),190,290,14464,--,13014,--,790,--,--,--,2954,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),111945,7372,4899,8026,6526,51,--,--,--,--,1734,15,--,--,219,230,219,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),146674,11078,32325,22950,21437,9795,4580,5973,5347,2095,23395,14224,3069,355,11298,7554,5489,6915,2305,6262, 
 投资活动产生的现金流量净额(万元),-127308,-3046,-19791,-20442,-21436,-9795,-4579,-5972,-5347,-2095,-23385,-14012,-3069,-355,-11298,-7554,-5489,-6915,-2305,-6262, 
 吸收投资收到的现金(万元),138570,--,21617,13269,13269,13269,263,263,250,--,21560,21560,21560,--,--,--,--,--,--,1880, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,18,--,--,13269,263,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),29900,15000,66184,49415,28415,7759,18400,14400,11400,8690,8465,3300,3300,1000,10877,8900,5400,3000,--,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),17776,5764,3778,5911,3706,5165,1896,2520,1748,--,875,875,875,--,2388,1378,1203,--,1000,--, 
 筹资活动现金流入小计(万元),186246,20764,91579,68595,45390,26193,20559,17183,13398,8690,30900,25735,25735,1000,13265,10278,6603,3000,1000,3880, 
 偿还债务支付的现金(万元),28987,4799,20852,10963,4139,2055,12821,10139,9549,2595,4886,4591,2295,2000,3000,3000,3000,100,2380,240, 
 分配股利、利润或偿付利息所支付的现金(万元),1650,647,6279,4872,4449,263,1928,1615,1403,161,733,595,423,197,446,341,210,141,54,62, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),16958,6532,6031,3330,97,2358,6689,4113,2137,--,1185,808,763,--,214,198,15,1316,573,165, 
 筹资活动现金流出小计(万元),47596,11978,33162,19164,8684,4676,21437,15866,13089,2757,6805,5993,3481,2197,3660,3539,3225,1558,3007,467, 
 筹资活动产生的现金流量净额(万元),138650,8786,58417,49431,36706,21517,-878,1316,309,5933,24095,19741,22253,-1197,9605,6738,3377,1442,-2007,3413, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,3,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),12885,3941,33906,9471,61,6039,-2611,-1436,-1024,4139,2486,3598,17034,-2721,1373,-2495,-1768,412,-520,-2276, 
 加:期初现金及现金等价物余额(万元),38253,38253,4347,4347,4347,5113,6957,6957,6957,6957,4471,4471,4471,4471,3098,3763,3098,2686,3206,5483, 
 期末现金及现金等价物余额(万元),51137,42194,38253,13818,4408,11152,4347,5522,5934,11097,6957,8069,21505,1751,4471,1268,1331,3098,2686,3206, 
 净利润(万元),17318,--,22563,--,11903,--,12791,--,5834,--,5995,--,3045,--,5052,--,2659,5034,3765,3195, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1192,--,5037,--,2424,--,2373,--,1591,--,891,--,238,--,187,--,140,185,291,187, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1444,--,2578,--,1303,--,1932,--,650,--,905,--,365,--,483,--,228,353,248,198, 
 无形资产摊销(万元),305,--,280,--,198,--,207,--,97,--,163,--,81,--,164,--,78,138,103,14, 
 长期待摊费用摊销(万元),99,--,116,--,34,--,66,--,34,--,150,--,69,--,110,--,51,93,80,77, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,--,5,--,--,--,2,--,--,--,7,--,--,--,--,--,--,--,--,20, 
 固定资产报废损失(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2021,--,2260,--,791,--,758,--,448,--,765,--,278,--,417,--,109,141,54,62, 
 投资损失(万元),-360,--,-1862,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-102,--,-1182,--,-705,--,-599,--,-476,--,-122,--,-56,--,-182,--,-114,-51,-224,-27, 
 递延所得税负债增加(万元),-34,--,265,--,-206,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-26744,--,-1319,--,1911,--,-33529,--,-28120,--,-3854,--,-573,--,-233,--,-726,-3286,-253,-596, 
 经营性应收项目的减少(万元),-28587,--,-61540,--,-44182,--,-24157,--,-409,--,-18643,--,-3290,--,-2246,--,-147,-3845,-2901,-2524, 
 经营性应付项目的增加(万元),34058,--,27923,--,11318,--,43004,--,24367,--,15519,--,-2309,--,-686,--,-1934,7123,2627,-33, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),932,--,155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),1543,--,-4721,--,-15209,--,2846,--,4014,--,1777,--,-2150,--,3065,--,344,5885,3791,573, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),51137,42194,38253,13818,4408,11152,4347,5522,5934,11097,6957,8069,21505,1751,4471,1268,1331,3098,2686,3206, 
 现金的期初余额(万元),38253,38253,4347,4347,4347,5113,6957,6957,6957,6957,4471,4471,4471,4471,3098,3763,3098,2686,3206,5483, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),12885,3941,33906,9471,61,6039,-2611,-1436,-1024,4139,2486,3598,17034,-2721,1373,-2495,-1768,412,-520,-2276, 

