 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),27472,19182,10023,36222,24300,17670,9479,34015,35321,27362,19548, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,200,101,13,--,74,70,14,35, 
 收到的其他与经营活动有关的现金(万元),887,626,122,877,1103,763,365,902,471,743,910, 
 经营活动现金流入小计(万元),28359,19808,10145,37298,25504,18445,9844,34991,35862,28120,20492, 
 购买商品、接受劳务支付的现金(万元),4532,2221,211,7361,5875,3049,916,6947,7363,8787,7816, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4548,3165,2014,5617,4182,3057,1881,5355,4190,3188,1696, 
 支付的各项税费(万元),2032,1688,1293,1916,1474,1020,389,2339,2800,1784,1318, 
 支付的其他与经营活动有关的现金(万元),11017,7481,3247,12852,9535,6506,3777,11847,11220,7775,5127, 
 经营活动现金流出小计(万元),22130,14555,6765,27746,21067,13632,6963,26488,25572,21535,15957, 
 经营活动产生的现金流量净额(万元),6229,5253,3380,9552,4438,4813,2881,8503,10290,6585,4536, 
 收回投资所收到的现金(万元),26916,19116,13041,58345,40442,30381,21251,14015,8300,3800,4586, 
 取得投资收益所收到的现金(万元),343,255,--,217,209,204,--,331,78,218,38, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,0,--,--,--,--,148,--,22, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,287,45,100,2051, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
