 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),13325,74011,55381,36265,13284,103288,60787,40435,11157,46956,31285,18064,7138,39330,24871,17364,6981,27136,21022,13227,7587,33329,22709,12677,6083,28159,19652,11202,4152,22021,15153,8290,3784,16812,12661,10106,4972,2460, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),519,2353,1550,696,473,1937,1109,695,254,2786,1503,779,265,2223,1720,1129,331,2532,2085,1666,811,3595,2440,1798,734,2402,997,907,706,2641,1196,874,523,935,574,621,305,85, 
 收到的其他与经营活动有关的现金(万元),7463,18331,15215,11061,2403,16302,5848,3747,1779,14122,7728,5307,1645,7981,10271,8858,4120,6978,4931,2409,1268,7966,6144,4880,3811,7196,3876,2372,1530,2451,1765,935,556,1795,1029,1409,2088,632, 
 经营活动现金流入小计(万元),21308,94695,72145,48022,16159,121527,67744,44877,13190,63863,40516,24149,9048,49534,36862,27351,11432,36645,28038,17303,9666,44890,31293,19355,10628,37757,24525,14481,6388,27113,18115,10100,4862,19542,14263,12137,7365,3177, 
 购买商品、接受劳务支付的现金(万元),8259,40535,30495,12408,6747,48262,27759,17521,9571,23888,15145,8627,5197,19804,9314,7664,4373,16159,14511,8290,5575,20452,10148,7868,7303,32664,22081,13151,6243,15676,10909,7386,2959,11625,8973,8095,5498,3173, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),4971,19190,13971,8929,4667,15003,10434,6708,3392,12100,8897,5866,2788,9906,7428,4943,2508,7765,5850,3959,2120,6604,5505,3748,2049,5519,3455,2062,1094,3204,2042,1318,655,1861,1299,1120,626,322, 
 支付的各项税费(万元),3112,12819,9702,6498,3030,13809,7712,5173,2156,6361,4990,3623,1989,6597,5375,3941,2080,6263,5090,4080,2266,6615,5242,3968,2495,6132,4262,2750,1235,4515,3093,2021,1210,2678,2028,1358,779,75, 
 支付的其他与经营活动有关的现金(万元),6171,28978,21072,18372,7082,28519,14932,10060,4624,23913,11992,7479,3597,12639,12434,8026,1670,9235,8507,4689,2341,7887,9377,6574,2136,8865,7351,6136,2199,7099,6868,3476,1881,3780,2258,3632,1892,1184, 
 经营活动现金流出小计(万元),22513,101522,75240,46207,21526,105592,60836,39461,19743,66262,41023,25595,13572,48946,34553,24574,10631,39422,33958,21018,12302,41558,30272,22158,13983,53180,37150,24099,10771,30495,22912,14201,6705,19944,14557,14204,8796,4753, 
 经营活动产生的现金流量净额(万元),-1205,-6827,-3095,1814,-5367,15934,6908,5416,-6553,-2399,-508,-1446,-4524,588,2310,2778,801,-2777,-5920,-3715,-2636,3332,1021,-2803,-3355,-15423,-12624,-9618,-4383,-3382,-4797,-4101,-1842,-402,-295,-2068,-1431,-1576, 
 收回投资所收到的现金(万元),--,40201,8961,7231,7000,54149,41849,33300,6300,25583,8000,8000,1000,13700,10230,6300,2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,230,157,3,3,186,775,745,641,252,152,79,2,114,54,29,14,--,--,--,--,310,310,310,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,37,60,16,16,13,4,4,1,44,44,29,0,96,21,21,--,1,14,14,--,42,33,1,--,5,--,--,--,25,12,0,0,--,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),400,8018,150,150,164,--,36,36,--,2586,2441,1837,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,1000,12700,--,--,403,--,--,1000,--,--,--,--,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),400,49486,22027,7400,7183,54751,42664,34085,7942,28466,10637,9945,1002,14911,10305,6350,2514,1,14,14,0,352,344,311,0,5,0,0,0,25,12,0,0,--,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3844,22446,15978,15591,3399,62991,40735,32399,8013,15499,6559,508,292,2773,730,378,166,6717,5149,4715,2283,9125,7777,4996,2274,14957,9593,4689,2028,3031,2782,1452,854,3060,1812,85,244,112, 
 投资所支付的现金(万元),--,40396,9196,5150,7000,53409,36122,43749,10300,22400,14200,14200,7200,13000,10400,7700,11628,978,50,--,--,--,--,--,--,6007,7407,6007,--,--,--,--,--,--,0,820,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,2087,3880,3850,--,10000,14449,--,--,4787,816,816,--,10866,9317,8810,--,72,72,72,--,--,--,--,--,1341,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,12200,--,--,88,1066,--,17000,454,--,--,--,225,170,65,65,58,--,--,--,--,--,--,--,--,--,700,--,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),3844,64929,41254,24591,10399,126489,92372,76148,35313,43140,21575,15523,7492,26864,20617,16954,11860,7825,5271,4787,2283,9125,7777,4996,2274,22305,17000,11396,2028,3031,2782,1452,854,3060,1812,905,244,112, 
 投资活动产生的现金流量净额(万元),-3444,-15443,-19227,-17191,-3217,-71738,-49709,-42064,-27371,-14674,-10938,-5578,-6490,-11953,-10312,-10604,-9346,-7823,-5257,-4773,-2283,-8773,-7433,-4684,-2274,-22300,-17000,-11396,-2028,-3006,-2770,-1452,-854,-3060,-1812,-905,-244,-112, 
 吸收投资收到的现金(万元),130,6367,526,181,6,3741,2331,1681,25,39387,1590,420,170,630,600,--,--,230,253,253,225,--,--,--,--,600,300,--,--,104007,97151,97151,97151,7650,7650,0,1900,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,653,526,181,--,3741,2331,1681,--,1690,1590,--,--,630,600,--,--,230,253,253,225,--,--,--,--,600,300,--,--,--,--,--,--,--,0,0,0,0, 
 取得借款收到的现金(万元),3041,74879,47816,17985,12170,65848,39438,8688,3288,15925,7595,300,300,8188,2400,1850,--,10600,9600,7250,1200,2900,2900,2000,--,6000,--,--,--,--,--,--,--,2535,1700,1300,300,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),977,16258,1333,1181,83,13956,11020,8720,1603,13264,1759,1759,--,5053,--,--,--,120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,64,64,2926,371,2028, 
 筹资活动现金流入小计(万元),4148,97503,49675,19347,12259,83545,52789,19089,4916,68576,10944,2479,470,13871,3000,1850,0,10950,9853,7503,1425,2900,2900,2000,0,6600,300,0,0,104007,97151,97151,97151,10249,9414,4226,2571,2028, 
 偿还债务支付的现金(万元),5173,47421,30884,15897,10579,21813,15033,488,488,11176,7150,4750,1000,11588,9054,7054,2404,4600,4300,2000,--,6000,4000,--,--,--,--,--,--,2535,2535,2535,2535,1300,1300,300,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),1075,8186,7192,4259,1092,4193,2924,2095,184,2259,2069,1962,140,2132,1881,1813,138,5463,5389,5261,88,5228,5166,5049,99,3142,2937,2937,2937,2384,2385,2385,32,78,59,41,0,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,576,--,--,280,914,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),990,32375,6351,3587,1628,16148,10404,5066,1989,4083,45,45,--,3863,--,--,--,537,179,152,19,5192,5192,5192,5145,--,--,--,--,695,8,8,8,3503,3486,834,1070,0, 
 筹资活动现金流出小计(万元),7239,87982,44427,23743,13299,42154,28361,7649,2661,17518,9264,6757,1140,17583,10935,8867,2542,10600,9868,7413,107,16421,14358,10241,5245,3142,2937,2937,2937,5614,4928,4928,2575,4881,4845,1174,1070,0, 
 筹资活动产生的现金流量净额(万元),-3091,9521,5247,-4396,-1040,41391,24429,11440,2255,51058,1680,-4278,-670,-3712,-7935,-7017,-2542,350,-16,89,1318,-13521,-11458,-8241,-5245,3458,-2637,-2937,-2937,98393,92223,92223,94576,5368,4569,3052,1501,2028, 
 汇率变动对现金及现金等价物的影响(万元),--,18,15,8,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,-0,14,0,0, 
 现金及现金等价物净增加额(万元),-7740,-12731,-17059,-19765,-9624,-14405,-18372,-25208,-31668,33985,-9766,-11302,-11684,-15077,-15938,-14843,-11086,-10250,-11193,-8399,-3601,-18961,-17870,-15728,-10874,-34265,-32262,-23951,-9349,92005,84655,86670,91879,1906,2462,93,-174,340, 
