 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),117430,88552,41784,142618,117741,81133,36939,134537,85002,57787,26624,119606,76469,51757,33169,93453,72791,51450,22028,76787,59509,41320,15733,63715,48980,29723,13063,66226,37383,22225,14317,62015,13951,47774,60923, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),1201,697,508,1690,1256,1176,738,1288,1370,1115,860,1495,1502,1479,793,2167,2148,1335,394,1260,1256,775,675,1270,879,757,503,910,673,477,302,163,38,84,625, 
 收到的其他与经营活动有关的现金(万元),6468,2012,1437,3022,2247,1443,832,2803,2524,1676,658,2070,1262,745,118,1686,1470,1176,597,2117,1314,694,247,2212,2262,2148,1635,2130,1365,904,530,1167,425,1222,473, 
 经营活动现金流入小计(万元),125099,91261,43729,147331,121245,83753,38509,138628,88896,60578,28142,123171,79234,53981,34080,97307,76408,53960,23020,80164,62078,42789,16654,67197,52121,32628,15201,69266,39421,23606,15149,63345,14415,49080,62020, 
 购买商品、接受劳务支付的现金(万元),65651,55514,24716,77251,75326,52807,25372,76585,52013,36705,16966,69178,48771,32148,23830,56926,48398,33301,15713,48531,45628,29306,12133,34495,33079,22391,10257,50929,29446,19580,9504,35392,6405,19922,41053, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),21986,15393,7681,29204,19470,13832,7295,24820,15163,10488,5286,17732,12293,8713,4598,15802,11667,8378,4695,14326,9988,6849,3530,12372,8841,6328,3441,11808,8041,5811,3014,9082,2644,5587,4310, 
 支付的各项税费(万元),10483,8915,3259,10223,9337,6922,3915,10289,7522,5481,1969,7522,5667,3326,956,6084,4441,3271,1276,4774,2889,1949,760,4806,3812,3021,1057,3817,3728,2247,780,4266,708,3388,3402, 
 支付的其他与经营活动有关的现金(万元),7937,4858,2226,14727,6882,4771,1649,13815,5814,3558,1649,10648,4105,2589,1201,10063,3836,2456,1283,9663,3387,2149,846,8349,4258,3185,2036,8312,3184,2257,1048,8041,1614,5685,4461, 
 经营活动现金流出小计(万元),106057,84680,37882,131405,111015,78333,38230,125508,80513,56231,25870,105081,70837,46776,30584,88876,68342,47407,22967,77294,61891,40253,17268,60023,49990,34925,16791,74866,44399,29896,14346,56780,11370,34582,53226, 
 经营活动产生的现金流量净额(万元),19042,6581,5847,15926,10230,5420,278,13120,8383,4346,2272,18090,8397,7206,3496,8431,8066,6553,53,2870,187,2536,-613,7174,2131,-2297,-1590,-5600,-4977,-6290,803,6565,3044,14498,8795, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,9481,--,--,--,--,--,--,--,3842,3800,3800,1800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,13,7,--,--,--,--,--,--,--,--,--,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),80,13,6,513,208,208,181,288,87,60,--,222,18,18,15,60,4,3,0,173,45,16,--,785,3,2,2,246,12,12,7,11,229,107,331, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,2308,--,--,--,10492,5400,5000,--,604,--,--,--,498,42,42,42,176,3,--,--,1326,--,--,--,--,2700,2380,--,3142,3142,949,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),80,13,6,2821,208,208,181,20261,5500,5067,0,825,18,18,15,4400,3846,3845,1842,408,48,16,0,2111,3,2,2,246,2713,2393,7,3153,3371,1056,331, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18399,12316,6361,21513,16269,10526,7200,25574,19010,11763,850,3825,2905,2097,1451,6953,7547,4886,4049,8995,6584,4157,2075,5759,3435,2350,1306,17479,12771,6795,5279,18193,5931,5497,2341, 
 投资所支付的现金(万元),6366,2229,1391,2067,2067,2067,--,31553,14671,2010,2010,5624,978,--,--,2013,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,2700,9400,9400,--,--,--,--,--,--,2000,2000,--,1800,4600,5000,--,--,--,--,0,--,9983,5264,9,2380,3677,3142,949, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),24765,14544,7752,23580,18336,12593,7200,59827,43081,23173,2860,9450,3883,2097,1451,8966,9547,6886,4049,10795,11184,9157,2075,5759,3435,2350,1306,17479,22754,12059,5288,20573,9608,8640,3290, 
 投资活动产生的现金流量净额(万元),-24686,-14531,-7746,-20759,-18127,-12385,-7019,-39566,-37581,-18106,-2860,-8624,-3865,-2080,-1436,-4566,-5701,-3041,-2207,-10387,-11135,-9142,-2075,-3647,-3432,-2348,-1304,-17233,-20042,-9666,-5281,-17420,-6237,-7584,-2959, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,82005,82226,82226,82226,--,--,--,--,--,--,--,--,744,744,744,--,--,--,--,--,32916,32916,32916,--,1698,1635,300,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,744,744,744,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 取得借款收到的现金(万元),40200,14100,9000,35000,21700,10600,6600,20600,5300,100,100,77500,42200,33800,16200,40480,37480,26180,11580,41180,34100,12300,9200,59240,54440,30570,13970,54700,46200,40700,11508,31600,8100,18160,21736, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,1000,--,--,--,--,--,--,--,31,--,--,--,--,--,--,--,--,1357,222,51,8548,7977,7895,--,1400,--,--,0, 
 筹资活动现金流入小计(万元),40200,14100,9000,35000,21700,10600,6600,103605,87526,82326,82326,77500,42200,33800,16200,40511,37480,26180,11580,41924,34844,13044,9200,59240,55797,30792,14021,96163,87093,81510,11508,34698,9735,18460,21736, 
 偿还债务支付的现金(万元),33242,7239,7239,23919,13319,4419,100,35339,14519,6119,2800,74800,41000,34800,17200,41860,38860,27560,11080,36870,33870,13070,9970,64570,58770,31900,13200,43300,37800,25000,4300,19984,8684,22706,19823, 
 分配股利、利润或偿付利息所支付的现金(万元),3033,2433,467,2984,2500,2050,386,4034,3434,3070,486,4116,3208,2592,569,3609,2474,1879,563,2949,2210,1673,524,3913,3045,2356,706,2621,1764,1043,620,1486,341,2017,2576, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,301,--,--,--,301,301,301,--,90,--,--,--,--,--,--,--,--,--,--,--,81,--,--,--,--,--,--,--,--,--,--,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,12044,204,204,194,--,--,--,--,948,982,982,709,2796,2112,1410,700,2796,2097,1397,699,1552,1950,526,16,--,--,--,0, 
 筹资活动现金流出小计(万元),36275,9672,7706,26903,15819,6469,486,51417,18157,9394,3480,78916,44208,37392,17769,46417,42316,30421,12351,42615,38193,16154,11193,71280,63912,35654,14605,47473,41515,26569,4936,21470,9026,24723,22399, 
 筹资活动产生的现金流量净额(万元),3925,4428,1294,8097,5881,4131,6114,52188,69369,72932,78846,-1416,-2008,-3592,-1569,-5906,-4836,-4241,-771,-691,-3349,-3110,-1993,-12040,-8115,-4862,-584,48690,45578,54942,6572,13228,709,-6263,-663, 
 汇率变动对现金及现金等价物的影响(万元),-19,-112,-340,-299,-178,-117,193,125,97,73,148,127,225,108,49,-1,23,49,-19,-10,-182,-116,-55,-43,--,--,-7,--,--,--,--,--,--,--,0, 
 现金及现金等价物净增加额(万元),-1738,-3633,-946,2965,-2195,-2952,-434,25867,40268,59246,78405,8176,2749,1642,541,-2043,-2448,-679,-2944,-8218,-14479,-9831,-4737,-8557,-9416,-9507,-3485,25857,20559,38986,2094,2373,-2484,651,5173, 
 加:期初现金及现金等价物余额(万元),55289,55289,55289,52325,52325,52325,52325,26458,29577,29577,24897,16720,16720,16720,16720,18763,18763,18763,18763,26981,26981,26981,26981,35538,35538,35538,35538,9681,9681,9681,12081,7308,7308,6657,1484, 
 期末现金及现金等价物余额(万元),53551,51656,54344,55289,50130,49373,51891,52325,69844,88823,103302,24897,19470,18363,17261,16720,16315,18084,15819,18763,12503,17150,22244,26981,26122,26031,32053,35538,30240,48667,14175,9681,4825,7308,6657, 
 净利润(万元),--,6721,--,13266,--,7441,--,13283,--,6095,--,9707,--,5518,--,7493,--,3816,--,3471,--,1308,--,1168,--,917,--,4438,--,3945,--,8447,--,5749,4030, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 资产减值准备(万元),--,940,--,3814,--,574,--,1676,--,707,--,1212,--,466,--,477,--,472,--,1710,--,566,--,611,--,92,--,965,--,531,--,472,--,275,222, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3718,--,7657,--,2217,--,7156,--,1939,--,6088,--,3618,--,5496,--,2556,--,4790,--,2283,--,4094,--,1649,--,2959,--,1273,--,1892,--,1562,1435, 
 无形资产摊销(万元),--,305,--,572,--,274,--,521,--,227,--,456,--,280,--,461,--,882,--,424,--,206,--,409,--,217,--,355,--,197,--,222,--,112,103, 
 长期待摊费用摊销(万元),--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18,--,7,--,15,--,--,--,--,--,--,--,--,--,--,3, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,5,--,59,--,140,--,215,--,23,--,95,--,8,--,155,--,3,--,184,--,35,--,-30,--,3,--,37,--,11,--,73,--,10,8, 
 固定资产报废损失(万元),--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 财务费用(万元),--,977,--,2115,--,722,--,1700,--,409,--,2240,--,926,--,2638,--,993,--,2353,--,1258,--,2638,--,1396,--,2843,--,1294,--,1457,--,1307,1927, 
 投资损失(万元),--,1697,--,3545,--,1415,--,2205,--,-295,--,10,--,--,--,-42,--,-42,--,-60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 递延所得税资产减少(万元),--,-70,--,-407,--,-449,--,19,--,-221,--,-175,--,-172,--,-45,--,-184,--,-259,--,-189,--,145,--,-55,--,-452,--,-113,--,-49,--,23,201, 
 递延所得税负债增加(万元),--,--,--,-7,--,--,--,-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存货的减少(万元),--,-4219,--,-9246,--,-6304,--,-2549,--,-560,--,-2950,--,799,--,-4218,--,-1761,--,-4053,--,-3685,--,407,--,632,--,-4435,--,-4785,--,-8083,--,-1330,1170, 
 经营性应收项目的减少(万元),--,-14286,--,-6883,--,795,--,-32258,--,-18315,--,-5225,--,-5257,--,-3077,--,-856,--,-13671,--,-3896,--,-819,--,-5066,--,-17197,--,-13131,--,-12071,--,-3002,-5053, 
 经营性应付项目的增加(万元),--,10994,--,2092,--,-1396,--,21724,--,14213,--,7047,--,794,--,-615,--,458,--,7984,--,4945,--,-1717,--,-2185,--,4946,--,4195,--,14543,--,9793,4749, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 其他(万元),--,-203,--,-662,--,-10,--,-565,--,124,--,-416,--,226,--,-291,--,216,--,-21,--,-302,--,254,--,102,--,-58,--,294,--,-339,--,--,0, 
 经营活动产生现金流量净额(万元),--,6581,--,15926,--,5420,--,13120,--,4346,--,18090,--,7206,--,8431,--,6553,--,2870,--,2536,--,7174,--,-2297,--,-5600,--,-6290,--,6565,--,14498,8795, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 现金的期末余额(万元),53551,51656,54344,55289,50130,49373,51891,52325,69844,88823,103302,24897,19470,18363,17261,16720,16315,18084,15819,18763,12503,17150,22244,26981,26122,26031,32053,35538,30240,48667,14175,9681,4825,7308,6657, 
 现金的期初余额(万元),55289,55289,55289,52325,52325,52325,52325,26458,29577,29577,24897,16720,16720,16720,16720,18763,18763,18763,18763,26981,26981,26981,26981,35538,35538,35538,35538,9681,9681,9681,12081,7308,7308,6657,1484, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 现金及现金等价物的净增加额(万元),-1738,-3633,-946,2965,-2195,-2952,-434,25867,40268,59246,78405,8176,2749,1642,541,-2043,-2448,-679,-2944,-8218,-14479,-9831,-4737,-8557,-9416,-9507,-3485,25857,20559,38986,2094,2373,-2484,651,5173, 

