 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),3357613,2205508,955967,4640300,3368087,2197088,1032828,4525745,2190264,1425513,638829,2914961,2063344,1353860,622584,2458910,1790801,1179995,572485,2140005,1575972,1005784,473557,1772240,1275238,815402,377950,1479446,1051143,700183,341382,1337112,973327,622867,290272,1195359,797705,505772,236426,948254,597738,388942,184256,808560,513935,331232,158008,647428,415992,274872,128587, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 收到的税费返还(万元),171,159,0,769,757,574,10,1699,1457,1224,409,845,145,141,33,768,895,657,46,784,824,757,23,1296,165,164,16,119,104,74,8,101,84,69,17,77,47,32,24,115,106,74,1,255,286,268,5,2,41,32,32, 
 收到的其他与经营活动有关的现金(万元),50341,31198,14813,34067,22200,9802,20754,31452,6649,4422,2341,10231,6644,4006,2922,9572,7577,5345,1437,8874,5371,3882,1908,9800,8264,5422,1780,5632,8510,5645,2557,4051,14825,9388,2738,2321,12536,8094,2195,2868,8855,5316,2087,5266,10640,5937,2202,3939,6314,4680,1944, 
 经营活动现金流入小计(万元),3408125,2236866,970779,4675136,3391045,2207465,1053592,4558896,2198370,1431159,641578,2926037,2070133,1358007,625539,2469251,1799272,1185997,573968,2149662,1582167,1010423,475488,1783336,1283666,820988,379746,1485197,1059757,705901,343947,1341264,988237,632323,293027,1197756,810288,513898,238644,951237,606700,394331,186344,814081,524861,337438,160215,651369,422347,279584,130563, 
 购买商品、接受劳务支付的现金(万元),3005827,1979989,948457,4124290,3027287,1973441,982084,3990450,2025492,1297741,608926,2665365,1911999,1232362,564409,2400416,1744775,1155368,570210,1967768,1459573,920895,429564,1625435,1186124,742962,372522,1357474,995544,639933,343226,1207117,880281,559644,272293,1077674,718556,450036,208583,855520,532571,343906,171330,733946,463778,295055,136514,570425,354363,233762,119940, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 支付给职工以及为职工支付的现金(万元),139222,95632,50627,168405,126624,86456,47948,179470,51476,36132,23067,61509,48514,34623,21544,56197,43991,30421,20036,50192,38246,26132,16299,45177,35844,23782,13923,40565,32231,22094,13773,36960,27142,18568,11536,30425,24670,17699,10198,27884,21602,15574,8722,25196,18560,12891,8153,20209,16234,11066,6938, 
 支付的各项税费(万元),81886,54862,26379,109269,86125,60108,29543,112465,45759,32186,13988,59520,44188,29718,13272,53291,42143,30259,17286,49443,34908,24179,11470,47431,37160,26752,10398,35075,26587,17619,8454,28954,21680,13612,6957,22093,16130,9469,4055,16793,11819,8087,4113,17365,12991,8859,4346,15863,13074,8156,3921, 
 支付的其他与经营活动有关的现金(万元),124791,83847,31789,144643,99900,64626,44243,129257,22639,15836,5644,34845,24617,16481,8096,39016,27298,18420,9004,35757,24958,15389,7177,32898,23330,13601,10046,29351,24390,15487,10189,25417,30483,18864,8868,40479,31506,21587,9082,26382,24965,17486,7691,28804,21433,14718,6325,26700,20743,13712,7626, 
 经营活动现金流出小计(万元),3351726,2214330,1057251,4546606,3339937,2184631,1103818,4411641,2145366,1381896,651624,2821239,2029317,1313183,607321,2548920,1858207,1234469,616536,2103160,1557685,986595,464509,1750941,1282458,807097,406890,1462465,1078752,695134,375641,1298448,959586,610687,299653,1170672,790863,498791,231919,926579,590957,385053,191855,805311,516762,331523,155337,633196,404413,266697,138425, 
 经营活动产生的现金流量净额(万元),56399,22536,-86472,128529,51108,22834,-50226,147255,53004,49263,-10046,104798,40816,44824,18218,-79670,-58934,-48472,-42568,46503,24481,23828,10979,32396,1209,13891,-27144,22732,-18995,10768,-31695,42816,28651,21636,-6626,27085,19425,15107,6725,24658,15743,9278,-5511,8770,8099,5915,4877,18173,17934,12887,-7861, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,23,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,183,183,183,--,0,--,--,--,--,--,--,--,--,--,--,--,2659,2659,--,0,69,12,--,0, 
 取得投资收益所收到的现金(万元),13096,7883,76,6120,6017,5865,42,4142,3769,3664,--,3519,3519,--,--,2815,2815,--,--,2815,2815,--,--,1352,1352,1352,--,1760,1760,1760,--,827,827,--,--,0,0,--,--,453,453,453,23,346,346,333,0,292,282,282,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),575,606,569,181,59,17,13,2357,252,224,215,949,100,470,2,137,126,90,25,483,303,8,6,238,5408,119,21,440,406,212,51,858,557,543,500,686,548,537,13,1041,994,989,125,2802,195,28,0,192,16,12,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,12885,12885,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33,33,33,--,5999,5996,5996,--,192,--,--,--,0,0,--,0,0,0,--,0, 
 收到的其他与投资活动有关的现金(万元),10126,4877,4400,7526,9926,8703,8582,160493,12883,8720,--,2000,0,0,0,--,--,360,508,--,--,--,--,5000,--,5000,--,--,--,210,191,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--, 
 投资活动现金流入小计(万元),23798,13366,5044,13828,16001,14585,8637,167015,29788,25492,215,6468,3619,470,2,2953,2941,450,533,3298,3118,8,6,6590,6760,6471,21,2382,2349,2364,241,1718,1417,576,500,6685,6544,6533,13,1686,1448,1442,148,5806,3200,361,0,552,310,294,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15035,9787,5079,20435,12657,8212,3757,26589,9901,7177,3182,19036,14617,8424,4938,34267,23673,12329,4566,15050,7334,3124,1699,19357,14645,10082,4537,19897,13950,8393,4176,17799,13307,8412,5046,10294,6915,3901,1478,8498,7262,3774,1642,7141,5760,3552,1536,11822,9203,6037,1184, 
 投资所支付的现金(万元),9000,1000,--,7395,9514,7112,6000,2186,986,--,--,--,0,--,--,--,--,--,--,--,--,--,--,3835,--,--,--,2000,--,315,--,0,1334,1020,--,--,--,--,135,--,1533,--,--,0,0,--,0,0,7187,6202,11573, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,5336,1853,1471,1000,1164,427,--,--,945,945,25,--,221,164,--,--,1372,15,--,--,2380,5545,2462,509,1608,572,--,--,12797,1098,1369,1134,11228,10563,10563,5987,2033,500,--,--,0,0,--,0,1614,0,--,0, 
 支付的其他与投资活动有关的现金(万元),7992,4400,4400,9280,13797,7018,19894,127437,2461,2569,2675,--,0,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,978,970,970,0,6609,6433,715,810,207,207,--,--,--,--,--,0,0,--,0,0,0,--,-10044, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--, 
 投资活动现金流出小计(万元),32027,15187,9479,42446,37821,23813,30652,167929,13775,9746,5857,19981,15562,8450,4963,34488,23837,12329,4566,16422,7349,3124,1699,25572,20190,12544,5046,23505,15501,9679,5145,30596,22347,17234,6895,22332,17685,14670,7600,10532,9295,3774,1642,7141,5760,3552,1536,13436,16390,12239,2713, 
 投资活动产生的现金流量净额(万元),-8230,-1821,-4435,-28618,-21819,-9228,-22015,-914,16013,15747,-5642,-13514,-11943,-7980,-4961,-31536,-20897,-11879,-4033,-13124,-4231,-3116,-1694,-18982,-13430,-6073,-5025,-21123,-13152,-7315,-4904,-28878,-20930,-16658,-6395,-15647,-11141,-8138,-7587,-8845,-7847,-2332,-1494,-1335,-2560,-3191,-1536,-12884,-16080,-11945,-2712, 
 吸收投资收到的现金(万元),278885,1178,1149,1487,1094,908,--,27129,--,--,--,147,147,147,147,192963,193027,192907,194176,--,--,--,--,--,--,--,--,--,--,--,--,980,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),278885,1178,1149,1487,1094,908,--,347,--,--,--,147,147,147,147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,980,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 取得借款收到的现金(万元),4967,4078,1367,26157,29631,23353,8852,46798,5262,5912,4631,20308,12572,9958,--,53387,17437,17722,18699,79177,59885,33570,16470,116819,84060,54223,35640,87574,70206,57634,47350,71173,129864,106204,70650,152404,60145,33445,17000,64655,37139,21000,14000,30500,17600,11000,4000,33952,27452,10400,8500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39840,39840,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,7388,0, 
 收到其他与筹资活动有关的现金(万元),10895,8375,10182,23848,10311,9093,2274,29800,16373,11279,11203,624,0,0,--,3160,3215,5238,--,86660,40000,--,--,29514,25263,37929,34526,58737,64387,25351,1884,95000,1329,--,0,--,22256,21914,10300,5676,8510,654,2,479,6842,3705,3622,263,12295,--,7671, 
 筹资活动现金流入小计(万元),294747,13630,12699,51492,41037,33354,11127,103727,21636,17191,15834,21079,12719,10105,147,249510,213679,215866,212875,165837,99885,33570,16470,186174,149164,92153,70166,146311,134593,82985,49234,167153,131193,106204,70650,152404,82401,55359,27300,70331,45650,21654,14002,30979,24442,14705,7622,34215,39747,17788,16171, 
 偿还债务支付的现金(万元),7967,7967,6000,44576,29013,20150,6640,78792,20039,20250,8010,22375,6147,1433,6384,91434,112375,109366,44729,118751,67423,41283,19118,120108,91849,55654,21169,56423,45494,32494,10158,70418,123547,102708,56192,126436,39738,34438,6000,61157,36500,18002,4002,27400,18800,12400,8000,30660,30380,10880,6400, 
 分配股利、利润或偿付利息所支付的现金(万元),27663,22615,3082,29579,25515,21583,2060,25499,17483,15430,1916,17953,15468,12775,2528,21649,18357,14683,4855,22229,17684,11948,2863,18703,15329,11513,3726,14012,9936,7218,1885,10660,7074,5602,1194,8744,6621,6259,694,5058,2981,1923,802,6172,8676,954,462,4913,3370,2165,436, 
 其中：子公司支付给少数股东的股利、利润(万元),5686,4039,258,4962,3699,3041,51,829,727,727,--,103,103,103,--,583,583,110,--,497,497,--,--,303,92,92,--,165,149,--,--,0,--,--,--,490,490,--,--,--,--,--,--,37,0,--,--,0,0,--,0, 
 支付其他与筹资活动有关的现金(万元),6066,11873,313,25040,18763,17899,235,47060,551,348,108,534,4282,2407,2901,49595,5083,324,2107,40513,41409,4895,2406,59490,57019,36737,31735,55010,58768,25853,3272,90000,2433,1456,1176,9500,36544,9926,2907,11000,1451,101,82,0,1374,2016,1308,325,5446,268,67, 
 筹资活动现金流出小计(万元),41696,42455,9395,99194,73291,59632,8935,151351,38073,36028,10034,40861,25897,16615,11813,162679,135815,124373,51691,181494,126515,58125,24388,198301,164198,103904,56630,125445,114198,65565,15315,171078,133054,109766,58563,144680,82904,50623,9600,77215,40931,20026,4887,33572,28850,15370,9770,35898,39196,13313,6904, 
 筹资活动产生的现金流量净额(万元),253051,-28824,3304,-47702,-32254,-26278,2191,-47624,-16438,-18837,5800,-19783,-13178,-6510,-11666,86831,77864,91493,161184,-15657,-26630,-24555,-7918,-12128,-15034,-11752,13536,20866,20395,17420,33918,-3925,-1861,-3562,12087,7724,-503,4736,17700,-6884,4719,1627,9116,-2593,-4408,-665,-2148,-1683,551,4475,9267, 
 汇率变动对现金及现金等价物的影响(万元),-31,31,--,50,--,--,--,-56,--,--,--,--,1,1,1,1,1,1,0,-2,-1,-0,-0,1,1,1,-0,-2,-1,-0,-0,-0,-0,-0,-0,-0,-0,-0,--,113,-0,-0,-0,107,-0,-0,-0,-1,-1,-0,0, 
 现金及现金等价物净增加额(万元),301189,-8078,-87603,52258,-2965,-12672,-70050,98660,52580,46173,-9889,71501,15696,30334,1592,-24374,-1967,31144,114583,17720,-6381,-3844,1368,1286,-27255,-3933,-18633,22472,-11754,20873,-2680,10013,5861,1415,-933,19161,7781,11705,16838,9042,12614,8574,2110,4949,1131,2059,1193,3605,2405,5417,-1306, 
 加:期初现金及现金等价物余额(万元),367350,367350,367350,315092,315091,315092,315092,216431,156923,156923,156923,85421,85421,85421,85421,109795,109795,109795,109795,92075,92075,92075,92075,90788,90788,90788,90788,68288,68288,68288,68288,58275,57947,57947,57947,38221,38166,38166,34526,25484,25483,25483,25483,20534,20534,20534,20534,16929,16929,16929,16752, 
 期末现金及现金等价物余额(万元),668539,359272,279747,367350,312126,302419,245042,315091,209502,203096,147034,156923,101117,115756,87013,85421,107828,140939,224378,109795,85694,88231,93442,92075,63534,86856,72156,90760,56534,89161,65607,68288,63808,59362,57014,57382,45948,49872,51364,34526,38098,34057,27593,25483,21665,22593,21728,20534,19333,22345,15446, 
 净利润(万元),--,68925,--,115674,--,59953,--,128188,--,55437,--,78735,--,39964,--,66984,--,35759,--,53422,--,26780,--,48368,--,24321,--,32782,--,16773,--,26422,--,12520,--,19826,--,10339,0,16245,0,7673,--,12491,0,6310,0,0,0,--,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,535,--,1380,0,--,--,0,0,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--, 
 资产减值准备(万元),--,-51,--,-247,--,42,--,-855,--,550,--,3712,--,722,--,5406,--,731,--,4200,--,1681,--,2119,--,839,--,2079,--,588,--,922,--,1531,--,1242,--,544,--,-315,--,-448,--,925,0,-184,0,0,0,--,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3837,--,8244,--,3522,--,14002,--,5068,--,9829,--,4795,--,9716,--,4804,--,9045,--,4545,--,8470,--,4009,--,7420,--,3704,--,6692,--,4416,--,5485,--,1479,0,4120,0,2092,--,3048,0,1443,0,0,0,--,0, 
 无形资产摊销(万元),--,1183,--,2533,--,1227,--,2580,--,357,--,795,--,382,--,762,--,384,--,873,--,460,--,1000,--,407,--,1594,--,841,--,1610,--,778,--,1218,--,687,--,249,--,118,--,233,0,91,0,0,0,--,0, 
 长期待摊费用摊销(万元),--,4164,--,7204,--,3137,--,5380,--,439,--,917,--,426,--,821,--,404,--,549,--,271,--,503,--,239,--,564,--,328,--,394,--,204,--,508,--,378,--,441,--,272,--,384,0,-146,0,0,0,--,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-425,--,20,--,-20,--,-1442,--,-871,--,-35,--,-411,--,-226,--,-44,--,-303,--,-0,--,835,--,881,--,-154,--,-70,--,-193,--,-476,--,39,--,14,--,-497,--,-452,--,-1751,0,34,0,0,0,--,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,7,--,0,--,-2,--,--,--,--,--,--,--,7,--,0,0,5,0,0,0,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--, 
 财务费用(万元),--,8245,--,7001,--,2853,--,5982,--,4927,--,12049,--,6667,--,15649,--,8955,--,18229,--,8277,--,15720,--,8263,--,12757,--,3269,--,7932,--,2520,--,4708,--,1871,--,4996,--,2876,--,2885,0,1240,0,0,0,--,0, 
