 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),22012,14680,5132,22784,16940,13177,7594,21927,10972,12052,9424, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,1,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1129,591,208,1032,1041,751,716,258,420,324,976, 
 经营活动现金流入小计(万元),23141,15271,5341,23816,17981,13928,8311,22187,11392,12375,10400, 
 购买商品、接受劳务支付的现金(万元),11200,8360,3820,10855,7979,5275,3734,15388,6485,6951,5127, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3706,2207,1036,3973,3128,1791,744,3167,2439,1869,1497, 
 支付的各项税费(万元),2724,2065,1775,2452,1905,1397,704,1698,1027,988,1431, 
 支付的其他与经营活动有关的现金(万元),1449,712,383,448,675,260,56,616,365,581,636, 
 经营活动现金流出小计(万元),19079,13344,7014,17729,13687,8723,5238,20869,10316,10389,8692, 
 经营活动产生的现金流量净额(万元),4062,1926,-1673,6087,4294,5205,3073,1318,1075,1986,1708, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,88,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,1,--,2,2,2,2,2,8,--,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3,1,0,2,2,2,2,2,8,88,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1806,1358,758,3749,3159,1667,581,3038,449,585,1055, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,80,183,44,4069, 
 支付的其他与投资活动有关的现金(万元),1000,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2806,1358,758,3749,3159,1667,581,3118,632,629,5124, 
 投资活动产生的现金流量净额(万元),-2803,-1357,-758,-3747,-3157,-1665,-579,-3117,-624,-540,-5123, 
 吸收投资收到的现金(万元),19870,19870,17420,--,--,--,--,--,--,3900,2265, 
 其中：子公司吸收少数股东投资收到的现金(万元),2450,2450,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1000,--,1000,3500,3500,500,--,6000,4000,3450,2905, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
