 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),3531,23472,12773,7019,3624,21970,19983,9139,2975,29521,19148,13756,6188,23263,15530,8446,4303,26473,20666,14395,6253,27501,19644,11053,5175,24268,16513,9284,4791,33796,25506,15194,7249,23611,14707,9729,3377,18810,16167,10905,6462,19454,11940,7936,16199,12625,10230, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 收到的税费返还(万元),114,191,233,66,31,591,505,239,252,1464,460,360,253,1304,1034,846,318,1754,1336,884,616,3634,2744,1633,881,2809,1983,1263,500,3618,2952,2015,1077,2741,1396,554,186,1269,861,645,292,1488,1054,687,1256,1000,940, 
 收到的其他与经营活动有关的现金(万元),65,331,3604,1157,1527,2897,4232,2817,3776,1041,17365,301,1550,1518,1667,2918,2826,1068,3205,1827,1681,1369,1245,2188,817,1655,1628,695,271,995,662,259,213,517,382,325,179,683,835,1174,135,348,324,320,231,188,54, 
 经营活动现金流入小计(万元),3709,23995,16610,8241,5183,25458,24720,12195,7003,32025,36973,14417,7991,26085,18230,12210,7446,29294,25207,17107,8550,32503,23633,14874,6872,28732,20124,11241,5563,38409,29119,17469,8538,26868,16485,10608,3742,20762,17862,12725,6889,21290,13318,8942,17686,13813,11224, 
 购买商品、接受劳务支付的现金(万元),2098,16136,7525,4126,2949,13678,13511,7201,1849,24686,12986,11707,4351,25342,19545,11601,5928,22458,18969,12173,5295,24345,16499,9377,4902,20194,14779,7247,3108,27223,21229,12543,4848,18979,11037,6098,2285,15977,12241,8966,5022,13835,10167,6274,11473,7164,7917, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),1054,3522,2522,1658,910,5231,4170,2911,1080,6952,5070,3614,1737,5956,4399,3075,1518,3935,2665,1823,862,3510,2610,1741,884,3559,2678,1898,991,3278,2516,1641,890,2283,1727,1059,497,2578,1784,1197,556,1816,1102,903,1788,1374,897, 
