 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),1826,35776,26957,14581,4453,24073,13514,6731,2848,19679,12998,7854,3769,21689,9808,5426,3058,57156,52047,44687,17147,86779,75107,60157,23059,216619,198246,121979,37730,196298,164852,86562,33728,129277,91733,61861,23370,85732,48161,27051,7143,42690,25050,17768,8894,22387,10013,22600,17832,12328, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),44,188,175,137,80,593,463,463,--,414,309,309,231,378,401,294,--,45,45,--,--,--,--,--,--,8,8,0,0,9,9,9,--,36,25,20,--,21,--,--,--,--,--,--,--,0,0,--,12,2, 
 收到的其他与经营活动有关的现金(万元),472,700,911,380,208,3867,3416,2978,241,1262,254,238,83,980,706,670,1907,1244,10137,1770,-121,3328,12749,3029,2951,7709,12686,7225,2313,4807,6366,4030,410,14187,1314,8701,-3751,3016,2404,1508,360,4179,6810,2327,593,695,6,1093,996,875, 
 经营活动现金流入小计(万元),2342,36664,28043,15098,4741,28532,17392,10172,3089,21355,13561,8401,4084,23048,10915,6391,4966,58446,62229,46457,17025,90106,87855,63186,26011,224336,210940,129204,40043,201113,171227,90601,34138,143500,93072,70583,19619,88769,50566,28559,7503,46869,31860,20095,9486,23082,10019,23693,18840,13204, 
 购买商品、接受劳务支付的现金(万元),2616,24559,22128,13585,3876,16055,9704,4642,1478,11592,9092,4333,2401,11915,8949,7505,2593,48303,60746,47306,15408,86498,71855,58113,26508,201209,177230,110895,36048,175920,160818,88926,33675,137922,100828,74742,37631,77828,47837,30181,8692,41955,30497,22209,10649,21828,9873,17719,13526,9988, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),1364,5461,3900,2676,1252,5018,3372,2076,918,4554,3101,1957,883,3508,2370,1762,759,3394,2353,1766,1028,3932,2932,2019,831,3605,2644,1574,789,4174,3089,1923,734,3169,2212,1415,560,1609,1116,706,327,1207,952,500,250,890,627,637,422,528, 
 支付的各项税费(万元),818,2328,2020,1552,1136,2698,2536,1956,1098,2115,1560,1101,555,1816,1061,779,422,1607,1175,666,627,2833,1963,1437,1069,3642,2711,1984,1282,2694,2137,1443,1147,1711,1533,1407,903,1480,1046,895,759,943,898,852,768,1822,1096,1042,867,586, 
 支付的其他与经营活动有关的现金(万元),729,2669,2327,1547,987,2720,2318,1641,703,3123,1956,1099,504,2365,1806,917,585,4535,4766,4399,688,6293,4463,3264,1709,10504,18719,7137,1742,10711,11272,6709,2268,18108,10348,13680,2029,8251,5606,3256,1787,6242,7827,3832,3254,3656,2166,1220,1397,1555, 
