 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),146660,95630,34909,154127,105612,77518,31806,119170,98402,68623,19767,46116,32174,25819,14730,45921,33124,24491,11220,46908,34890,22692,7494,38898,21271,10073,5860,24693,15954,9464,4444,19677,12783,7812,3838,17950,10329,6438,15251,10391,12651,9025, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),167,85,--,686,171,129,--,--,--,--,--,--,--,0,--,--,--,--,--,9,9,9,--,11,10,10,10,73,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),2952,1064,589,1572,2374,705,1741,1275,1056,536,354,1716,1624,1308,728,1155,1662,1051,572,4050,1314,1011,250,1112,1144,604,180,737,1219,189,85,741,645,314,120,35,34,22,48,23,87,36, 
 经营活动现金流入小计(万元),149778,96779,35498,156385,108157,78352,33548,120445,99458,69158,20121,47832,33798,27127,15458,47076,34786,25542,11792,50968,36214,23713,7743,40021,22426,10632,6050,25503,17173,9652,4529,20418,13428,8126,3958,17985,10363,6460,15299,10414,12739,9061, 
 购买商品、接受劳务支付的现金(万元),98459,62497,22101,86721,65992,50645,20427,74761,53587,35678,9746,29243,17332,12130,8194,23372,15123,11091,5013,24643,22699,14101,4547,27086,15883,7358,4080,22921,15124,10458,5189,16159,12158,8588,4978,10362,5609,3532,11132,8364,9321,6719, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),9747,6812,2998,12101,8407,5897,2164,8962,5764,4034,1440,3751,2594,1673,728,3008,1983,1306,705,2936,1832,1248,465,2363,1364,813,400,1582,1054,660,321,1160,727,502,246,999,702,428,662,441,442,323, 
 支付的各项税费(万元),4003,2926,1214,4269,3279,2035,1143,4763,4096,2162,1188,4824,3381,2241,570,7220,6317,4846,3692,4205,3258,1961,1101,3469,2988,1325,529,1239,529,401,188,2135,1664,1062,389,1979,1431,1234,1460,1019,1053,542, 
 支付的其他与经营活动有关的现金(万元),20765,12145,7926,22531,15774,9412,5636,17326,18663,16146,1577,5204,5665,3602,1529,4430,3700,2085,914,3848,2974,2196,265,3884,3224,1982,360,2811,1527,795,628,2481,1435,1091,547,1404,827,573,1058,735,1108,1215, 
 经营活动现金流出小计(万元),132975,84380,34239,125621,93451,67988,29370,105813,82109,58020,13951,43022,28972,19646,11021,38029,27122,19328,10325,35631,30763,19505,6378,36802,23459,11477,5369,28553,18233,12313,6327,21935,15984,11243,6159,14745,8569,5767,14312,10559,11925,8799, 
 经营活动产生的现金流量净额(万元),16803,12399,1258,30764,14705,10364,4178,14633,17349,11139,6170,4809,4826,7481,4437,9047,7664,6215,1468,15336,5450,4207,1365,3219,-1033,-790,681,-3050,-1060,-2661,-1798,-1517,-2556,-3117,-2201,3240,1794,692,987,-145,814,262, 
 收回投资所收到的现金(万元),19359,13838,2609,57048,38013,34273,24675,903,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,10,10,10,33,33,0,0, 
 取得投资收益所收到的现金(万元),111,103,36,330,250,237,277,689,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),23,23,--,1,1,1,--,15,--,--,--,--,--,--,--,108,--,--,19,3,--,--,--,215,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,0,0,0,0,0, 
