 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),80025,54005,33451,125525,93763,69534,45341,74750,62464,41295,23747,87420,48542,20857,17370,77958,40362,27535,15364,83191,44323,38067,12273,60049,32089,21346,9293,47629,26815,15088,7498,36934,24149,15952,7156,26504,16025,12417,3714,21286,13836,9457,4413,17894,15374,9451,22604,15731,14133, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 收到的税费返还(万元),1260,546,339,1514,1381,706,650,1069,383,268,7,796,300,--,--,--,17,--,0,--,--,--,--,--,0,--,0,--,--,--,--,--,2,--,--,0,143,--,--,--,591,581,--,0,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),17765,12476,5496,2331,15878,9073,10194,3600,22573,11660,3538,3576,1751,1146,820,2102,120,11,333,2119,505,314,--,2803,131,34,3,825,35,2,0,342,287,272,306,587,137,27,--,727,560,500,140,302,305,190,431,721,105, 
 经营活动现金流入小计(万元),99050,67027,39286,129370,111023,79314,56185,79419,85419,53223,27293,91791,50593,22003,18191,80060,40499,27546,15697,85310,44827,38381,12273,62852,32221,21380,9297,48455,26850,15089,7498,37276,24439,16224,7462,27090,16306,12444,3714,22012,14987,10539,4553,18195,15679,9641,23035,16452,14238, 
 购买商品、接受劳务支付的现金(万元),76638,57210,37005,97521,91364,66988,46978,59626,62594,45889,32926,67864,47359,24393,19744,60027,38296,27654,15878,70338,44703,39270,14337,46855,30522,21173,12007,38181,25234,13937,8765,36311,24574,17335,9128,17888,15289,9822,4654,21191,15373,10672,6794,15797,12972,6774,18420,12540,11353, 
 客户贷款及垫款净增加额(万元),2300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10211,7133,4126,12437,8737,6233,3594,10398,7426,5183,2990,7570,5271,3352,1976,6106,4275,2948,1729,5793,4161,2881,1895,4523,3050,1908,989,3236,2025,1410,849,2322,1656,1118,669,1686,1018,668,321,1523,1117,848,420,1363,940,591,2081,1511,925, 
 支付的各项税费(万元),2704,2133,1531,6640,3507,2606,1468,4969,4556,3003,1236,4571,3582,2531,1115,2677,1860,1488,827,2857,1179,1547,539,2548,1168,816,391,1602,979,689,412,1243,1236,649,343,1163,570,297,151,703,1131,755,428,1887,1577,822,908,985,491, 
 支付的其他与经营活动有关的现金(万元),20741,14749,10612,4825,19700,11970,12512,7083,26055,14760,7200,3782,8905,4168,3947,3279,5176,3920,2463,4665,6677,3726,2754,3487,4559,3832,1800,1848,2424,2599,1047,1308,2900,1389,938,1499,2119,877,532,1070,2136,527,469,2161,1691,1104,1213,946,785, 
 经营活动现金流出小计(万元),112594,81224,53274,121423,123308,87797,64553,82077,100630,68835,44351,83787,65117,34444,26783,72089,49607,36009,20897,83653,56720,47424,19525,57413,39298,27728,15187,44867,30662,18635,11073,41184,30365,20491,11077,22237,18996,11663,5658,24486,19758,12802,8110,21209,17180,9291,22621,15981,13554, 
 经营活动产生的现金流量净额(万元),-13544,-14197,-13988,7947,-12285,-8483,-8367,-2658,-15211,-15612,-17058,8005,-14525,-12441,-8592,7970,-9108,-8464,-5200,1657,-11892,-9043,-7252,5439,-7077,-6348,-5891,3588,-3812,-3545,-3575,-3908,-5926,-4267,-3615,4853,-2690,781,-1944,-2474,-4771,-2263,-3557,-3013,-1500,350,414,471,684, 
 收回投资所收到的现金(万元),1364,2240,--,4000,4000,4000,490,1000,1000,1000,1000,149300,--,--,--,49250,45300,38300,22300,78749,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,144,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),219,169,190,499,391,306,--,243,243,173,--,--,--,--,--,239,--,--,--,706,497,497,--,187,187,187,187,183,184,165,107,--,--,--,0,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,530,336,336,336,304,121,121,--,345,278,278,152,587,239,126,126,21,44,44,0,98,9,--,--,13,12,0,0,1,0,--,--,10,--,--,--,--,--,0,--,23,23,23,23,0,23, 
 处置子公司及其他营业单位收到的现金净额(万元),2240,--,--,--,--,--,--,--,--,--,--,--,--,--,--,415,--,--,--,873,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,-190,0,0, 
 收到的其他与投资活动有关的现金(万元),1300,--,--,1451,8,13,--,897,--,--,--,736,767,653,258,949,896,646,332,324,161,147,58,183,46,32,10,123,28,19,10,64,34,24,11,76,37,20,7,142,69,64,27,57,12,8,32,17,14, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),5122,2409,190,6480,4735,4654,826,2444,1365,1295,1000,150382,1045,931,410,51440,46435,39072,22758,80674,702,688,58,469,242,220,197,319,224,185,117,66,35,24,11,86,37,20,7,142,69,64,27,224,34,31,-135,17,37, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),484,248,86,2643,209,162,100,821,1047,1019,193,1552,864,767,454,3520,952,675,706,1711,1239,1030,468,2141,1973,1875,1576,4018,3312,1470,1442,2416,2128,182,171,2188,685,--,--,1736,1695,1398,1132,836,805,804,1017,108,123, 
 投资所支付的现金(万元),1148,1148,1098,1840,901,900,890,--,1800,1800,--,156796,--,6200,--,36404,38354,24574,17884,94549,16390,360,360,1343,1358,1229,603,3040,6065,--,--,900,900,--,--,0,--,--,--,500,--,0,--,0,0,0,0,65,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),-861,--,--,--,--,--,--,--,250,--,--,9767,10078,1365,--,--,--,--,--,2590,--,--,--,--,--,--,--,1224,-2638,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,-380,0, 
 支付的其他与投资活动有关的现金(万元),1800,200,--,2400,2400,2400,0,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),2571,1596,1184,6883,3510,3462,990,821,3097,2819,193,168115,10942,8332,454,39925,39306,25249,18591,98850,17629,1390,828,3484,3331,3104,2179,8282,6739,1470,1442,3316,3028,182,171,2188,685,--,--,2236,1695,1398,1132,836,805,804,1017,-207,123, 
 投资活动产生的现金流量净额(万元),2551,814,-994,-404,1225,1193,-165,1623,-1733,-1524,807,-17733,-9896,-7401,-44,11515,7129,13823,4167,-18177,-16927,-702,-770,-3015,-3088,-2884,-1982,-7963,-6515,-1285,-1325,-3250,-2993,-157,-160,-2102,-648,20,7,-2093,-1626,-1334,-1105,-613,-771,-773,-1153,224,-87, 
 吸收投资收到的现金(万元),691,691,--,1080,1080,1080,--,180,180,180,180,15292,15003,6219,135,5185,3715,3580,--,32970,32968,70,70,--,--,--,--,794,--,--,--,2500,--,--,--,0,--,--,--,500,--,0,--,14371,0,0,4475,0,0, 
