 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),155287,108819,65112,284722,176313,114959,57012,264196,158022,100016,54973,226830,189265,170403,131441, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,24,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7931,3734,2637,5644,1662,1339,607,6354,3293,980,922,9136,9292,8175,4730, 
 经营活动现金流入小计(万元),163217,112553,67748,290367,177975,116323,57619,270550,161315,100996,55895,235966,198557,178578,136171, 
 购买商品、接受劳务支付的现金(万元),103375,63096,45422,141854,93318,67635,31938,117693,74089,48802,30924,85245,60077,32436,37409, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),44008,28911,17723,58487,44801,30752,18757,51403,38339,26708,14762,42937,34443,27998,25209, 
 支付的各项税费(万元),691,450,220,737,1445,1238,298,1240,829,672,356,4465,7683,2368,1645, 
 支付的其他与经营活动有关的现金(万元),10821,7536,4065,20945,11317,6729,3416,14612,10139,6217,2747,13860,16771,17505,14540, 
 经营活动现金流出小计(万元),158896,99993,67430,222023,150881,106355,54410,184949,123396,82399,48790,146507,118975,80307,78803, 
 经营活动产生的现金流量净额(万元),4321,12560,318,68344,27094,9968,3209,85601,37919,18596,7105,89458,79582,98272,57368, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,1,90,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),22,6,14,96,17,8,6,47,24,13,7,51,559,609,1413, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,1905,10000,10000,--,10000,--,--,--,--,--,--,34751,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),22,6,1919,10096,10017,8,10006,47,24,13,7,51,560,35450,1413, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),75728,54314,36666,112782,65130,49201,25115,87077,55883,33700,13574,62788,49538,54290,33627, 
 投资所支付的现金(万元),435,200,--,--,--,--,--,500,500,500,--,1000,--,796,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,0,169,--,--,--,236,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,2985,--,--,--,--,10000,1600,--,--,--,--,8424,11352, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),76163,54514,39651,112782,65130,49201,25115,97577,58152,34200,13574,63788,49775,63510,44979, 
 投资活动产生的现金流量净额(万元),-76141,-54509,-37732,-102687,-55113,-49193,-15109,-97530,-58129,-34187,-13566,-63737,-49215,-28060,-43566, 
 吸收投资收到的现金(万元),--,--,--,137520,137520,--,--,--,--,--,--,--,--,21940,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),66640,36140,5000,95256,68656,52456,17456,91500,71500,29000,8000,21000,--,29000,24000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,945,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),66640,36140,5000,233721,206176,52456,17456,91500,71500,29000,8000,21000,0,50940,24000, 
 偿还债务支付的现金(万元),51000,43000,10400,122400,59725,30550,5275,46900,37500,20000,7000,23500,68500,50532,18759, 
 分配股利、利润或偿付利息所支付的现金(万元),1282,711,459,25754,3247,2388,1144,22843,20398,10388,2350,22392,17610,11195,8229, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,6,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,982,--,--,--,--,--,--,--,--,--,180,--, 
 筹资活动现金流出小计(万元),52282,43711,10859,149136,62972,32938,6419,69743,57898,30388,9350,45892,86110,61907,26988, 
