 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),375822,268039,176653,482715,374843,252457,165347,444104,371944,270682,185214,500512,368617,274594,180884,478729,348818,256281,166894,476653,351726,259462,188018,677555,461264,337609,214628,802017,492060,361524,245073,655437,409102,287106,190625,568161,357648,255784,152243,481848,308674,229307,171325,344002,238441,176181,119176,253992,193714,139414,95483, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 收到的税费返还(万元),4411,2609,689,5320,5550,1278,--,1786,1760,1387,109,1783,--,--,--,1826,230,--,--,2216,2534,1800,268,1464,4518,2465,599,1484,4156,3190,451,573,3395,412,0,324,690,364,--,0,736,295,0,0,917,715,0,0,--,--,0, 
 收到的其他与经营活动有关的现金(万元),7213,4234,1829,8524,4987,3889,3586,6671,3243,2783,534,2237,1370,821,577,2454,1998,835,248,4796,6128,4557,2974,4005,15617,4255,4463,10846,13385,7434,3958,9977,16160,1730,1305,2582,17190,12921,2422,13159,29800,22552,2986,4375,7188,6943,6172,3443,--,--,76, 
 经营活动现金流入小计(万元),387446,274882,179171,496559,385380,257623,168933,452561,376947,274852,185858,504532,369988,275416,181461,483009,351045,257116,167142,483666,360388,265819,191260,683024,481399,344329,219689,814346,509600,372147,249482,665987,428658,289247,191930,571067,375528,269069,154666,495007,339210,252153,174311,348376,246546,183840,125349,257435,193714,139414,95559, 
 购买商品、接受劳务支付的现金(万元),114804,67755,41880,114384,102236,64073,42474,96113,83044,63598,44424,110643,56260,37773,26065,125557,61081,38632,21317,129332,87487,59347,32439,199733,131518,76712,43319,316548,131494,78226,44361,245989,128607,73356,46310,193286,114617,88753,38728,183404,106764,70404,36080,126306,81563,60392,30138,101619,68528,46574,29196, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,0,--,0,0,0,0,0,--,--,0,0,--,--,0, 
 支付给职工以及为职工支付的现金(万元),38265,27881,15240,51278,35331,23981,13794,43562,33671,23030,12795,40025,27522,20557,11660,35842,25915,17719,9331,37988,28457,22479,12724,40926,31641,22084,13178,38916,27328,19978,10586,32361,25305,17451,9448,27270,17567,13004,7928,25060,17942,13352,6526,21823,9668,6400,4996,13650,10754,6452,4283, 
 支付的各项税费(万元),98003,80272,48668,126081,107178,84282,56428,113323,93938,75699,48268,131221,103687,85336,52510,130108,105651,78453,44141,136883,116442,97913,59290,176828,163067,122187,75172,168305,149079,114162,65058,130024,103895,76453,53346,108336,79541,59341,39619,84387,70301,56443,29179,63281,48691,36897,23027,50124,38925,30349,16431, 
 支付的其他与经营活动有关的现金(万元),58691,43698,22656,107491,59972,43252,17802,110571,67188,44250,19846,108339,60595,39033,21486,84495,48719,33346,21703,105956,62282,45164,34450,135332,93037,64899,38306,140005,82909,57893,21059,128621,83026,58016,36982,106217,57218,36421,21866,77051,48420,36646,16242,55351,34112,26774,18537,52235,33265,22417,7992, 
 经营活动现金流出小计(万元),309762,219607,128445,399234,304718,215587,130497,363570,277840,206577,125332,390228,248064,182699,111722,376001,241366,168149,96491,410158,294668,224903,138903,552820,419264,285882,169975,663774,390810,270259,141064,536995,340833,225276,146087,435108,268942,197518,108142,369903,243426,176844,88026,266760,174034,130461,76698,217627,151472,105792,57902, 
 经营活动产生的现金流量净额(万元),77684,55275,50726,97324,80663,42036,38436,88991,99107,68275,60526,114305,121923,92716,69740,107008,109679,88968,70651,73507,65720,40916,52357,130204,62135,58447,49714,150572,118791,101889,108418,128992,87825,63971,45843,135959,106586,71551,46524,125105,95784,75309,86285,81616,72511,53378,48650,39807,42243,33622,37657, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16049,--,--,--,--,--,--,0,--,--,0,0,0,42432,0,0,--,3827,0,0,8410,0,--,--,0,0,122,122,122, 
 取得投资收益所收到的现金(万元),266,234,4,408,68,3,3,772,3,3,2,934,109,86,16,2423,836,657,379,3305,1435,765,483,4658,--,--,1280,4513,5,5,5,3387,952,43,153,4862,122,0,--,0,2280,2001,1021,2324,1615,1088,0,2242,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),68,47,26,759,32,24,3,721,26,23,23,337,3,0,--,118,0,0,--,103,0,0,--,209,18,15,6,1190,52,52,--,357,0,0,0,42,0,0,--,252,0,0,0,441,--,--,149,285,64,64,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,4285,0,0,--,0,0,0,0,0,--,--,0,122,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,2731,0,16304,0,0,0,0,0,--,--,0,0,1228,914,551, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30769,--,--,--,--,82552,--,--,--,--,--,--,--,--,0,--,--,0,0,11267,--,37982,20242,--,0,0,0,0,5310,--,--,0,6245,--,--,--, 
 投资活动现金流入小计(万元),31834,30781,30,21668,10401,326,306,11295,1629,826,625,7096,3837,2710,495,33311,28375,22497,14494,132660,83988,46518,16532,132252,62879,36074,1286,27659,24406,2220,5,3745,952,7262,11420,51621,40835,22400,16304,4079,2280,2001,9431,8075,1615,1088,149,8895,1414,1100,674, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),19438,15446,11086,43596,35474,28215,14279,70483,54297,39815,17259,77547,57229,45229,25754,123829,67661,39839,20721,96218,61283,41722,15159,87016,51698,31015,14806,76633,47123,21754,9900,51445,31540,18922,6059,26671,24725,15926,6793,28639,17908,10814,4433,31994,20829,16686,9625,10935,4470,1769,1040, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,50,--,--,--,--,--,--,--,--,--,31712,--,--,--,--,1539,--,0,--,--,0,0,0,--,0,0,--,48940,0,0,0,0,--,--,34719,0,--,--,0, 
