 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),8253,36832,25918,17310,8924,39238,29495,20291,10274,34949,22215,14258,7507,31177,21240,14925,5195,51315,34775,24141,12334,60601,51911,37097,8742,54589,34574,19744,7301,60616,44506,36531,80170,94652,59295, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),12,0,0,0,--,48,48,44,--,1,1,1,--,0,--,--,--,--,--,--,--,--,--,--,--,--,137,137,137,103,103,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),568,3443,2102,1144,829,1504,1043,790,302,1541,991,633,264,3680,2387,1491,283,7324,5139,4282,2370,2608,2249,1053,1653,4409,3007,1794,900,2198,2387,626,2493,4872,799, 
 经营活动现金流入小计(万元),8833,40276,28020,18455,9753,40790,30586,21125,10576,36491,23208,14893,7772,34858,23627,16416,5478,58639,39913,28423,14704,63209,54160,38150,10395,58998,37718,21675,8337,62917,46996,37157,82664,99524,60094, 
 购买商品、接受劳务支付的现金(万元),2482,10149,7726,5742,3271,10361,7621,5219,2382,8532,6128,4179,1879,5899,3960,2788,1660,9821,7208,5575,3983,13327,9063,6117,2467,8016,6461,4377,2225,18895,9475,11709,19195,14369,16745, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3367,9489,7276,5163,3057,8997,6968,4630,2661,7104,5392,3580,1981,5505,4042,2801,1617,5823,4501,3130,1846,4909,3762,2683,1663,4891,3863,2813,1838,4890,3502,2618,4480,3622,2033, 
 支付的各项税费(万元),1760,6377,4899,3965,1495,6401,4545,4090,2177,7322,5632,5059,1783,9128,7939,4722,1626,9498,7381,4958,1042,16218,9704,7081,3391,12060,9208,7611,3127,23230,20521,13747,23109,15373,8824, 
 支付的其他与经营活动有关的现金(万元),1059,4721,3590,2871,1171,5678,3458,2401,1462,6347,4135,3045,1496,4912,4234,2135,1165,4656,3899,2369,1684,8529,6968,5865,1359,10246,6903,5013,3038,6255,6500,2735,4440,3585,5106, 
 经营活动现金流出小计(万元),8667,30736,23490,17742,8994,31437,22592,16341,8682,29306,21286,15863,7139,25445,20175,12447,6069,29797,22988,16032,8554,42983,29496,21746,8881,35212,26435,19814,10227,53270,39998,30809,51224,36948,32708, 
 经营活动产生的现金流量净额(万元),166,9539,4530,713,759,9352,7994,4784,1894,7185,1922,-970,633,9413,3452,3969,-591,28842,16925,12391,6150,20226,24664,16405,1514,23785,11283,1861,-1890,9647,6998,6347,31440,62576,27386, 
