 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),63275,40756,18810,78096,48901,29041,13004,80801,61446,37917,12629,90929,70543,45729,18888,88015,58436,34260,14691,78873,57535,35194,15068,79307,51272,35605,13757,65719,42224,29809,10684,52315,32331,18079,6805,33650,21303,10750,3819,30075,22063,12911,3870,26,26,26,22,1008,118,89,45, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),105,65,33,121,79,50,25,173,147,118,43,275,205,142,76,816,686,447,106,1266,910,589,292,1535,992,677,365,1157,--,--,--,170,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 收到的税费返还(万元),1536,903,84,1730,866,592,--,1430,246,246,--,1153,911,911,--,3462,2187,1010,--,2981,1019,448,448,2121,543,--,--,205,87,89,--,1628,1035,0,0,127,0,0,--,814,0,0,--,--,--,0,0,--,--,0,--, 
 收到的其他与经营活动有关的现金(万元),21843,3409,1599,3044,4144,1734,851,4275,9437,3331,1912,3192,9797,1882,690,5026,6943,2046,509,10249,11414,7984,9259,12127,9162,3146,2828,4479,9254,7983,7372,4539,13782,3618,1536,6550,6801,4735,2900,3626,17454,514,4565,15815,15503,15488,27,799,593,348,194, 
 经营活动现金流入小计(万元),86760,45134,20525,82991,53990,31417,13880,86678,71275,41611,14584,95550,81456,48663,19654,97319,68251,37762,15306,93370,70878,44214,25066,95090,61969,39427,16950,71560,51565,37881,18056,58652,47148,21696,8341,40328,28103,15485,6719,34514,39518,13425,8435,15841,15529,15514,49,1807,711,437,240, 
 购买商品、接受劳务支付的现金(万元),117344,36929,16494,58157,39579,24865,17618,66749,50804,28937,15197,93651,66413,37596,17122,70506,37740,24451,11087,77752,55641,39824,23973,65561,30434,21612,8840,57589,40879,32444,14449,52583,30996,17112,6610,22695,15882,9654,5184,23311,15182,10672,3923,--,--,0,0,35,--,0,--, 
 客户贷款及垫款净增加额(万元),-88,-471,17,--,87,177,75,--,--,26,206,--,--,--,-347,--,997,824,-7,--,-187,188,--,--,335,-553,23,2073,2503,2437,--,3523,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,--,--,0,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),6836,4689,2535,8465,6106,4263,2258,8295,6073,4381,2214,7642,5737,3955,2110,7793,5429,3526,1885,7067,4878,3267,1657,6917,4989,3409,1864,7570,5475,3560,1982,4246,3228,1840,970,2716,2004,1365,678,2165,1448,856,362,267,241,217,34,262,204,125,76, 
