 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 客户存款和同业存放款项净增加额(万元),61099300,97496400,110464200,84294000,62819700,143378400,115488600,90049100,65802800,139572300,153005100,140099700,87270600,82377300,98121100,118145100,74247000,89347800,93950200,64949200,82858400,143226600,137933500,129970800,77613200,82315200,90318900,93602300,59271000,139774300,108585200,79659800,59598600,168459800,147920300,80370500,59225800,1897976600,215042800,--, 
 向中央银行借款净增加额(万元,3500000,17489500,15569800,14469700,11397500,23045300,7045800,543900,5650400,--,--,--,1998900,8001700,10003700,3700,1800,3800,4400,2400,400,1600,1600,1600,--,2000,--,--,--,--,0,--,--,--,--,4900,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),15945500,63145200,44241900,29687100,14327300,57599100,44671600,30408200,14681800,64737400,49267400,32902900,16645900,63635000,47548500,31556400,15731100,58365500,43055000,28629800,14093900,54374300,43983300,26222700,13389100,45416000,32497700,20966200,10224100,32174100,23024500,14840500,7107300,25490100,18532500,26708100,21856400,15386900,13448900,11846000, 
 拆入资金净增加额(万元),--,13637200,11952100,9184100,5536100,--,--,--,--,3078600,--,4180100,1975100,174200,--,1102700,--,--,5566100,7326600,6690000,2304800,776700,1882000,--,--,1212800,470200,825200,1575000,0,--,--,--,--,475200,548100,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),8429600,19622600,8936200,3452400,3243200,30569000,7113500,11752900,5262400,7097000,2378100,4425800,6907300,28707400,12551600,16789900,--,20200600,5458100,7743900,309100,459900,1913900,245900,6976400,42023700,41453200,13852500,14866400,7044000,7517600,12982700,11375300,8908500,7836900,4833600,10743800,4611100,4630900,12389500, 
 经营活动现金流入小计(万元),88974400,237972800,211527200,160303200,105000600,254591800,174319500,140619900,91397400,225349200,204650600,181608500,114797800,182895600,168224900,167597800,89979900,167917700,148033800,108651900,103951800,200367200,184609000,158323000,97978700,169756900,165482600,128891200,85186700,180567400,139157800,107483000,78081200,202858400,174915100,112392300,92374100,1954949300,280043600,209256400, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 客户贷款及垫款净增加额(万元),43654100,113566500,100864600,73751700,41365400,93913400,74868700,50999200,36532800,82438200,77941600,63065600,39490400,88757200,78143800,62133500,32705100,79594800,67864800,51480800,33772900,79260000,61456000,45052200,25998100,67196400,53072100,42717200,26395500,81890400,63986100,48574900,31354900,103907200,94048900,39284700,33333500,67996000,56984200,26201400, 
 存放中央银行和同业款项净增加额(万元),3857100,--,--,--,--,8944700,1415100,--,10321900,--,4386900,8667000,2665400,33522900,40038100,26616000,15642700,18732800,20221100,27294500,22875800,17531900,12488100,8665000,10206600,41649000,34113100,30585000,20016100,60331900,31171900,25659400,14651800,38903700,18977800,18311700,26222900,4950800,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),9438500,28019800,20911400,14624000,8360600,25894600,19558000,13737400,7670600,25378500,19670400,14045800,7905600,23755400,17486700,11719700,6681200,20640500,15566600,10632100,5783100,18095700,17634500,8998700,5086000,14931000,10326500,6645900,3845300,10870200,7865900,5162100,2757200,11589800,8827800,10102200,7894300,5887800,5141500,4017100, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3176200,11345900,8298400,5597600,3138100,11151500,8125400,5547800,3079000,11098800,8034400,5416700,3005000,11655000,8201500,5604200,3306300,10681800,7729700,5360200,3175900,8776700,6171100,4122000,2292200,7593700,5236200,3446300,1844200,6248400,4226900,2811400,1483500,9397100,7378900,4798100,4081200,3082900,2761200,2565300, 
 支付的各项税费(万元),1035700,6135300,5235500,3949500,1107700,8953400,7592500,6345700,1381700,9381400,7848000,6648400,1733800,9937000,7873000,6708900,1158900,8320300,7226500,6109300,999400,7644900,7137200,6069700,981900,5105100,4272900,3358200,881000,3950800,3218500,2465400,696400,3770800,4090900,3521500,1930400,1485900,1285900,1170200, 
 支付的其他与经营活动有关的现金(万元),38224200,15563600,16603900,28093100,21616200,18738100,3770000,3180100,2343600,13065300,26249700,23888600,21471000,11806600,9742200,6855700,11203200,24641500,14782200,20660300,16524300,34980100,26451500,34501800,6059800,8970600,5256400,3989200,4150900,26260700,8265400,2791400,1008400,36143400,34902900,7896000,4440300,6261000,5217400,7914700, 
 经营活动现金流出小计(万元),100768200,174631100,151913800,126015900,75588000,182994500,123370500,87143000,72285800,143314400,153532900,129573700,76271200,179434100,161665100,119638000,72752500,164629800,133390900,121537200,83131400,166289300,131338400,107409400,53621300,147456500,112277200,90741800,57133000,189555200,118737500,90199300,52107800,204960900,168252800,83914200,77902600,1925438800,234722200,190474600, 
 经营活动产生的现金流量净额(万元),-11793800,63341700,59613400,34287300,29412600,71597300,50949000,53476900,19111600,82034800,51117700,52034800,38526600,3461500,6559800,47959800,17227400,3287900,14642900,-12885300,20820400,34077900,53270600,50913600,44357400,22300400,53205400,38149400,28053700,-8987800,20420300,17283700,25973400,-2102500,6662300,28478100,14471500,29510500,45321400,18781800, 
 收回投资所收到的现金(万元),57522000,192066700,134683300,83445900,36907700,126123400,93265600,62469500,24966300,87099400,59922700,39432900,15761100,62912900,35376600,28046900,10120900,63463000,47772600,27151700,8298000,82770800,59004300,39473500,14506200,96956000,73101800,45939800,22606500,133697500,109328400,75846900,35273200,141086500,92426500,49606600,78060500,706500400,5080200,--, 
 取得投资收益所收到的现金(万元),4974500,18938400,13980200,8759800,4333200,15475300,11609900,7211100,3319900,13503700,10234700,5975600,2822900,11278100,7891500,4557000,2101200,9912000,6987800,4039200,1703000,8715800,4466800,3602500,1674900,7976600,6041900,3651600,1152500,7640500,5322700,3531700,1096600,7456600,4808300,6556300,3418600,2829500,2328200,1418700, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),43600,213800,123100,53100,37400,228700,30800,27600,20400,103200,47200,71800,10600,281900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,3099200,1020700,257200, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,100,100,100,--,41600,41700,41100,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,60800,65100,16700,76500,71800,20600,36000,169500,28700,55800,72600,135600,36000,33000,54300,137300,101100,57300,40600,191700,53600,183000,662800,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 投资活动现金流入小计(万元),62540100,211218900,148786600,92258800,41278300,141827400,104906300,69708200,28306600,100706300,70204600,45480300,18594600,74473000,43329000,32669100,12238800,73493100,54873900,31252600,10037000,91670900,63499800,43131800,16253700,105068200,79179700,49624400,23813300,141475300,114752200,79435900,36410400,148734800,97288400,56345900,82141900,712429100,8429100,1675900, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),488800,1601100,870000,481800,234200,2263700,892800,519800,236700,2168700,1081900,738500,322800,2599700,1385100,901900,502700,2817000,1528900,910200,850000,2787000,1637100,1002900,634300,2305900,1070000,762300,840200,1873400,667800,421900,207500,1988500,644200,1490900,1173900,1022800,1300500,402500, 
 投资所支付的现金(万元),56649900,257723900,191161000,126473700,63538900,203937400,160066100,114967100,50173000,175278200,127414400,84743900,32044800,85915800,59171900,42138400,17432800,89109700,75242800,45072500,21224700,92276500,67948100,43920400,24226200,105187200,72562500,46901900,17273800,132676300,120996300,75710700,40478600,165580100,125483600,78360600,91394200,717425300,48400100,17224100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,28800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 投资活动现金流出小计(万元),57138700,259325000,192031000,126955500,63773100,206201100,160958900,115486900,50409700,177475700,128496300,85482400,32367600,88515500,60557000,43040300,17935500,91926700,76771700,45982700,22074700,95063500,69585200,44923300,24860500,107493100,73632500,47664200,18114000,134549700,121664100,76132600,40686100,167568600,126127800,79851500,92568100,718448100,49700600,17626600, 
 投资活动产生的现金流量净额(万元),5401400,-48106100,-43244400,-34696700,-22494800,-64373700,-56052600,-45778700,-22103100,-76769400,-58291700,-40002100,-13773000,-14042500,-17228000,-10371200,-5696700,-18433600,-21897800,-14730100,-12037700,-3392600,-6085400,-1791500,-8606800,-2424900,5547200,1960200,5699300,6925600,-6911900,3303300,-4275700,-18833800,-28839400,-23505600,-10426200,-6019000,-41271500,-15950700, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15200,15200,15200,--,--,--,--,--,16377200,16558200,1553700,1000,--,--,13011700,0,--,--,185100, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,--, 
