 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2009-06-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),699771,535525,378530,227455,748580,556208,396421,232870,752487,555242,386791,229231,824355,587129,426680,226463,831462,588918,415758,235049,846351,603814,409673,238432,789677,545186,373794,232955,746741,561241,378526,667300,575856,289691,540620,477971,442660, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,9,--,--,--,35,27,0,16,99,21,62,62,--,49,9,342, 
 收到的其他与经营活动有关的现金(万元),26207,19612,13409,6548,22122,17107,10456,5593,17842,13100,8973,5782,20500,15232,11256,7408,25673,12627,8595,3509,18176,8622,6476,2610,12316,9534,8452,5296,10211,4504,2275,8317,5552,5832,11919,22607,12436, 
 经营活动现金流入小计(万元),725978,555137,391939,234003,770702,573315,406877,238462,770329,568342,395764,235013,844855,602361,437936,233871,857135,601545,424354,238559,864527,612445,416149,241041,801993,554755,382272,238250,756968,565844,380822,675678,581470,295523,552587,500587,455438, 
 购买商品、接受劳务支付的现金(万元),577964,443500,325998,189823,605246,451631,331579,191353,597831,439267,317223,184885,720032,505598,376633,187341,715754,498181,365869,206834,726301,508080,362944,196883,652178,445452,334097,204795,611796,461488,325428,537194,463155,242838,445786,382934,374538, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),33136,25796,18798,11901,29840,22754,16546,10200,27929,21807,16088,10175,29316,22149,16328,9875,28057,21391,15052,8956,24535,19090,13531,8435,22325,16528,11577,6561,19526,14275,9095,15868,15140,8274,13085,12120,11279, 
 支付的各项税费(万元),32947,29643,23915,15825,39190,32061,25855,17668,34968,28881,22005,13679,53187,44923,37351,19994,53472,44900,37232,20775,50955,38876,31201,20486,53758,37072,31675,21958,39622,31584,26668,32478,28151,17118,26731,28420,18234, 
 支付的其他与经营活动有关的现金(万元),29603,21619,14306,7284,30712,22536,13961,7773,31980,26114,16567,7415,42366,26072,17973,7504,34730,25544,17851,6069,33256,25688,17026,8262,29376,25827,12739,9761,31179,24247,13048,24232,20211,9574,22025,23329,15487, 
 经营活动现金流出小计(万元),673650,520559,383018,224832,704988,528982,387941,226994,692709,516068,371882,216154,844901,598742,448285,224714,832012,590016,436004,242634,835047,591734,424702,234066,757637,524878,390087,243075,702123,531595,374238,609773,526656,277803,507627,446802,419538, 
 经营活动产生的现金流量净额(万元),52328,34579,8920,9171,65714,44333,18935,11468,77620,52274,23881,18859,-46,3620,-10349,9156,25123,11529,-11650,-4075,29480,20711,-8553,6975,44355,29876,-7815,-4824,54845,34249,6583,65905,54813,17720,44960,53785,35899, 
 收回投资所收到的现金(万元),4527,3255,3255,3255,12792,12792,12792,9140,34972,35793,35641,2423,4860,748,1048,26,1358,18151,8912,8912,17672,77419,70672,233,7372,263896,219302,117324,2340,2350,2300,0,0,--,611,6139,2812, 
 取得投资收益所收到的现金(万元),479,479,379,8,--,--,--,--,--,--,--,--,--,--,--,--,9,9,9,--,10,10,10,0,22,25,25,2,63,1134,126,34,64,64,720,0,183, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),86,79,77,76,348,221,269,40,56,153,143,133,1312,1303,1286,907,36468,67,60,6,7143,24,11,4,1773,2371,1838,1146,1977,2295,1991,4934,6854,10,86,5854,461, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,596,596,596,--,--,--,1,1,--,--,-5,--,--,--,--,0,--,--,--,0,0,--,3474,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,1000,--,--,--,1000,1291,1291,1000,--,30325,5000,5000,15875,26359,4670,2961,42956,19320,30124,9043,9627,6021,6000,10000,0,--,0,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 投资活动现金流入小计(万元),5093,3813,3712,3340,13139,13013,13060,9181,36028,35947,35784,2556,7769,3938,4221,1933,37835,48551,13983,13920,40700,103813,75358,3198,52123,285611,251290,127515,14006,11799,10417,14968,6918,74,4891,11993,3456, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),35184,31150,25514,20858,29831,19586,13030,10192,34562,28505,24087,16477,37267,26358,15539,11744,59520,18980,12541,8387,33188,13853,11500,8960,49783,34177,25014,8015,53345,17818,8953,16066,38302,16455,20410,27517,20323, 
 投资所支付的现金(万元),27120,--,--,--,--,--,--,3000,10451,13151,5700,--,5600,5600,--,11,3701,36109,3210,3210,29814,83613,53749,6000,1000,295144,226994,129794,31820,36159,--,130,0,--,2300,5353,4819, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24372,25000,--,--,5509,--,--,0,0,--,0,593,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,311,311,311,311,--,--,0,--,1000,10595,10595,10345,--,12155,12155,12155,16005,22505,16000,15000,36000,6578,30328,13426,77389,76243,3800,6000,10000,--,0,3012,1688, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 投资活动现金流出小计(万元),62304,31150,25514,20858,30142,19897,13341,13503,45013,41656,29787,16477,43867,42553,26134,22100,63221,67244,27906,23752,79007,119971,81249,29960,111156,360900,282336,151236,168064,130220,12753,22196,48302,16455,22710,36475,26830, 
 投资活动产生的现金流量净额(万元),-57211,-27336,-21802,-17519,-17003,-6884,-280,-4322,-8985,-5709,5997,-13922,-36098,-38615,-21913,-20167,-25386,-18693,-13923,-9832,-38307,-16159,-5891,-26761,-59032,-75289,-31046,-23721,-154057,-118421,-2336,-7228,-41385,-16381,-17819,-24482,-23374, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,214110,213621,213621,100,0,--,0,5480,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 取得借款收到的现金(万元),--,--,--,-18,5000,5000,--,--,15000,15000,15000,15000,24078,24078,24078,24078,62529,30000,30000,--,11000,11000,1000,1000,500,200,200,200,1100,300,300,300,4000,2400,28800,40900,44700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,18,12000,12000,--,--,--,--,0,--,60000,45000,30000,5000,3000,3000,3000,3000,10000,10000,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 筹资活动现金流入小计(万元),0,0,0,0,17000,17000,0,0,15000,15000,15000,15000,84078,69078,54078,29078,65529,33000,33000,3000,21000,21000,1000,1000,500,200,200,200,215210,213921,213921,400,4000,2400,28800,46380,44700, 
 偿还债务支付的现金(万元),--,--,--,--,20000,15000,15000,15000,15000,15000,15000,15000,32443,15000,15000,15000,50000,15000,10000,10000,36300,36000,36000,36000,1000,700,700,700,20600,20300,300,300,4200,2900,46800,39900,38950, 
 分配股利、利润或偿付利息所支付的现金(万元),9294,9294,9294,54,9211,9028,1108,911,10611,10229,9623,679,29455,28437,27565,378,27638,27717,27147,168,25285,24988,24784,140,21859,20819,20814,11,33410,33365,28013,20048,21003,20864,14617,3225,16349, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,97,97,97,97,--,--,--,--,--,--,--,--,--,50,--,--,50,50,--,--,100,100,100,--,100,60,60,0,0,90,0,250,331, 
 支付其他与筹资活动有关的现金(万元),7000,7000,7000,7000,30000,25000,10000,--,35000,20000,20000,20000,--,--,--,--,10000,10000,--,0,3000,--,--,--,80,--,--,--,409,--,--,0,0,--,0,0,--, 
 筹资活动现金流出小计(万元),16294,16294,16294,7054,59211,49028,26108,15911,60611,45229,44623,35679,61898,43437,42565,15378,87638,52717,37147,10168,64585,60988,60784,36140,22939,21519,21514,711,54419,53665,28313,20348,25203,23764,61417,43125,55299, 
 筹资活动产生的现金流量净额(万元),-16294,-16294,-16294,-7054,-42211,-32028,-26108,-15911,-45611,-30229,-29623,-20679,22180,25641,11513,13700,-22109,-19717,-4147,-7168,-43585,-39988,-59784,-35140,-22439,-21319,-21314,-511,160791,160256,185608,-19948,-21203,-21364,-32617,3255,-10599, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 现金及现金等价物净增加额(万元),-21178,-9052,-29176,-15402,6500,5421,-7453,-8765,23024,16336,255,-15742,-13964,-9354,-20750,2689,-22372,-26881,-29720,-21074,-52412,-35436,-74228,-54926,-37116,-66732,-60175,-29056,61579,76084,189855,38729,-7774,-20025,-5476,32558,1926, 
 加:期初现金及现金等价物余额(万元),60913,60913,60913,60913,54413,54413,54413,54413,31388,31388,31388,31388,45352,45352,45352,45352,67724,67724,67724,67724,120136,120136,120136,120136,157251,157251,157251,157251,95672,95672,85656,46927,54701,54701,60178,27620,25694, 
 期末现金及现金等价物余额(万元),39735,51861,31736,45510,60913,59834,46959,45648,54413,47724,31643,15646,31388,35998,24603,48041,45352,40843,38004,46649,67724,84700,45908,65210,120136,90520,97076,128195,157251,171756,275511,85656,46927,34676,54701,60178,27620, 
 净利润(万元),24214,--,16415,--,30045,--,17177,--,25105,--,14777,--,25505,--,22378,--,44092,--,25016,--,38337,--,20668,--,41710,--,22576,--,43320,--,22429,35390,29434,--,27092,0,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 资产减值准备(万元),-2,--,-149,--,697,--,-221,--,1607,--,-83,--,1200,--,-254,--,420,--,90,--,236,--,37,--,268,--,-129,--,404,--,200,-168,605,--,-497,0,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),17686,--,8647,--,16843,--,8363,--,16054,--,7610,--,13455,--,6642,--,11264,--,4345,--,8616,--,4169,--,7651,--,3795,--,6770,--,2553,4354,3096,--,2546,0,--, 
 无形资产摊销(万元),2121,--,1060,--,2136,--,1072,--,1811,--,920,--,1473,--,759,--,1528,--,731,--,1159,--,598,--,1081,--,476,--,854,--,399,799,624,--,347,0,--, 
 长期待摊费用摊销(万元),5232,--,2501,--,4909,--,2399,--,4661,--,2138,--,4365,--,2040,--,4162,--,1849,--,3413,--,1669,--,2617,--,1136,--,1682,--,782,1381,1340,--,1148,0,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),37,--,22,--,50,--,93,--,189,--,202,--,2462,--,29,--,-5449,--,28,--,-17,--,4,--,2102,--,43,--,-1032,--,-1278,-3139,32,--,441,0,--, 
 固定资产报废损失(万元),201,--,8,--,275,--,117,--,449,--,0,--,154,--,1,--,15,--,4,--,51,--,1,--,150,--,2,--,53,--,40,4,3,--,8,0,--, 
 公允价值变动损失(万元),-27,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,-9,-0,0,--,0,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 财务费用(万元),45,--,45,--,900,--,567,--,2654,--,1270,--,3091,--,1173,--,1451,--,672,--,579,--,62,--,26,--,15,--,843,--,8,18,26,--,952,0,--, 
 投资损失(万元),-600,--,-408,--,-689,--,-255,--,-5048,--,-4777,--,-295,--,-2131,--,-384,--,-86,--,-1490,--,-1328,--,-10921,--,-4617,--,-3904,--,-123,-375,-61,--,-727,0,--, 
 递延所得税资产减少(万元),322,--,202,--,349,--,486,--,266,--,263,--,-1130,--,-218,--,-1877,--,-441,--,-2187,--,-207,--,-1032,--,527,--,-550,--,106,-204,49,--,-112,0,--, 
 递延所得税负债增加(万元),-37,--,-23,--,-58,--,-36,--,-77,--,-29,--,-108,--,-64,--,-122,--,-28,--,-8,--,--,--,1243,--,--,--,-0,--,2,0,0,--,0,0,--, 
 存货的减少(万元),6824,--,4201,--,11224,--,11145,--,27883,--,7200,--,7314,--,10567,--,11000,--,1757,--,-56331,--,-9670,--,1652,--,8283,--,-6191,--,2482,25,-2261,--,-2127,0,--, 
 经营性应收项目的减少(万元),13071,--,2651,--,4755,--,2637,--,-9633,--,-1408,--,-5093,--,5253,--,1782,--,-10615,--,-17392,--,-2947,--,-42150,--,17446,--,-6351,--,-242,-3585,-314,--,3954,0,--, 
 经营性应付项目的增加(万元),-16758,--,-26252,--,-5722,--,-24609,--,11701,--,-4203,--,-52440,--,-56524,--,-42760,--,-34972,--,54512,--,-21608,--,40836,--,-57370,--,18947,--,-20493,31406,22240,--,11936,0,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,-878,--,3,--,--,--,-273,0,0,--,0,0,--, 
 经营活动产生现金流量净额(万元),52328,--,8920,--,65714,--,18935,--,77620,--,23881,--,-46,--,-10349,--,25123,--,-11650,--,29480,--,-8553,--,44355,--,-7815,--,54845,--,6583,65905,54813,--,44960,0,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--, 
 现金的期末余额(万元),39735,51861,31736,45510,60913,59834,46959,45648,54413,47724,31643,15646,31388,35998,24603,48041,45352,40843,38004,46649,67724,84700,45908,65210,120136,90520,97076,128195,157251,171756,271811,80656,46927,34676,54701,0,27620, 
 现金的期初余额(万元),60913,60913,60913,60913,54413,54413,54413,54413,31388,31388,31388,31388,45352,45352,45352,45352,67724,67724,67724,67724,120136,120136,120136,120136,157251,157251,157251,157251,90672,95672,80656,46927,54701,54701,60178,0,25694, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3700,5000,0,--,0,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,--,5000,0,0,--,0,0,--, 
 现金及现金等价物的净增加额(万元),-21178,-9052,-29176,-15402,6500,5421,-7453,-8765,23024,16336,255,-15742,-13964,-9354,-20750,2689,-22372,-26881,-29720,-21074,-52412,-35436,-74228,-54926,-37116,-66732,-60175,-29056,61579,76084,189855,38729,-7774,-20025,-5476,0,1926, 

