 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),100081,62035,32775,94256,68606,45024,21559,75812,76757,36739,58305,28062,23424, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),244,29,27,1126,1231,1113,701,550,626,266,208,125,0, 
 收到的其他与经营活动有关的现金(万元),13852,3061,3551,1409,3757,410,37,790,6144,158,1007,713,2386, 
 经营活动现金流入小计(万元),114177,65125,36353,96792,73594,46547,22298,77152,83528,37162,59520,28900,25810, 
 购买商品、接受劳务支付的现金(万元),83704,52470,25472,62440,47833,32274,16641,50641,51026,23200,34645,17307,17824, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20701,13583,6305,18547,13458,8308,4474,15662,14924,7732,11167,5846,4530, 
 支付的各项税费(万元),5603,3625,899,4097,2035,1481,599,3704,3405,2307,3641,1900,1215, 
 支付的其他与经营活动有关的现金(万元),4465,3160,1001,5724,5169,1009,481,5052,1825,5208,3801,1713,668, 
 经营活动现金流出小计(万元),114473,72838,33677,90808,68495,43072,22195,75059,71181,38447,53255,26766,24237, 
 经营活动产生的现金流量净额(万元),-296,-7713,2676,5984,5099,3475,103,2093,12347,-1285,6266,2135,1573, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,1,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,1,11,1,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,2,2,50,1,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,1228,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,474,--,9,--,2390,13135,1033,2131,694,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,474,0,9,0,3619,13147,1037,2181,695,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10453,5825,2760,8146,5260,4397,2433,10266,20266,12669,13431,6463,5461, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,26,26,26,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,800,12054,74,1000,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10453,5825,2760,8146,5260,4397,2433,11066,32346,12769,14457,6463,5461, 
 投资活动产生的现金流量净额(万元),-10453,-5825,-2760,-7672,-5260,-4388,-2433,-7447,-19199,-11732,-12276,-5768,-5453, 
 吸收投资收到的现金(万元),17752,17752,--,230,230,230,230,210,490,--,11591,98,4947, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,230,--,--,230,210,490,--,--,--,--, 
 取得借款收到的现金(万元),17804,11304,7496,26432,12821,10237,5237,18635,15800,12900,12046,12160,14111, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5000,5000,--,9524,7780,5690,2090,9900,6795,5257,4063,--,--, 
 筹资活动现金流入小计(万元),40556,34056,7496,36187,20831,16157,7557,28745,23085,18157,27701,12258,19058, 
