 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),42896,32261,15597,24810,24222,10776,12277,46247,33900,20127,10041,49706,36969,26060,12610,42095,30014,18727,8801,32336,23955,14976,6771,24986,19796,12866,5653,20807,16067,10525,23038,15165,11750, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),591,51,--,102,102,--,--,578,--,--,--,--,--,--,--,13,13,13,--,5,--,--,--,--,--,--,--,10,12,--,9,34,19, 
 收到的其他与经营活动有关的现金(万元),19808,14943,4940,9225,7399,3753,991,919,748,547,26,702,344,179,62,1356,562,462,15,1096,600,505,246,778,209,173,227,1295,1066,887,814,161,82, 
 经营活动现金流入小计(万元),63294,47256,20537,34137,31722,14529,13268,47744,34648,20674,10067,50408,37314,26239,12672,43464,30589,19202,8816,33437,24555,15480,7017,25764,20006,13039,5880,22112,17145,11412,23862,15359,11852, 
 购买商品、接受劳务支付的现金(万元),27138,18332,8430,11869,13166,4444,7476,27181,19281,12997,5980,28009,21690,14423,8477,25791,18391,11201,5325,21778,16027,10441,4716,15035,12936,8066,3791,15060,12678,8416,13946,9645,7082, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13553,9272,3222,9878,6099,3916,1458,5550,3956,2645,1242,5440,3705,2656,1148,5321,3488,2310,1143,4299,3351,2296,1271,3760,2614,1657,864,2691,1963,1428,2374,1606,1438, 
 支付的各项税费(万元),5502,4793,2127,3712,3168,1852,833,3641,2474,1636,601,3133,2387,1608,1164,2492,1609,1048,461,2327,1454,977,383,2321,1867,1161,443,1950,1118,559,2101,1393,1187, 
 支付的其他与经营活动有关的现金(万元),8037,5561,3218,7717,5874,1799,1075,2966,1942,1338,705,2918,2049,1434,281,3029,1559,1010,1012,1791,1670,979,491,1908,1049,760,504,1333,873,599,1644,1061,731, 
 经营活动现金流出小计(万元),54230,37957,16997,33176,28307,12012,10843,39338,27653,18616,8527,39500,29831,20121,11070,36633,25048,15569,7941,30195,22502,14692,6861,23024,18466,11643,5602,21034,16633,11001,20064,13706,10438, 
 经营活动产生的现金流量净额(万元),9065,9299,3541,961,3415,2518,2425,8406,6995,2057,1540,10909,7483,6118,1602,6831,5542,3633,875,3242,2053,788,156,2739,1540,1396,278,1077,512,411,3797,1654,1413, 
 收回投资所收到的现金(万元),--,--,--,6789,6789,6789,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,736,--,--, 
 取得投资收益所收到的现金(万元),839,714,602,2650,1433,1326,900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,88,74,15, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,--,0,0,0,0,0,0,0,0,30,35,35,--,--,--,--,--,--,--,--,--,80,80,80,80,21,--,--,--,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),179508,139887,92887,206008,101112,70112,--,465,345,145,145,600,1093,884,600,464,297,297,9,--,186,120,21,--,186,144,37,552,321,319,9,68,140, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),180347,140601,93488,215447,109334,78228,900,465,345,145,145,630,1128,919,600,464,297,297,9,0,186,120,21,80,266,224,117,573,321,319,833,143,155, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12137,9313,4714,7376,4515,2851,2329,4587,4879,2320,1320,7864,6017,3930,1459,10732,5440,3983,1000,9624,8066,5692,3211,5267,4200,3828,1680,5387,3929,3063,5621,1296,562, 
 投资所支付的现金(万元),22760,22760,9380,--,--,--,--,--,--,--,--,--,--,--,--,6000,6200,6200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,493, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),128000,88000,62000,265361,172050,90050,105000,--,123,123,--,--,293,284,9,451,557,557,--,297,--,--,--,--,--,--,--,--,--,--,310,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),162897,120073,76094,272738,176565,92901,107329,4587,5002,2443,1320,7864,6309,4214,1468,17183,12196,10740,1000,9921,8066,5692,3211,5267,4200,3828,1680,5387,3929,3063,5931,1296,1055, 
 投资活动产生的现金流量净额(万元),17449,20528,17395,-57291,-67231,-14673,-106429,-4122,-4657,-2298,-1175,-7234,-5182,-3295,-868,-16719,-11899,-10443,-991,-9921,-7880,-5572,-3191,-5187,-3934,-3604,-1563,-4814,-3608,-2744,-5097,-1153,-900, 
 吸收投资收到的现金(万元),--,--,--,684400,683803,683803,684400,--,--,--,--,--,--,--,--,1133,1133,1133,1133,--,--,--,--,--,--,--,--,18734,--,--,6500,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),26349,26349,10293,8978,--,--,--,--,500,500,--,6200,5000,3700,1600,6500,3400,2800,1600,8150,4950,4450,2900,3650,3350,2750,--,1200,900,600,2200,850,1400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),26349,26349,10293,693378,683803,683803,684400,0,500,500,0,6200,5000,3700,1600,7633,4533,3933,2733,8150,4950,4450,2900,3650,3350,2750,0,19934,900,600,8700,850,1400, 
 偿还债务支付的现金(万元),1178,1178,--,--,--,--,--,2100,2600,1400,1400,8200,6900,4800,1330,5300,2700,1670,--,5850,4100,3700,1900,3350,3050,750,300,1900,500,500,1850,1020,1802, 
 分配股利、利润或偿付利息所支付的现金(万元),2403,2106,247,42,18,18,17,631,636,28,18,178,159,121,63,985,737,371,55,1110,697,418,19,442,317,213,3,71,52,33,2386,167,126, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),24,24,24,656,32,32,665,--,--,--,--,5,5,5,5,25,--,--,--,--,--,--,--,148,148,148,148,648,170,120,145,--,--, 
 筹资活动现金流出小计(万元),3604,3308,271,698,50,50,682,2731,3236,1428,1418,8383,7064,4926,1398,6310,3437,2041,55,6960,4797,4118,1919,3940,3515,1111,451,2619,722,653,4381,1187,1928, 
 筹资活动产生的现金流量净额(万元),22744,23041,10022,692680,683753,683753,683718,-2731,-2736,-928,-1418,-2183,-2064,-1226,202,1323,1096,1892,2678,1190,153,332,981,-290,-165,1639,-451,17315,178,-53,4319,-337,-528, 
 汇率变动对现金及现金等价物的影响(万元),54,--,--,-4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),49312,52868,30957,636347,619937,671598,579714,1553,-397,-1169,-1053,1492,237,1597,936,-8565,-5262,-4917,2562,-5489,-5674,-4452,-2054,-2738,-2559,-569,-1736,13578,-2918,-2386,3019,164,-14, 
 加:期初现金及现金等价物余额(万元),639573,639573,639573,3226,3226,3226,3226,1673,1673,1673,1673,181,181,181,181,8746,8746,8746,8746,14235,14235,14235,14235,16973,16973,16973,16973,3395,3395,3395,376,212,226, 
 期末现金及现金等价物余额(万元),688885,692441,670530,639573,623163,674823,582940,3226,1276,504,620,1673,418,1778,1117,181,3485,3829,11359,8746,8562,9783,12182,14235,13982,16404,15237,16973,477,1009,3395,376,212, 
 净利润(万元),--,2743,--,7980,--,5092,--,6594,--,2203,--,4034,--,1982,--,3914,--,2164,--,3128,--,2050,--,3439,--,1935,--,4275,--,2228,4158,3355,1690, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-157,--,356,--,-10,--,143,--,78,--,77,--,-157,--,213,--,12,--,52,--,-13,--,134,--,63,--,227,--,103,-67,135,1, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1944,--,3296,--,1695,--,3163,--,1188,--,1978,--,875,--,1810,--,887,--,1533,--,699,--,1193,--,576,--,829,--,371,671,528,430, 
 无形资产摊销(万元),--,282,--,294,--,132,--,229,--,112,--,205,--,95,--,181,--,85,--,142,--,66,--,103,--,47,--,69,--,31,21,9,9, 
 长期待摊费用摊销(万元),--,368,--,339,--,30,--,32,--,16,--,25,--,12,--,21,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-15,--,3,--,3,--,8,--,1,--,-14,--,-16,--,--,--,--,--,--,--,--,--,-62,--,-62,--,-0,--,--,--,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,688,--,42,--,--,--,33,--,87,--,173,--,216,--,247,--,125,--,85,--,-78,--,45,--,-122,--,49,--,24,11,58,87, 
 投资损失(万元),--,-733,--,-1991,--,-667,--,-626,--,-362,--,-544,--,-257,--,-278,--,-28,--,--,--,--,--,--,--,--,--,--,--,--,-88,-74,-15, 
 递延所得税资产减少(万元),--,164,--,-581,--,-510,--,-48,--,-10,--,-110,--,38,--,-110,--,-5,--,-4,--,2,--,-20,--,-9,--,-12,--,8,-10,-22,-5, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1890,--,-1554,--,338,--,154,--,1420,--,749,--,1226,--,-643,--,-988,--,-305,--,-175,--,-476,--,-689,--,-148,--,121,-932,-606,-738, 
 经营性应收项目的减少(万元),--,7329,--,-10403,--,-2971,--,-1814,--,-2741,--,2574,--,1894,--,-4731,--,276,--,-1589,--,-1116,--,-2722,--,-1744,--,-4916,--,-2529,528,-3277,-270, 
 经营性应付项目的增加(万元),--,-8449,--,1782,--,-653,--,342,--,-96,--,1356,--,-34,--,5705,--,926,--,200,--,-647,--,1105,--,1402,--,704,--,55,-495,1549,226, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,7024,--,1399,--,38,--,195,--,162,--,407,--,245,--,502,--,171,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,9299,--,961,--,2518,--,8406,--,2057,--,10909,--,6118,--,6831,--,3633,--,3242,--,788,--,2739,--,1396,--,1077,--,411,3797,1654,1413, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),688885,692441,670530,639573,623163,674823,582940,3226,1276,504,620,1673,418,1778,1117,181,3485,3829,11359,8746,8562,9783,12182,14235,13982,16404,15237,16973,477,1009,3395,376,212, 
 现金的期初余额(万元),639573,639573,639573,3226,3226,3226,3226,1673,1673,1673,1673,181,181,181,181,8746,8746,8746,8746,14235,14235,14235,14235,16973,16973,16973,16973,3395,3395,3395,376,212,226, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),49312,52868,30957,636347,619937,671598,579714,1553,-397,-1169,-1053,1492,237,1597,936,-8565,-5262,-4917,2562,-5489,-5674,-4452,-2054,-2738,-2559,-569,-1736,13578,-2918,-2386,3019,164,-14, 

