 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),19004,12383,5897,26350,18977,12006,5917,25721,24071,11196,20428,15204,12130, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,63,--,120,455,0, 
 收到的其他与经营活动有关的现金(万元),255,188,33,625,494,280,279,247,524,76,752,478,2500, 
 经营活动现金流入小计(万元),19259,12571,5930,26974,19471,12286,6197,25968,24659,11272,21300,16136,14630, 
 购买商品、接受劳务支付的现金(万元),10914,6739,3296,14078,10956,6491,3569,14516,13559,7883,12308,8422,6789, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4494,2523,1473,5597,4041,2682,1199,4099,3268,1754,2451,1584,828, 
 支付的各项税费(万元),568,213,535,1647,913,554,357,1558,804,473,698,1444,1875, 
 支付的其他与经营活动有关的现金(万元),3220,2913,1805,3291,2802,1750,1036,2638,2679,1284,2193,1840,2983, 
 经营活动现金流出小计(万元),19195,12389,7108,24613,18712,11476,6160,22811,20310,11394,17649,13289,12474, 
 经营活动产生的现金流量净额(万元),64,182,-1178,2362,759,809,37,3157,4348,-123,3651,2847,2156, 
 收回投资所收到的现金(万元),10300,1800,1500,16800,16800,13800,3300,12800,29821,20370,39150,9500,--, 
 取得投资收益所收到的现金(万元),106,11,10,77,71,47,26,110,170,112,174,26,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,1,1,1,1,0,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10406,1811,1510,16878,16872,13848,3326,12910,29991,20482,39324,9526,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),237,394,57,409,338,287,53,598,321,157,2407,814,53, 
 投资所支付的现金(万元),12571,10300,1500,16800,16800,13800,3300,12800,29821,20370,39150,9500,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12808,10694,1557,17209,17138,14087,3353,13398,30142,20527,41557,10314,53, 
 投资活动产生的现金流量净额(万元),-2402,-8883,-47,-332,-266,-239,-27,-487,-151,-45,-2233,-788,-53, 
 吸收投资收到的现金(万元),15553,15553,15553,--,--,--,--,--,--,--,--,--,2953, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),15553,15553,15553,0,0,0,0,0,0,0,0,0,2953, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2880,2401,--,4000,--,--,--,3000,4500,2000,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),296,56,351,195,48,30,--,137,87,--,--,--,--, 
 筹资活动现金流出小计(万元),3176,2457,351,4195,48,30,0,3137,4587,2000,0,0,0, 
 筹资活动产生的现金流量净额(万元),12377,13096,15202,-4195,-48,-30,0,-3137,-4587,-2000,0,0,2953, 
 汇率变动对现金及现金等价物的影响(万元),-77,-49,--,213,66,46,--,95,-2,0,--,--,--, 
 现金及现金等价物净增加额(万元),9962,4346,13977,-1952,511,586,10,-373,-391,-2168,1418,2059,5055, 
 加:期初现金及现金等价物余额(万元),6220,6220,6220,8171,8171,8171,8171,8544,8935,8935,7518,5459,404, 
 期末现金及现金等价物余额(万元),16181,10566,20197,6220,8682,8758,8181,8171,8544,6767,8935,7518,5459, 
 净利润(万元),--,1309,--,3148,2781,1617,--,3338,3864,--,3710,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-18,--,29,-37,71,--,97,105,--,31,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,158,--,307,231,154,--,303,286,--,225,--,--, 
 无形资产摊销(万元),--,18,--,34,25,16,--,32,29,--,20,--,--, 
 长期待摊费用摊销(万元),--,67,--,162,109,62,--,141,124,--,73,--,--, 
 待摊费用的减少(万元),--,--,--,--,-29,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,0,0,0,--,-0,2,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,2,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,-23,--,-40,--,-19,--,-33,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,49,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-11,--,-77,-71,-47,--,-110,-170,--,-174,--,--, 
 递延所得税资产减少(万元),--,6,--,-79,-71,-88,--,39,-20,--,-54,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,10,--,-48,-14,-3,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-1438,--,-986,-1615,-1121,--,-357,-1832,--,-722,--,--, 
 经营性应付项目的增加(万元),--,52,--,-221,-670,47,--,-294,1810,--,241,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,120,120,120,--,--,150,--,300,--,--, 
 经营活动产生现金流量净额(万元),--,182,--,2362,759,809,--,3157,4348,--,3651,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16181,10566,20197,6220,8682,8758,8181,8171,8544,6767,8935,7518,5459, 
 现金的期初余额(万元),6220,6220,6220,8171,8171,8171,8171,8544,8935,8935,7518,5459,404, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),9962,4346,13977,-1952,511,586,10,-373,-391,-2168,1418,2059,5055, 

