 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),5292,14337,12901,8370,5594,11664,10249,5603,3171,10833,10344,6830,4216,16262,13262,8529,5517,17863,16862,10785,5344,28673,25367,17332,12085,42847,23468,15485,7141,20701,13502,9912,5403,16051,11917,7431,3199,22503,19549,16579,13105,35410,24468,15466,8324,20138,11319,7307,4335, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,3,3,--, 
 收到的其他与经营活动有关的现金(万元),45,425,509,494,479,545,125,106,74,215,362,166,226,685,213,941,639,518,700,360,117,9357,4436,273,24,1206,1198,965,472,3953,4234,3838,463,4155,2817,2382,716,7420,5767,5228,417,5474,3720,3309,261,11340,4706,4011,3421, 
 经营活动现金流入小计(万元),5337,14762,13409,8864,6073,12210,10375,5709,3244,11055,10706,6996,4441,16947,13474,9469,6155,18381,17561,11145,5461,38030,29803,17605,12109,44053,24666,16449,7613,24654,17736,13750,5866,20206,14735,9813,3916,29922,25316,21807,13522,40884,28188,18776,8585,31478,16029,11322,7756, 
 购买商品、接受劳务支付的现金(万元),4983,11202,11145,7573,5580,8231,8529,4847,2602,7938,8607,5758,3118,12535,11035,7745,5024,14346,15497,10124,5839,20953,19847,14508,7594,27996,15067,9429,4226,15197,10021,7620,4587,12724,8045,5226,2459,17680,14914,13149,10409,26166,20990,14051,7597,15990,14881,10240,6265, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),784,2660,1847,1257,677,2700,1890,1287,684,2742,1995,1394,708,2880,2111,1436,801,3109,2186,1460,839,2883,1955,1349,711,2407,1675,939,621,1916,1397,905,496,2028,1547,1075,588,2204,1743,1187,651,2250,1677,1116,580,1722,1185,774,391, 
 支付的各项税费(万元),163,575,511,396,211,1063,1818,1690,1344,1216,866,865,514,1208,824,620,325,1477,1281,1031,663,1569,1210,848,379,1899,1325,933,404,961,727,510,240,1250,912,739,241,2410,2160,2003,448,1190,981,751,436,1022,559,345,139, 
 支付的其他与经营活动有关的现金(万元),514,1844,1065,626,423,2577,1780,1384,506,1368,1157,975,840,15938,15806,698,404,2230,1750,1833,1692,2379,1617,1491,1699,6774,3729,3245,2762,1789,859,629,382,1020,843,681,467,2985,1659,1015,477,7515,1645,1101,753,4883,1426,1013,624, 
 经营活动现金流出小计(万元),6444,16281,14567,9852,6891,14571,14018,9207,5135,13264,12625,8991,5180,32561,29775,10499,6554,21161,20715,14449,9032,27784,24630,18196,10383,39077,21796,14546,8013,19863,13003,9665,5705,17023,11346,7722,3754,25280,20476,17354,11984,37121,25293,17019,9366,23617,18051,12373,7419, 
 经营活动产生的现金流量净额(万元),-1107,-1519,-1158,-988,-818,-2361,-3643,-3497,-1891,-2209,-1919,-1996,-739,-15615,-16301,-1030,-399,-2780,-3153,-3304,-3572,10246,5174,-591,1726,4975,2870,1903,-399,4791,4733,4085,161,3183,3388,2091,161,4642,4839,4453,1539,3763,2895,1756,-781,7861,-2023,-1051,337, 
 收回投资所收到的现金(万元),1750,--,--,--,--,4300,2800,2800,2800,1200,4000,4000,500,20497,21497,200,--,400,100,100,--,1300,800,600,200,--,--,--,--,--,--,--,--,1500,--,--,0,0,--,--,--,500,500,0,--,2000,2000,2000,--, 
 取得投资收益所收到的现金(万元),11,1,--,--,--,11,8,3,3,154,130,101,55,1578,12,5,1,1,0,0,--,2091,1189,649,151,2101,1200,700,300,4000,--,--,--,872,--,--,0,500,500,500,500,690,690,690,180,1310,1310,1310,610, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,17,2,--,--,3687,2560,540,540,2898,1,1,1,16,3,1,1,50,51,3,2,1,1,1,1,90,24,24,--,34,3,0,0,--,--,--,0,17,17,17,6,5,3,0,--,114,100,75,44, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 投资活动现金流入小计(万元),1761,18,2,0,0,7998,5368,3343,3343,4252,4131,4102,556,22091,21512,206,3,451,151,104,2,3392,1990,1249,352,2191,1224,724,300,4034,3,0,0,2372,--,--,0,517,517,517,506,1195,1193,690,180,3424,3410,3385,654, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8,177,22,17,17,15,6,5,4,38,24,20,14,188,127,87,40,130,120,86,24,197,86,54,28,1430,107,35,48,4399,270,174,70,92,65,19,12,635,610,535,12,514,114,94,21,16044,604,98,20, 
 投资所支付的现金(万元),1650,--,--,--,--,6000,3000,1500,1500,3500,3500,3500,1500,4000,1600,1000,400,400,100,100,100,1100,900,600,--,200,--,--,--,--,--,--,--,--,--,--,0,1500,1500,1500,500,500,500,900,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
 投资活动现金流出小计(万元),1658,377,22,17,17,6015,3006,1505,1504,3538,3524,3520,1514,4188,1727,1087,440,530,220,186,124,1297,986,654,28,1630,107,35,48,4399,270,174,70,92,65,19,12,2135,2110,2035,512,1014,614,994,21,16044,604,98,20, 
 投资活动产生的现金流量净额(万元),104,-359,-21,-17,-17,1983,2362,1838,1839,714,607,582,-957,17903,19785,-881,-438,-79,-69,-82,-122,2096,1004,595,324,561,1116,689,252,-365,-267,-174,-70,2280,-65,-19,-12,-1618,-1593,-1517,-6,181,579,-304,159,-12620,2806,3287,634, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,900,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--, 
